fia_species_code,fia_name_raw,fia_scientific_name,taxon_rank,species_level_flag,usgs_original_map_name,usgs_accepted_name,mapping_type,official_accepted_original_crosswalk_available,note
847,Quercus rugosa,Quercus rugosa,species,1,Quercus rugosa,Quercus rugosa,exact,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
851,Quercus graciliformis,Quercus graciliformis,species,1,,,unresolved,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
853,Annona glabra,Annona glabra,species,1,Annona glabra,Annona glabra,exact,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
854,Bursera simaruba,Bursera simaruba,species,1,Bursera simaruba,Bursera simaruba,exact,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
858,Cinnamomum camphora,Cinnamomum camphora,species,1,,,unresolved,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
860,Citrus spp.,Citrus spp.,species,1,,,unresolved,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
863,Coccoloba diversifolia,Coccoloba diversifolia,species,1,Coccoloba diversifolia,Coccoloba diversifolia,exact,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
867,Condalia hookeri,Condalia hookeri,species,1,Condalia hookeri,Condalia hookeri,exact,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
868,Ebenopsis ebano,Ebenopsis ebano,species,1,,,unresolved,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
869,Leucaena pulverulenta,Leucaena pulverulenta,species,1,Leucaena pulverulenta,Leucaena pulverulenta,exact,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
870,Sophora affinis,Sophora affinis,species,1,Sophora affinis,Sophora affinis,exact,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
876,Ficus aurea,Ficus aurea,species,1,Ficus aurea,Ficus aurea,exact,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
886,Metopium toxiferum,Metopium toxiferum,species,1,Metopium toxiferum,Metopium toxiferum,exact,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
887,Piscidia piscipula,Piscidia piscipula,species,1,,,unresolved,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
897,Tamarindus indica,Tamarindus indica,species,1,,,unresolved,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
901,Robinia pseudoacacia,Robinia pseudoacacia,species,1,Robinia pseudoacacia,Robinia pseudoacacia,exact,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
909,Roystonea spp.,Roystonea spp.,species,1,,,unresolved,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
912,Sabal palmetto,Sabal palmetto,species,1,Sabal palmetto,Sabal palmetto,exact,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
913,Thrinax morrisii,Thrinax morrisii,species,1,,,unresolved,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
915,Areca spp.,Areca spp.,species,1,,,unresolved,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
919,Sapindus saponaria var. drummondii,Sapindus saponaria var. drummondii,infraspecies,1,,,unresolved,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
920,Salix spp.,Salix spp.,species,1,,,unresolved,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
921,Salix amygdaloides,Salix amygdaloides,species,1,Salix amygdaloides,Salix amygdaloides,exact,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
922,Salix nigra,Salix nigra,species,1,Salix nigra,Salix nigra,exact,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
925,Salix caroliniana,Salix caroliniana,species,1,Salix caroliniana,Salix caroliniana,exact,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
927,Salix alba,Salix alba,species,1,,,unresolved,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
929,Salix x sepulcralis,Salix x sepulcralis,species,1,,,unresolved,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
931,Sassafras albidum,Sassafras albidum,species,1,Sassafras albidum,Sassafras albidum,exact,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
934,Sorbus spp.,Sorbus spp.,species,1,,,unresolved,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
935,Sorbus americana,Sorbus americana,species,1,Sorbus americana,Sorbus americana,exact,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
937,Sorbus decora,Sorbus decora,species,1,Sorbus decora,Sorbus decora,exact,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
940,Swietenia mahagoni,Swietenia mahagoni,species,1,,,unresolved,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
951,Tilia americana,Tilia americana,species,1,Tilia americana,Tilia americana,exact,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
952,Tilia americana var. heterophylla,Tilia americana var. heterophylla,infraspecies,1,,,unresolved,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
953,Tilia americana var. caroliniana,Tilia americana var. caroliniana,infraspecies,1,,,unresolved,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
971,Ulmus alata,Ulmus alata,species,1,Ulmus alata,Ulmus alata,exact,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
972,Ulmus americana,Ulmus americana,species,1,Ulmus americana,Ulmus americana,exact,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
973,Ulmus crassifolia,Ulmus crassifolia,species,1,Ulmus crassifolia,Ulmus crassifolia,exact,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
974,Ulmus pumila,Ulmus pumila,species,1,,,unresolved,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
975,Ulmus rubra,Ulmus rubra,species,1,Ulmus rubra,Ulmus rubra,exact,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
976,Ulmus serotina,Ulmus serotina,species,1,Ulmus serotina,Ulmus serotina,exact,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
977,Ulmus thomasii,Ulmus thomasii,species,1,Ulmus thomasii,Ulmus thomasii,exact,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
981,Umbellularia californica,Umbellularia californica,species,1,Umbellularia californica,Umbellularia californica,exact,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
986,Avicennia germinans,Avicennia germinans,species,1,Avicennia germinans,Avicennia germinans,exact,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
987,Conocarpus erectus,Conocarpus erectus,species,1,Conocarpus erectus,Conocarpus erectus,exact,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
988,Laguncularia racemosa,Laguncularia racemosa,species,1,Laguncularia racemosa,Laguncularia racemosa,exact,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
989,Rhizophora mangle,Rhizophora mangle,species,1,Rhizophora mangle,Rhizophora mangle,exact,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
990,Olneya tesota,Olneya tesota,species,1,Olneya tesota,Olneya tesota,exact,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
991,Tamarix spp.,Tamarix spp.,species,1,,,unresolved,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
992,Melaleuca quinquenervia,Melaleuca quinquenervia,species,1,,,unresolved,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
993,Melia azedarach,Melia azedarach,species,1,,,unresolved,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
994,Triadica sebifera,Triadica sebifera,species,1,,,unresolved,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
995,Vernicia fordii,Vernicia fordii,species,1,,,unresolved,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
996,Cotinus obovatus,Cotinus obovatus,species,1,Cotinus obovatus,Cotinus obovatus,exact,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
997,Elaeagnus angustifolia,Elaeagnus angustifolia,species,1,,,unresolved,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
999,Tree unknown,Tree unknown,species,1,,,unresolved,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
5147,Acer ginnala,Acer ginnala,species,1,,,unresolved,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
5151,Acer pseudoplatanus,Acer pseudoplatanus,species,1,,,unresolved,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
5203,Amelanchier laevis,Amelanchier laevis,species,1,,,unresolved,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
5491,Fraxinus berlandieriana,Fraxinus berlandieriana,species,1,Fraxinus berlandieriana,Fraxinus berlandieriana,exact,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
6262,Broussonetia papyrifera,Broussonetia papyrifera,species,1,,,unresolved,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
6511,Persea palustris,Persea palustris,species,1,,,unresolved,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
6516,Phellodendron amurense,Phellodendron amurense,species,1,,,unresolved,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
6696,Prunus laurocerasus,Prunus laurocerasus,species,1,,,unresolved,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
6707,Prunus serrulata,Prunus serrulata,species,1,,,unresolved,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
6708,Prunus mexicana,Prunus mexicana,species,1,Prunus mexicana,Prunus mexicana,exact,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
6768,Quercus arkansana,Quercus arkansana,species,1,Quercus arkansana,Quercus arkansana,exact,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
6782,Quercus georgiana,Quercus georgiana,species,1,Quercus georgiana,Quercus georgiana,exact,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
6791,Quercus myrtifolia,Quercus myrtifolia,species,1,Quercus myrtifolia,Quercus myrtifolia,exact,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
6799,Quercus sinuata,Quercus sinuata,species,1,,,unresolved,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
6918,Rhamnus cathartica,Rhamnus cathartica,species,1,,,unresolved,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
6955,Salix fragilis,Salix fragilis,species,1,,,unresolved,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
7151,Ficus carica,Ficus carica,species,1,,,unresolved,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
7181,Firmiana simplex,Firmiana simplex,species,1,,,unresolved,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
7328,Halesia tetraptera,Halesia tetraptera,species,1,,,unresolved,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
7454,Ilex aquifolium,Ilex aquifolium,species,1,,,unresolved,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
7455,Ilex cassine,Ilex cassine,species,1,Ilex cassine,Ilex cassine,exact,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
7469,Ilex vomitoria,Ilex vomitoria,species,1,Ilex vomitoria,Ilex vomitoria,exact,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
7565,Leucaena leucocephala,Leucaena leucocephala,species,1,,,unresolved,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
7577,Ligustrum japonicum,Ligustrum japonicum,species,1,,,unresolved,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
7578,Ligustrum lucidum,Ligustrum lucidum,species,1,,,unresolved,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
7651,Malus pumila,Malus pumila,species,1,,,unresolved,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
7845,Morella cerifera,Morella cerifera,species,1,,,unresolved,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
8313,Populus x canadensis,Populus x canadensis,species,1,,,unresolved,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
8345,Prunus caroliniana,Prunus caroliniana,species,1,Prunus caroliniana,Prunus caroliniana,exact,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
8355,Psidium cattleianum,Psidium cattleianum,species,1,,,unresolved,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
8420,Pyrus spp.,Pyrus spp.,species,1,,,unresolved,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
8421,Pyrus calleryana,Pyrus calleryana,species,1,,,unresolved,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
8423,Pyrus communis,Pyrus communis,species,1,,,unresolved,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
8427,Quercus acutissima,Quercus acutissima,species,1,,,unresolved,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
8441,Quercus geminata,Quercus geminata,species,1,,,unresolved,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
8449,Quercus hemisphaerica,Quercus hemisphaerica,species,1,,,unresolved,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
8487,Quercus sinuata var. breviloba,Quercus sinuata var. breviloba,infraspecies,1,,,unresolved,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
8511,Quercus gravesii,Quercus gravesii,species,1,Quercus gravesii,Quercus gravesii,exact,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
8513,Quercus buckleyi,Quercus buckleyi,species,1,,,unresolved,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
8514,Quercus laceyi,Quercus laceyi,species,1,,,unresolved,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
8563,Schinus terebinthifolius,Schinus terebinthifolius,species,1,,,unresolved,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
8612,Sideroxylon celastrinum,Sideroxylon celastrinum,species,1,,,unresolved,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
8651,Cordia boissieri,Cordia boissieri,species,1,Cordia boissieri,Cordia boissieri,exact,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
8813,Tilia cordata,Tilia cordata,species,1,,,unresolved,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
8851,Ulmus parvifolia,Ulmus parvifolia,species,1,,,unresolved,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
8860,Vaccinium arboreum,Vaccinium arboreum,species,1,Vaccinium arboreum,Vaccinium arboreum,exact,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
8944,Zanthoxylum clava-herculis,Zanthoxylum clava-herculis,species,1,Zanthoxylum clava-herculis,Zanthoxylum clava-herculis,exact,0,No fuzzy matching. Frozen local snapshot lacks the separate official 2015 accepted-name table; non-exact names remain unresolved.
