audit_scope,taxon,csv_records,netcdf_records,mismatch_count,max_abs_difference,status,note
species_presence_absence,Rhus laurina,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Rhus microphylla,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Rhus ovata,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Rhus typhina,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Robinia kelseyi,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Robinia neomexicana,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Robinia pseudoacacia,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Robinia viscosa,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Sabal mexicana,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Sabal minor,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Sabal palmetto,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Salazaria mexicana,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Salix alaxensis,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Salix amygdaloides,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Salix arbusculoides,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Salix bebbiana,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Salix bonplandiana,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Salix caroliniana,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Salix discolor,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Salix exigua,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Salix floridana,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Salix fluviatilis,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Salix geyeriana,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Salix hindsiana,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Salix hookeriana,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Salix laevigata,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Salix lasiandra,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Salix lasiolepis,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Salix lucida,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Salix mackenzieana,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Salix nigra,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Salix pellita,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Salix petiolaris,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Salix pyrifolia,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Salix scouleriana,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Salix sericea,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Salix sessilifolia,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Salix sitchensis,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Salix taxifolia,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Salix tracyi,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Salvia dorrii,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Salvia mohavensis,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Salvia pinguifolia,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Sambucus callicarpa,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Sambucus canadensis,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Sambucus glauca,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Sambucus melanocarpa,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Sambucus mexicana,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Sambucus velutina,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Sapindus drummondii,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Sapindus saponaria,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Sapium biloculare,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Sassafras albidum,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Sequoia sempervirens,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Sequoiadendron giganteum,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Serenoa repens,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Shepherdia argentea,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Shepherdia rotundifolia,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Simarouba glauca,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Simmondsia chinensis,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Solanum erianthum,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Sophora affinis,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Sophora secundiflora,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Sorbus americana,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Sorbus decora,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Sorbus scopulina,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Sorbus sitchensis,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Staphylea bolanderi,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Staphylea trifolia,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Stenocereus thurberi,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Stewartia malacodendron,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Stewartia ovata,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Styrax americana,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Styrax grandifolia,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Styrax platanifolia,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Suriana maritima,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Symphoricarpos longiflorus,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Symplocos tinctoria,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Taxodium distichum,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Taxus brevifolia,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Taxus canadensis,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Tetradymia glabrata,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Tetradymia stenolepis,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Thamnosma montana,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Thuja occidentalis,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Thuja plicata,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Tilia americana,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Tilia caroliniana,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Tilia heterophylla,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Torreya californica,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Toxicodendron vernix,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Trema micrantha,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Trixis californica,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Tsuga canadensis,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Tsuga caroliniana,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Tsuga heterophylla,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Tsuga mertensiana,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Ulmus alata,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Ulmus americana,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Ulmus crassifolia,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Ulmus rubra,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Ulmus serotina,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Ulmus thomasii,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Umbellularia californica,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Ungnadia speciosa,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Vaccinium arboreum,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Vauquelinia californica,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Viburnum lentago,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Viburnum nudum,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Viburnum obovatum,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Viburnum prunifolium,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Viburnum rufidulum,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Viburnum trilobum,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Viguiera stenoloba,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Washingtonia filifera,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Ximenia americana,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Yucca aloifolia,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Yucca angustissima,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Yucca baccata,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Yucca brevifolia,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Yucca elata,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Yucca faxoniana,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Yucca gloriosa,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Yucca mohavensis,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Yucca schottii,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Yucca treculeana,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Zanthoxylum americanum,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Zanthoxylum clava-herculis,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Zanthoxylum fagara,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Zanthoxylum hirsutum,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
species_presence_absence,Ziziphus parryi,27984,27984,0,0,PASS,Full-grid binary comparison by official grid ID
