summary_level,dimension_1,dimension_2,dimension_3,legal_opportunity_class,classification_status,count,denominator,fraction,provenance_class
STATE_EVALID,45,452301,,NO_Q1_FOREST_OPPORTUNITY_PLOT_STATUS_2,FULLY_CLASSIFIED,313,3637,0.08605993951058565,LOCAL/WORK DERIVED QUALIFICATION EVIDENCE
STATE_EVALID,45,452301,,REMOTE_INFORMATION_NO_DIRECT_TREE_OPPORTUNITY,FULLY_CLASSIFIED,647,3637,0.1778938685729997,LOCAL/WORK DERIVED QUALIFICATION EVIDENCE
STATE_EVALID,45,452301,,UNRESOLVED_DIAMETER_FRAME_NO_POSITIVE_BREAKPOINT,EXPLICITLY_UNRESOLVED,2677,3637,0.7360461919164146,LOCAL/WORK DERIVED QUALIFICATION EVIDENCE
STATE_EVALID,46,462301,,NO_Q1_FOREST_OPPORTUNITY_PLOT_STATUS_2,FULLY_CLASSIFIED,21,8459,0.002482562950703393,LOCAL/WORK DERIVED QUALIFICATION EVIDENCE
STATE_EVALID,46,462301,,REMOTE_INFORMATION_NO_DIRECT_TREE_OPPORTUNITY,FULLY_CLASSIFIED,7858,8459,0.9289514126965362,LOCAL/WORK DERIVED QUALIFICATION EVIDENCE
STATE_EVALID,46,462301,,UNRESOLVED_DIAMETER_FRAME_NO_POSITIVE_BREAKPOINT,EXPLICITLY_UNRESOLVED,580,8459,0.06856602435276038,LOCAL/WORK DERIVED QUALIFICATION EVIDENCE
STATE_EVALID,47,472301,,NO_Q1_FOREST_OPPORTUNITY_PLOT_STATUS_2,FULLY_CLASSIFIED,560,4636,0.12079378774805867,LOCAL/WORK DERIVED QUALIFICATION EVIDENCE
STATE_EVALID,47,472301,,REMOTE_INFORMATION_NO_DIRECT_TREE_OPPORTUNITY,FULLY_CLASSIFIED,1201,4636,0.2590595340811044,LOCAL/WORK DERIVED QUALIFICATION EVIDENCE
STATE_EVALID,47,472301,,UNRESOLVED_DIAMETER_FRAME_NO_POSITIVE_BREAKPOINT,EXPLICITLY_UNRESOLVED,2875,4636,0.6201466781708369,LOCAL/WORK DERIVED QUALIFICATION EVIDENCE
STATE_EVALID,48,482301,,NO_DIRECT_OPPORTUNITY_PLOT_STATUS_3,FULLY_CLASSIFIED,18,24011,0.0007496564074799051,LOCAL/WORK DERIVED QUALIFICATION EVIDENCE
STATE_EVALID,48,482301,,NO_Q1_FOREST_OPPORTUNITY_PLOT_STATUS_2,FULLY_CLASSIFIED,5960,24011,0.24821956603223522,LOCAL/WORK DERIVED QUALIFICATION EVIDENCE
STATE_EVALID,48,482301,,REMOTE_INFORMATION_NO_DIRECT_TREE_OPPORTUNITY,FULLY_CLASSIFIED,9603,24011,0.3999416933905293,LOCAL/WORK DERIVED QUALIFICATION EVIDENCE
STATE_EVALID,48,482301,,UNRESOLVED_DIAMETER_FRAME_NO_POSITIVE_BREAKPOINT,EXPLICITLY_UNRESOLVED,8430,24011,0.35108908416975554,LOCAL/WORK DERIVED QUALIFICATION EVIDENCE
STATE_EVALID,49,492201,,NO_Q1_FOREST_OPPORTUNITY_PLOT_STATUS_2,FULLY_CLASSIFIED,581,8855,0.06561264822134387,LOCAL/WORK DERIVED QUALIFICATION EVIDENCE
STATE_EVALID,49,492201,,REMOTE_INFORMATION_NO_DIRECT_TREE_OPPORTUNITY,FULLY_CLASSIFIED,5208,8855,0.5881422924901186,LOCAL/WORK DERIVED QUALIFICATION EVIDENCE
STATE_EVALID,49,492201,,UNRESOLVED_DIAMETER_FRAME_NO_POSITIVE_BREAKPOINT,EXPLICITLY_UNRESOLVED,3066,8855,0.34624505928853755,LOCAL/WORK DERIVED QUALIFICATION EVIDENCE
STATE_EVALID,5,52301,,NO_Q1_FOREST_OPPORTUNITY_PLOT_STATUS_2,FULLY_CLASSIFIED,628,5673,0.11069980609906575,LOCAL/WORK DERIVED QUALIFICATION EVIDENCE
STATE_EVALID,5,52301,,REMOTE_INFORMATION_NO_DIRECT_TREE_OPPORTUNITY,FULLY_CLASSIFIED,1480,5673,0.26088489335448617,LOCAL/WORK DERIVED QUALIFICATION EVIDENCE
STATE_EVALID,5,52301,,UNRESOLVED_DIAMETER_FRAME_NO_POSITIVE_BREAKPOINT,EXPLICITLY_UNRESOLVED,3565,5673,0.6284153005464481,LOCAL/WORK DERIVED QUALIFICATION EVIDENCE
STATE_EVALID,50,502301,,NO_Q1_FOREST_OPPORTUNITY_PLOT_STATUS_2,FULLY_CLASSIFIED,14,1117,0.012533572068039392,LOCAL/WORK DERIVED QUALIFICATION EVIDENCE
STATE_EVALID,50,502301,,REMOTE_INFORMATION_NO_DIRECT_TREE_OPPORTUNITY,FULLY_CLASSIFIED,185,1117,0.1656222023276634,LOCAL/WORK DERIVED QUALIFICATION EVIDENCE
STATE_EVALID,50,502301,,UNRESOLVED_DIAMETER_FRAME_NO_POSITIVE_BREAKPOINT,EXPLICITLY_UNRESOLVED,918,1117,0.8218442256042973,LOCAL/WORK DERIVED QUALIFICATION EVIDENCE
STATE_EVALID,51,512301,,NO_Q1_FOREST_OPPORTUNITY_PLOT_STATUS_2,FULLY_CLASSIFIED,355,4830,0.07349896480331262,LOCAL/WORK DERIVED QUALIFICATION EVIDENCE
STATE_EVALID,51,512301,,REMOTE_INFORMATION_NO_DIRECT_TREE_OPPORTUNITY,FULLY_CLASSIFIED,1151,4830,0.2383022774327122,LOCAL/WORK DERIVED QUALIFICATION EVIDENCE
STATE_EVALID,51,512301,,UNRESOLVED_DIAMETER_FRAME_NO_POSITIVE_BREAKPOINT,EXPLICITLY_UNRESOLVED,3324,4830,0.6881987577639752,LOCAL/WORK DERIVED QUALIFICATION EVIDENCE
STATE_EVALID,53,532301,,DIRECT_FIELD_OPPORTUNITY_ALL_FOUR_SAMPLED_SPLIT_FRAME,FULLY_CLASSIFIED,4625,9507,0.4864836436310087,LOCAL/WORK DERIVED QUALIFICATION EVIDENCE
STATE_EVALID,53,532301,,DIRECT_FIELD_OPPORTUNITY_PARTIAL_ELEMENTS_SPLIT_FRAME,FULLY_CLASSIFIED,687,9507,0.07226254338908172,LOCAL/WORK DERIVED QUALIFICATION EVIDENCE
STATE_EVALID,53,532301,,NO_Q1_FOREST_OPPORTUNITY_PLOT_STATUS_2,FULLY_CLASSIFIED,172,9507,0.018091932260439675,LOCAL/WORK DERIVED QUALIFICATION EVIDENCE
STATE_EVALID,53,532301,,REMOTE_INFORMATION_NO_DIRECT_TREE_OPPORTUNITY,FULLY_CLASSIFIED,3077,9507,0.32365625328705167,LOCAL/WORK DERIVED QUALIFICATION EVIDENCE
STATE_EVALID,53,532301,,UNRESOLVED_PLOT_SOURCE_BINDING,EXPLICITLY_UNRESOLVED,946,9507,0.09950562743241821,LOCAL/WORK DERIVED QUALIFICATION EVIDENCE
STATE_EVALID,54,542301,,NO_Q1_FOREST_OPPORTUNITY_PLOT_STATUS_2,FULLY_CLASSIFIED,32,2357,0.013576580398812049,LOCAL/WORK DERIVED QUALIFICATION EVIDENCE
STATE_EVALID,54,542301,,REMOTE_INFORMATION_NO_DIRECT_TREE_OPPORTUNITY,FULLY_CLASSIFIED,306,2357,0.12982605006364023,LOCAL/WORK DERIVED QUALIFICATION EVIDENCE
STATE_EVALID,54,542301,,UNRESOLVED_DIAMETER_FRAME_NO_POSITIVE_BREAKPOINT,EXPLICITLY_UNRESOLVED,2019,2357,0.8565973695375477,LOCAL/WORK DERIVED QUALIFICATION EVIDENCE
STATE_EVALID,55,552301,,NO_Q1_FOREST_OPPORTUNITY_PLOT_STATUS_2,FULLY_CLASSIFIED,173,11569,0.014953755726510502,LOCAL/WORK DERIVED QUALIFICATION EVIDENCE
STATE_EVALID,55,552301,,REMOTE_INFORMATION_NO_DIRECT_TREE_OPPORTUNITY,FULLY_CLASSIFIED,5113,11569,0.4419569539286023,LOCAL/WORK DERIVED QUALIFICATION EVIDENCE
STATE_EVALID,55,552301,,UNRESOLVED_DIAMETER_FRAME_NO_POSITIVE_BREAKPOINT,EXPLICITLY_UNRESOLVED,6283,11569,0.5430892903448872,LOCAL/WORK DERIVED QUALIFICATION EVIDENCE
STATE_EVALID,56,562301,,NO_Q1_FOREST_OPPORTUNITY_PLOT_STATUS_2,FULLY_CLASSIFIED,355,10281,0.03452971500826768,LOCAL/WORK DERIVED QUALIFICATION EVIDENCE
STATE_EVALID,56,562301,,REMOTE_INFORMATION_NO_DIRECT_TREE_OPPORTUNITY,FULLY_CLASSIFIED,8036,10281,0.781636027623772,LOCAL/WORK DERIVED QUALIFICATION EVIDENCE
STATE_EVALID,56,562301,,UNRESOLVED_DIAMETER_FRAME_NO_POSITIVE_BREAKPOINT,EXPLICITLY_UNRESOLVED,1890,10281,0.1838342573679603,LOCAL/WORK DERIVED QUALIFICATION EVIDENCE
STATE_EVALID,6,62301,,DIRECT_FIELD_OPPORTUNITY_ALL_FOUR_SAMPLED_SPLIT_FRAME,FULLY_CLASSIFIED,4032,16750,0.24071641791044776,LOCAL/WORK DERIVED QUALIFICATION EVIDENCE
STATE_EVALID,6,62301,,DIRECT_FIELD_OPPORTUNITY_PARTIAL_ELEMENTS_SPLIT_FRAME,FULLY_CLASSIFIED,831,16750,0.04961194029850746,LOCAL/WORK DERIVED QUALIFICATION EVIDENCE
STATE_EVALID,6,62301,,NO_Q1_FOREST_OPPORTUNITY_PLOT_STATUS_2,FULLY_CLASSIFIED,353,16750,0.02107462686567164,LOCAL/WORK DERIVED QUALIFICATION EVIDENCE
STATE_EVALID,6,62301,,REMOTE_INFORMATION_NO_DIRECT_TREE_OPPORTUNITY,FULLY_CLASSIFIED,9844,16750,0.5877014925373134,LOCAL/WORK DERIVED QUALIFICATION EVIDENCE
STATE_EVALID,6,62301,,UNRESOLVED_PLOT_SOURCE_BINDING,EXPLICITLY_UNRESOLVED,1690,16750,0.1008955223880597,LOCAL/WORK DERIVED QUALIFICATION EVIDENCE
STATE_EVALID,8,82301,,NO_Q1_FOREST_OPPORTUNITY_PLOT_STATUS_2,FULLY_CLASSIFIED,157,10812,0.014520902700702923,LOCAL/WORK DERIVED QUALIFICATION EVIDENCE
STATE_EVALID,8,82301,,REMOTE_INFORMATION_NO_DIRECT_TREE_OPPORTUNITY,FULLY_CLASSIFIED,6730,10812,0.622456529781724,LOCAL/WORK DERIVED QUALIFICATION EVIDENCE
STATE_EVALID,8,82301,,UNRESOLVED_DIAMETER_FRAME_NO_POSITIVE_BREAKPOINT,EXPLICITLY_UNRESOLVED,3925,10812,0.36302256751757306,LOCAL/WORK DERIVED QUALIFICATION EVIDENCE
STATE_EVALID,9,92301,,NO_Q1_FOREST_OPPORTUNITY_PLOT_STATUS_2,FULLY_CLASSIFIED,8,480,0.016666666666666666,LOCAL/WORK DERIVED QUALIFICATION EVIDENCE
STATE_EVALID,9,92301,,REMOTE_INFORMATION_NO_DIRECT_TREE_OPPORTUNITY,FULLY_CLASSIFIED,166,480,0.3458333333333333,LOCAL/WORK DERIVED QUALIFICATION EVIDENCE
STATE_EVALID,9,92301,,UNRESOLVED_DIAMETER_FRAME_NO_POSITIVE_BREAKPOINT,EXPLICITLY_UNRESOLVED,306,480,0.6375,LOCAL/WORK DERIVED QUALIFICATION EVIDENCE
