state,current_CN,current_MEASYEAR,current_INVYR,current_PLOT_STATUS_CD,current_has_accessible_forest,current_accessible_forest_prop,PREV_PLT_CN,prev_record_resolved,prev_MEASYEAR,prev_INVYR,prev_PLOT_STATUS_CD,prev_has_accessible_forest,prev_accessible_forest_prop,REMPER,both_measurements_2017_2023,previous_before_2017,same_plot_status,both_accessible_forest,accessible_forest_gained,accessible_forest_lost,abs_accessible_prop_change
VA,740834574290487,2021,2020,1,1,1.0,335231336489998,1,2016,2015,1,1,1.0,4.4,0,1,1,1,0,0,0.0
VA,740834576290487,2020,2020,2,0,0.0,335231338489998,1,2016,2015,2,0,0.0,4.1,0,1,1,0,0,0,0.0
VA,740834545290487,2021,2020,2,0,0.0,335231307489998,1,2016,2015,2,0,0.0,4.8,0,1,1,0,0,0,0.0
VA,740834577290487,2020,2020,2,0,0.0,335231339489998,1,2015,2015,2,0,0.0,5.0,0,1,1,0,0,0,0.0
VA,740834519290487,2020,2020,2,0,0.0,335231279489998,1,2016,2015,2,0,0.0,4.1,0,1,1,0,0,0,0.0
VA,740834520290487,2021,2020,1,1,0.5,335231281489998,1,2016,2015,1,1,0.5,4.4,0,1,1,1,0,0,0.0
VA,740834521290487,2021,2020,1,1,1.0,335231282489998,1,2016,2015,1,1,1.0,4.6,0,1,1,1,0,0,0.0
VA,740834522290487,2021,2020,1,1,1.0,335231283489998,1,2016,2015,1,1,1.0,5.0,0,1,1,1,0,0,0.0
VA,740834523290487,2021,2020,1,1,0.803638,335231284489998,1,2016,2015,1,1,0.803638,5.1,0,1,1,1,0,0,0.0
VA,740834524290487,2021,2020,2,0,0.0,335231285489998,1,2016,2015,2,0,0.0,4.9,0,1,1,0,0,0,0.0
VA,740834525290487,2020,2020,2,0,0.0,335231286489998,1,2015,2015,2,0,0.0,5.0,0,1,1,0,0,0,0.0
VA,740834526290487,2021,2020,1,1,1.0,335231287489998,1,2016,2015,1,1,1.0,4.8,0,1,1,1,0,0,0.0
VA,740834527290487,2020,2020,2,0,0.0,335231288489998,1,2015,2015,2,0,0.0,5.0,0,1,1,0,0,0,0.0
VA,740834528290487,2020,2020,1,1,1.0,335231289489998,1,2016,2015,1,1,1.0,4.3,0,1,1,1,0,0,0.0
VA,740834529290487,2021,2020,2,0,0.0,335231290489998,1,2016,2015,2,0,0.0,4.2,0,1,1,0,0,0,0.0
VA,740834530290487,2020,2020,2,0,0.0,335231291489998,1,2016,2015,2,0,0.0,3.7,0,1,1,0,0,0,0.0
VA,740834531290487,2021,2020,1,1,1.0,335231292489998,1,2016,2015,1,1,1.0,4.6,0,1,1,1,0,0,0.0
VA,740834533290487,2021,2020,1,1,0.41049800000000003,335231294489998,1,2016,2015,1,1,0.41049800000000003,4.8,0,1,1,1,0,0,0.0
VA,740834534290487,2020,2020,2,0,0.0,335231295489998,1,2015,2015,2,0,0.0,5.0,0,1,1,0,0,0,0.0
VA,740834535290487,2020,2020,2,0,0.0,335231296489998,1,2016,2015,2,0,0.0,3.7,0,1,1,0,0,0,0.0
VA,740834536290487,2021,2020,1,1,0.788073,335231297489998,1,2016,2015,1,1,0.788073,4.6,0,1,1,1,0,0,0.0
VA,740834537290487,2021,2020,1,1,0.75,335231298489998,1,2016,2015,1,1,0.774124,4.5,0,1,1,1,0,0,0.024124000000000034
VA,740834538290487,2020,2020,2,0,0.0,335231299489998,1,2016,2015,2,0,0.0,3.6,0,1,1,0,0,0,0.0
VA,740835226290487,2021,2020,1,1,1.0,335231994489998,1,2016,2015,1,1,1.0,4.7,0,1,1,1,0,0,0.0
VA,740835227290487,2021,2020,1,1,0.278654,335231995489998,1,2016,2015,1,1,1.0,5.0,0,1,1,1,0,0,0.721346
VA,740835228290487,2021,2020,1,1,1.0,335231996489998,1,2016,2015,1,1,1.0,4.9,0,1,1,1,0,0,0.0
VA,740835229290487,2021,2020,1,1,1.0,335231997489998,1,2016,2015,1,1,1.0,4.7,0,1,1,1,0,0,0.0
VA,740835230290487,2021,2020,1,1,1.0,335231998489998,1,2016,2015,1,1,1.0,4.5,0,1,1,1,0,0,0.0
VA,740835231290487,2021,2020,2,0,0.0,335231999489998,1,2016,2015,1,1,0.962841,5.0,0,1,0,0,0,1,0.962841
VA,740835232290487,2021,2020,1,1,1.0,335232000489998,1,2016,2015,1,1,1.0,4.8,0,1,1,1,0,0,0.0
VA,740835233290487,2021,2020,1,1,1.0,335232001489998,1,2016,2015,1,1,1.0,4.3,0,1,1,1,0,0,0.0
VA,740835234290487,2020,2020,1,1,1.0,335232002489998,1,2016,2015,1,1,1.0,3.9,0,1,1,1,0,0,0.0
VA,740835235290487,2021,2020,1,1,1.0,335232003489998,1,2016,2015,1,1,1.0,4.7,0,1,1,1,0,0,0.0
VA,740835237290487,2021,2020,1,1,0.5,335232005489998,1,2016,2015,1,1,0.5,5.5,0,1,1,1,0,0,0.0
VA,740835238290487,2021,2020,1,1,1.0,335232006489998,1,2016,2015,1,1,1.0,4.9,0,1,1,1,0,0,0.0
VA,740835239290487,2021,2020,1,1,0.75,335232007489998,1,2016,2015,1,1,0.5,5.5,0,1,1,1,0,0,0.25
VA,740835240290487,2021,2020,1,1,1.0,335232008489998,1,2016,2015,1,1,1.0,5.5,0,1,1,1,0,0,0.0
VA,678976289126144,2020,2019,1,1,1.0,433034699489998,1,2016,2016,3,0,0.0,,0,1,0,0,1,0,1.0
VA,678976290126144,2019,2019,1,1,1.0,335232208489998,1,2016,2015,1,1,1.0,3.3,0,1,1,1,0,0,0.0
VA,678976294126144,2020,2019,1,1,1.0,221698504020004,1,2015,2014,1,1,1.0,4.8,0,1,1,1,0,0,0.0
VA,678976295126144,2020,2019,1,1,1.0,335232211489998,1,2016,2015,1,1,1.0,3.4,0,1,1,1,0,0,0.0
VA,678976298126144,2020,2019,1,1,0.178353,221697505020004,1,2015,2014,1,1,0.164429,5.0,0,1,1,1,0,0,0.01392400000000002
VA,678976299126144,2020,2019,1,1,0.594103,221697506020004,1,2015,2014,1,1,0.642978,5.0,0,1,1,1,0,0,0.048875
VA,678976300126144,2020,2019,2,0,0.0,221697507020004,1,2014,2014,2,0,0.0,6.0,0,1,1,0,0,0,0.0
VA,678976301126144,2020,2019,1,1,1.0,221697508020004,1,2014,2014,1,1,1.0,5.9,0,1,1,1,0,0,0.0
VA,678976302126144,2020,2019,1,1,1.0,221697509020004,1,2015,2014,1,1,1.0,5.3,0,1,1,1,0,0,0.0
VA,740834723290487,2020,2020,2,0,0.0,335231484489998,1,2015,2015,2,0,0.0,5.0,0,1,1,0,0,0,0.0
VA,740834506290487,2021,2020,2,0,0.0,335230346489998,1,2016,2015,2,0,0.0,5.4,0,1,1,0,0,0,0.0
VA,678976578126144,2019,2019,2,0,0.0,221697739020004,1,2014,2014,2,0,0.0,4.7,0,1,1,0,0,0,0.0
VA,678976579126144,2020,2019,1,1,1.0,221697740020004,1,2014,2014,1,1,1.0,5.3,0,1,1,1,0,0,0.0
VA,678976582126144,2019,2019,2,0,0.0,221698402020004,1,2015,2014,2,0,0.0,4.2,0,1,1,0,0,0,0.0
VA,678976583126144,2020,2019,1,1,0.25,221697743020004,1,2015,2014,1,1,0.5,4.9,0,1,1,1,0,0,0.25
VA,678976584126144,2019,2019,2,0,0.0,221697744020004,1,2014,2014,2,0,0.0,5.0,0,1,1,0,0,0,0.0
VA,678976585126144,2020,2019,1,1,0.343808,221697745020004,1,2015,2014,1,1,0.34876,4.9,0,1,1,1,0,0,0.004952000000000012
VA,678976586126144,2019,2019,2,0,0.0,221697746020004,1,2015,2014,2,0,0.0,4.2,0,1,1,0,0,0,0.0
VA,678976587126144,2020,2019,1,1,1.0,221697747020004,1,2015,2014,1,1,1.0,5.0,0,1,1,1,0,0,0.0
VA,678976588126144,2020,2019,1,1,0.75,221698403020004,1,2015,2014,1,1,0.75,5.2,0,1,1,1,0,0,0.0
VA,678976589126144,2020,2019,1,1,1.0,221697748020004,1,2014,2014,1,1,1.0,6.0,0,1,1,1,0,0,0.0
VA,678976590126144,2019,2019,1,1,1.0,221697749020004,1,2014,2014,1,1,1.0,5.4,0,1,1,1,0,0,0.0
VA,678976591126144,2020,2019,1,1,1.0,221697750020004,1,2015,2014,1,1,1.0,5.0,0,1,1,1,0,0,0.0
VA,678976592126144,2020,2019,2,0,0.0,221697751020004,1,2014,2014,2,0,0.0,6.0,0,1,1,0,0,0,0.0
VA,678976593126144,2019,2019,2,0,0.0,221697752020004,1,2014,2014,2,0,0.0,4.8,0,1,1,0,0,0,0.0
VA,678976594126144,2020,2019,1,1,1.0,221697753020004,1,2015,2014,1,1,1.0,5.1,0,1,1,1,0,0,0.0
VA,678976596126144,2020,2019,1,1,0.75,221697754020004,1,2014,2014,1,1,0.75,5.9,0,1,1,1,0,0,0.0
VA,678976348126144,2020,2019,1,1,0.931997,221698386020004,1,2014,2014,1,1,0.931997,5.2,0,1,1,1,0,0,0.0
VA,678976349126144,2020,2019,1,1,0.638393,221697543020004,1,2015,2014,1,1,0.608732,4.7,0,1,1,1,0,0,0.029660999999999937
VA,678976350126144,2020,2019,1,1,0.865313,221697544020004,1,2015,2014,1,1,0.865313,4.7,0,1,1,1,0,0,0.0
VA,678976352126144,2020,2019,1,1,1.0,221697545020004,1,2014,2014,1,1,1.0,5.2,0,1,1,1,0,0,0.0
VA,678976353126144,2020,2019,1,1,1.0,221697546020004,1,2014,2014,1,1,1.0,5.5,0,1,1,1,0,0,0.0
VA,678976354126144,2020,2019,1,1,0.745243,221697547020004,1,2015,2014,1,1,0.745243,5.2,0,1,1,1,0,0,0.0
VA,678976355126144,2019,2019,2,0,0.0,221697548020004,1,2014,2014,2,0,0.0,5.0,0,1,1,0,0,0,0.0
VA,678977133126144,2020,2019,1,1,1.0,221698252020004,1,2014,2014,1,1,1.0,5.9,0,1,1,1,0,0,0.0
VA,678977134126144,2020,2019,1,1,1.0,221698253020004,1,2014,2014,1,1,1.0,5.3,0,1,1,1,0,0,0.0
VA,678977135126144,2020,2019,1,1,0.806418,221698254020004,1,2014,2014,1,1,0.806418,5.4,0,1,1,1,0,0,0.0
VA,678977136126144,2019,2019,2,0,0.0,221698255020004,1,2014,2014,2,0,0.0,5.0,0,1,1,0,0,0,0.0
VA,678977137126144,2020,2019,1,1,1.0,221698256020004,1,2014,2014,1,1,0.991702,5.8,0,1,1,1,0,0,0.008298000000000028
VA,678977138126144,2020,2019,1,1,1.0,221698257020004,1,2015,2014,1,1,1.0,5.0,0,1,1,1,0,0,0.0
VA,678977139126144,2019,2019,2,0,0.0,221698258020004,1,2014,2014,2,0,0.0,5.0,0,1,1,0,0,0,0.0
VA,678977140126144,2020,2019,1,1,0.25,221698450020004,1,2015,2014,1,1,1.0,4.5,0,1,1,1,0,0,0.75
VA,678977141126144,2020,2019,1,1,1.0,221698259020004,1,2015,2014,1,1,1.0,5.1,0,1,1,1,0,0,0.0
VA,678977142126144,2020,2019,1,1,1.0,221698260020004,1,2015,2014,1,1,1.0,5.2,0,1,1,1,0,0,0.0
VA,678977143126144,2019,2019,2,0,0.0,221698261020004,1,2015,2014,2,0,0.0,4.0,0,1,1,0,0,0,0.0
VA,678977144126144,2020,2019,1,1,1.0,221698262020004,1,2015,2014,1,1,1.0,4.5,0,1,1,1,0,0,0.0
VA,678977145126144,2020,2019,1,1,0.934385,221698263020004,1,2015,2014,1,1,0.951125,5.2,0,1,1,1,0,0,0.016739999999999977
VA,678977147126144,2020,2019,1,1,0.142978,221698265020004,1,2015,2014,1,1,0.248117,4.5,0,1,1,1,0,0,0.10513900000000001
VA,678977148126144,2019,2019,1,1,0.25,221698266020004,1,2015,2014,1,1,0.25,4.3,0,1,1,1,0,0,0.0
VA,829428006290487,2021,2021,1,1,1.0,433034627489998,1,2017,2016,1,1,1.0,4.8,1,0,1,1,0,0,0.0
VA,829428007290487,2022,2021,1,1,0.478653,433034628489998,1,2017,2016,1,1,0.478653,5.3,1,0,1,1,0,0,0.0
VA,829428008290487,2021,2021,2,0,0.0,433034629489998,1,2016,2016,2,0,0.0,5.0,0,1,1,0,0,0,0.0
VA,829428009290487,2021,2021,1,1,1.0,433034630489998,1,2017,2016,1,1,1.0,4.8,1,0,1,1,0,0,0.0
VA,829428010290487,2021,2021,2,0,0.0,433034631489998,1,2016,2016,2,0,0.0,5.0,0,1,1,0,0,0,0.0
VA,829428011290487,2021,2021,2,0,0.0,433034632489998,1,2016,2016,2,0,0.0,5.0,0,1,1,0,0,0,0.0
VA,829428012290487,2021,2021,2,0,0.0,433034633489998,1,2016,2016,2,0,0.0,5.0,0,1,1,0,0,0,0.0
VA,829428013290487,2021,2021,2,0,0.0,433034634489998,1,2016,2016,2,0,0.0,5.0,0,1,1,0,0,0,0.0
VA,829428015290487,2021,2021,2,0,0.0,433034636489998,1,2016,2016,2,0,0.0,5.0,0,1,1,0,0,0,0.0
VA,829428016290487,2021,2021,2,0,0.0,433034637489998,1,2016,2016,2,0,0.0,5.0,0,1,1,0,0,0,0.0
VA,829428017290487,2021,2021,2,0,0.0,433034638489998,1,2016,2016,2,0,0.0,5.0,0,1,1,0,0,0,0.0
VA,829428018290487,2021,2021,2,0,0.0,433034639489998,1,2016,2016,2,0,0.0,5.0,0,1,1,0,0,0,0.0
VA,829428019290487,2021,2021,2,0,0.0,433034640489998,1,2016,2016,2,0,0.0,5.0,0,1,1,0,0,0,0.0
VA,829428020290487,2021,2021,2,0,0.0,433034641489998,1,2016,2016,2,0,0.0,5.0,0,1,1,0,0,0,0.0
VA,829428022290487,2021,2021,2,0,0.0,433034643489998,1,2016,2016,2,0,0.0,5.0,0,1,1,0,0,0,0.0
VA,740834945290487,2021,2020,1,1,1.0,335231711489998,1,2016,2015,1,1,1.0,4.4,0,1,1,1,0,0,0.0
VA,740834947290487,2021,2020,1,1,0.82536,335231713489998,1,2016,2015,1,1,0.83298,4.1,0,1,1,1,0,0,0.007620000000000071
VA,740834948290487,2021,2020,1,1,1.0,335231714489998,1,2016,2015,1,1,1.0,4.6,0,1,1,1,0,0,0.0
VA,740834949290487,2021,2020,1,1,1.0,335231715489998,1,2016,2015,1,1,1.0,4.3,0,1,1,1,0,0,0.0
VA,740834950290487,2020,2020,2,0,0.0,335231716489998,1,2016,2015,2,0,0.0,3.8,0,1,1,0,0,0,0.0
VA,740834951290487,2021,2020,1,1,1.0,335231717489998,1,2016,2015,1,1,1.0,4.2,0,1,1,1,0,0,0.0
VA,740834952290487,2021,2020,1,1,1.0,335231718489998,1,2016,2015,1,1,1.0,4.8,0,1,1,1,0,0,0.0
VA,740834953290487,2021,2020,1,1,0.561679,335231719489998,1,2016,2015,1,1,0.584872,4.3,0,1,1,1,0,0,0.023192999999999908
VA,740834954290487,2020,2020,2,0,0.0,335231720489998,1,2016,2015,2,0,0.0,4.0,0,1,1,0,0,0,0.0
VA,740834955290487,2021,2020,1,1,1.0,335231721489998,1,2016,2015,1,1,1.0,4.5,0,1,1,1,0,0,0.0
VA,740834957290487,2021,2020,1,1,1.0,335231723489998,1,2016,2015,1,1,1.0,4.9,0,1,1,1,0,0,0.0
VA,740834958290487,2021,2020,1,1,1.0,335231724489998,1,2016,2015,1,1,1.0,5.3,0,1,1,1,0,0,0.0
VA,740834959290487,2021,2020,2,0,0.0,335231725489998,1,2016,2015,1,1,0.25,5.0,0,1,0,0,0,1,0.25
VA,740834960290487,2020,2020,2,0,0.0,335231726489998,1,2015,2015,2,0,0.0,5.0,0,1,1,0,0,0,0.0
VA,740834961290487,2020,2020,2,0,0.0,335231727489998,1,2015,2015,2,0,0.0,5.0,0,1,1,0,0,0,0.0
VA,740834962290487,2021,2020,2,0,0.0,335231728489998,1,2015,2015,2,0,0.0,5.9,0,1,1,0,0,0,0.0
VA,740834963290487,2021,2020,2,0,0.0,335231729489998,1,2015,2015,2,0,0.0,6.1,0,1,1,0,0,0,0.0
VA,740834964290487,2021,2020,1,1,1.0,335231730489998,1,2016,2015,1,1,1.0,5.0,0,1,1,1,0,0,0.0
VA,740834965290487,2021,2020,1,1,1.0,335231731489998,1,2015,2015,1,1,1.0,5.1,0,1,1,1,0,0,0.0
VA,740834966290487,2021,2020,1,1,0.25,335231732489998,1,2016,2015,1,1,0.25,4.7,0,1,1,1,0,0,0.0
VA,740834967290487,2021,2020,1,1,0.850954,335231733489998,1,2016,2015,1,1,0.665728,5.4,0,1,1,1,0,0,0.185226
VA,740834968290487,2021,2020,1,1,1.0,335231734489998,1,2016,2015,1,1,1.0,4.9,0,1,1,1,0,0,0.0
VA,740834969290487,2021,2020,1,1,1.0,335231735489998,1,2016,2015,1,1,1.0,4.9,0,1,1,1,0,0,0.0
VA,740834970290487,2021,2020,1,1,1.0,335231736489998,1,2016,2015,1,1,1.0,4.7,0,1,1,1,0,0,0.0
VA,740834971290487,2021,2020,1,1,0.75,335231737489998,1,2016,2015,1,1,0.75,4.7,0,1,1,1,0,0,0.0
VA,740834972290487,2021,2020,1,1,1.0,335231738489998,1,2016,2015,1,1,1.0,4.7,0,1,1,1,0,0,0.0
VA,740834974290487,2021,2020,1,1,1.0,335231740489998,1,2016,2015,1,1,1.0,4.7,0,1,1,1,0,0,0.0
VA,740834975290487,2021,2020,1,1,0.930204,335231741489998,1,2016,2015,1,1,0.930204,4.5,0,1,1,1,0,0,0.0
VA,740834976290487,2021,2020,1,1,1.0,335231742489998,1,2016,2015,1,1,1.0,4.9,0,1,1,1,0,0,0.0
VA,740834977290487,2021,2020,2,0,0.0,335231743489998,1,2016,2015,2,0,0.0,4.9,0,1,1,0,0,0,0.0
VA,740834978290487,2020,2020,2,0,0.0,335231744489998,1,2015,2015,2,0,0.0,5.0,0,1,1,0,0,0,0.0
VA,740834979290487,2021,2020,1,1,1.0,335231745489998,1,2016,2015,1,1,1.0,5.3,0,1,1,1,0,0,0.0
VA,740834980290487,2021,2020,2,0,0.0,335231746489998,1,2015,2015,2,0,0.0,6.1,0,1,1,0,0,0,0.0
VA,740834981290487,2020,2020,1,1,1.0,335231747489998,1,2016,2015,1,1,1.0,4.2,0,1,1,1,0,0,0.0
VA,740834982290487,2021,2020,1,1,1.0,335231748489998,1,2016,2015,1,1,1.0,5.3,0,1,1,1,0,0,0.0
VA,740834983290487,2021,2020,1,1,1.0,335231749489998,1,2016,2015,1,1,1.0,4.9,0,1,1,1,0,0,0.0
VA,740834984290487,2020,2020,2,0,0.0,335231750489998,1,2015,2015,2,0,0.0,5.0,0,1,1,0,0,0,0.0
VA,740834985290487,2021,2020,1,1,1.0,335231751489998,1,2016,2015,1,1,1.0,4.8,0,1,1,1,0,0,0.0
VA,740834986290487,2021,2020,1,1,1.0,335231752489998,1,2016,2015,1,1,1.0,4.6,0,1,1,1,0,0,0.0
VA,740834987290487,2020,2020,2,0,0.0,335231753489998,1,2016,2015,2,0,0.0,3.6,0,1,1,0,0,0,0.0
VA,740834988290487,2020,2020,1,1,1.0,335231754489998,1,2016,2015,1,1,1.0,4.5,0,1,1,1,0,0,0.0
VA,740834989290487,2021,2020,1,1,1.0,335231755489998,1,2016,2015,1,1,1.0,5.0,0,1,1,1,0,0,0.0
VA,740834990290487,2021,2020,1,1,1.0,335231756489998,1,2015,2015,1,1,1.0,5.8,0,1,1,1,0,0,0.0
VA,740834991290487,2021,2020,1,1,1.0,335231757489998,1,2016,2015,1,1,1.0,5.1,0,1,1,1,0,0,0.0
VA,740834992290487,2021,2020,1,1,1.0,335231758489998,1,2015,2015,1,1,1.0,5.1,0,1,1,1,0,0,0.0
VA,829427657290487,2022,2021,1,1,0.596707,433034282489998,1,2017,2016,1,1,0.583431,5.0,1,0,1,1,0,0,0.013275999999999955
VA,829427658290487,2022,2021,1,1,1.0,433034283489998,1,2017,2016,1,1,1.0,4.9,1,0,1,1,0,0,0.0
VA,829427659290487,2022,2021,1,1,1.0,433034284489998,1,2017,2016,1,1,1.0,4.6,1,0,1,1,0,0,0.0
VA,829427660290487,2021,2021,1,1,1.0,433034285489998,1,2017,2016,1,1,1.0,4.6,1,0,1,1,0,0,0.0
VA,829427661290487,2021,2021,2,0,0.0,433034286489998,1,2016,2016,2,0,0.0,5.0,0,1,1,0,0,0,0.0
VA,829427662290487,2021,2021,1,1,1.0,433034287489998,1,2017,2016,1,1,1.0,4.8,1,0,1,1,0,0,0.0
VA,829427663290487,2021,2021,2,0,0.0,433034288489998,1,2016,2016,2,0,0.0,5.0,0,1,1,0,0,0,0.0
VA,829427664290487,2022,2021,1,1,1.0,433034289489998,1,2017,2016,1,1,1.0,4.8,1,0,1,1,0,0,0.0
VA,829427666290487,2021,2021,1,1,1.0,433034291489998,1,2017,2016,1,1,1.0,4.7,1,0,1,1,0,0,0.0
VA,829427667290487,2021,2021,2,0,0.0,433034292489998,1,2016,2016,2,0,0.0,5.0,0,1,1,0,0,0,0.0
VA,829427899290487,2022,2021,1,1,1.0,433034521489998,1,2017,2016,1,1,1.0,4.8,1,0,1,1,0,0,0.0
VA,829427900290487,2022,2021,1,1,1.0,433034522489998,1,2017,2016,1,1,1.0,4.9,1,0,1,1,0,0,0.0
VA,829427901290487,2021,2021,2,0,0.0,433034523489998,1,2016,2016,2,0,0.0,5.0,0,1,1,0,0,0,0.0
VA,829427903290487,2022,2021,1,1,0.124437,433034525489998,1,2017,2016,1,1,0.05531,5.1,1,0,1,1,0,0,0.06912700000000001
VA,829427904290487,2021,2021,2,0,0.0,433034526489998,1,2017,2016,2,0,0.0,4.0,1,0,1,0,0,0,0.0
VA,829427905290487,2022,2021,1,1,0.191448,433034527489998,1,2017,2016,1,1,0.191448,4.4,1,0,1,1,0,0,0.0
VA,829427906290487,2022,2021,2,0,0.0,433034528489998,1,2017,2016,2,0,0.0,5.1,1,0,1,0,0,0,0.0
VA,829427907290487,2022,2021,1,1,0.25,433034529489998,1,2017,2016,1,1,0.25,4.5,1,0,1,1,0,0,0.0
VA,829427908290487,2021,2021,2,0,0.0,433034530489998,1,2016,2016,2,0,0.0,5.0,0,1,1,0,0,0,0.0
VA,829427909290487,2022,2021,1,1,1.0,433034531489998,1,2017,2016,1,1,1.0,4.6,1,0,1,1,0,0,0.0
VA,829427910290487,2022,2021,1,1,1.0,433034532489998,1,2017,2016,1,1,1.0,5.0,1,0,1,1,0,0,0.0
VA,829427911290487,2022,2021,1,1,1.0,433034533489998,1,2017,2016,1,1,1.0,4.9,1,0,1,1,0,0,0.0
VA,829427912290487,2022,2021,1,1,1.0,433034534489998,1,2016,2016,1,1,1.0,5.5,0,1,1,1,0,0,0.0
VA,829427913290487,2021,2021,1,1,1.0,433034535489998,1,2017,2016,1,1,1.0,4.5,1,0,1,1,0,0,0.0
VA,829427914290487,2022,2021,1,1,1.0,433034536489998,1,2017,2016,1,1,1.0,5.0,1,0,1,1,0,0,0.0
VA,829427916290487,2021,2021,1,1,1.0,433034538489998,1,2017,2016,1,1,1.0,4.2,1,0,1,1,0,0,0.0
VA,829427917290487,2022,2021,1,1,1.0,433034539489998,1,2017,2016,1,1,1.0,4.7,1,0,1,1,0,0,0.0
VA,829427918290487,2021,2021,1,1,1.0,433034540489998,1,2017,2016,1,1,1.0,4.2,1,0,1,1,0,0,0.0
VA,829427919290487,2021,2021,1,1,0.612526,433034541489998,1,2017,2016,1,1,0.601561,4.6,1,0,1,1,0,0,0.010965000000000003
VA,829427920290487,2022,2021,1,1,0.25,433034542489998,1,2017,2016,1,1,0.25,4.8,1,0,1,1,0,0,0.0
VA,829427921290487,2022,2021,1,1,1.0,433034543489998,1,2017,2016,1,1,1.0,4.8,1,0,1,1,0,0,0.0
VA,829427923290487,2022,2021,1,1,0.75,433034545489998,1,2017,2016,2,0,0.0,4.8,1,0,0,0,1,0,0.75
VA,829427924290487,2022,2021,1,1,1.0,433034546489998,1,2017,2016,1,1,1.0,5.2,1,0,1,1,0,0,0.0
VA,829427925290487,2022,2021,1,1,1.0,433034547489998,1,2017,2016,1,1,1.0,5.2,1,0,1,1,0,0,0.0
VA,829427926290487,2022,2021,1,1,0.869209,433034548489998,1,2017,2016,1,1,0.883937,5.3,1,0,1,1,0,0,0.014727999999999963
VA,829427927290487,2021,2021,1,1,0.552686,433034549489998,1,2017,2016,1,1,1.0,4.5,1,0,1,1,0,0,0.447314
VA,829427928290487,2021,2021,2,0,0.0,433034550489998,1,2016,2016,2,0,0.0,5.0,0,1,1,0,0,0,0.0
VA,829427930290487,2021,2021,2,0,0.0,433034552489998,1,2016,2016,2,0,0.0,5.0,0,1,1,0,0,0,0.0
VA,829427931290487,2021,2021,2,0,0.0,433034553489998,1,2016,2016,2,0,0.0,5.0,0,1,1,0,0,0,0.0
VA,829427118290487,2022,2021,1,1,1.0,335232207489998,1,2016,2015,1,1,1.0,6.1,0,1,1,1,0,0,0.0
VA,829427119290487,2022,2021,1,1,1.0,433034702489998,1,2016,2016,3,0,0.0,,0,1,0,0,1,0,1.0
VA,829427120290487,2021,2021,1,1,1.0,335232209489998,1,2016,2015,1,1,1.0,5.0,0,1,1,1,0,0,0.0
VA,829427121290487,2022,2021,1,1,1.0,335232210489998,1,2016,2015,1,1,1.0,5.3,0,1,1,1,0,0,0.0
VA,829427122290487,2022,2021,1,1,1.0,433034703489998,1,2016,2016,3,0,0.0,,0,1,0,0,1,0,1.0
VA,829427123290487,2022,2021,1,1,1.0,433034704489998,1,2016,2016,3,0,0.0,,0,1,0,0,1,0,1.0
VA,829427124290487,2022,2021,1,1,0.804213,433032838489998,1,2017,2016,1,1,0.858394,5.0,1,0,1,1,0,0,0.054181000000000035
VA,829427125290487,2022,2021,1,1,0.506238,433032839489998,1,2017,2016,1,1,0.5,5.1,1,0,1,1,0,0,0.006237999999999966
VA,829427527290487,2021,2021,2,0,0.0,433034155489998,1,2017,2016,2,0,0.0,3.9,1,0,1,0,0,0,0.0
VA,829427528290487,2022,2021,1,1,1.0,335231660489998,1,2016,2015,1,1,1.0,5.9,0,1,1,1,0,0,0.0
VA,829427529290487,2021,2021,1,1,1.0,433034156489998,1,2017,2016,1,1,1.0,4.2,1,0,1,1,0,0,0.0
VA,829427530290487,2021,2021,1,1,0.25,433034157489998,1,2017,2016,1,1,0.25,4.3,1,0,1,1,0,0,0.0
VA,829427531290487,2021,2021,2,0,0.0,433034158489998,1,2016,2016,2,0,0.0,5.0,0,1,1,0,0,0,0.0
VA,829427532290487,2022,2021,1,1,1.0,335231667489998,1,2016,2015,1,1,1.0,5.9,0,1,1,1,0,0,0.0
VA,829427533290487,2022,2021,1,1,0.544649,433034159489998,1,2017,2016,1,1,0.536255,4.9,1,0,1,1,0,0,0.008394000000000013
VA,829427534290487,2022,2021,1,1,1.0,433034160489998,1,2017,2016,1,1,1.0,4.8,1,0,1,1,0,0,0.0
VA,829427535290487,2021,2021,2,0,0.0,433034161489998,1,2016,2016,2,0,0.0,5.0,0,1,1,0,0,0,0.0
VA,829427536290487,2022,2021,1,1,1.0,335231674489998,1,2016,2015,1,1,1.0,6.2,0,1,1,1,0,0,0.0
VA,829427543290487,2021,2021,1,1,1.0,433034168489998,1,2017,2016,1,1,1.0,4.7,1,0,1,1,0,0,0.0
VA,829427544290487,2022,2021,1,1,1.0,433034169489998,1,2017,2016,1,1,1.0,4.9,1,0,1,1,0,0,0.0
VA,829427545290487,2022,2021,1,1,1.0,433034170489998,1,2017,2016,1,1,1.0,5.0,1,0,1,1,0,0,0.0
VA,829427546290487,2022,2021,1,1,1.0,433034171489998,1,2017,2016,1,1,1.0,4.9,1,0,1,1,0,0,0.0
VA,829427548290487,2021,2021,1,1,0.75,433034173489998,1,2017,2016,1,1,0.75,4.8,1,0,1,1,0,0,0.0
VA,829427549290487,2021,2021,2,0,0.0,433034174489998,1,2016,2016,2,0,0.0,5.0,0,1,1,0,0,0,0.0
