fia_species_code,scientific_name,woodland_indicator,diameter_measurement_basis,dia_threshold_inches,direct_cross_taxon_comparability_flag,tpa_unadj_available_fraction,population_expansion_applied,sampling_variance_estimated,note
823,Quercus macrocarpa,N,DBH_BREAST_HEIGHT,5.0,1,1.0,0,0,Woodland/DRC and regional/manual protocol differences are retained as flags. TPA_UNADJ availability is audited; formal expansion/variance estimation is outside this census.
824,Quercus marilandica,N,DBH_BREAST_HEIGHT,5.0,1,1.0,0,0,Woodland/DRC and regional/manual protocol differences are retained as flags. TPA_UNADJ availability is audited; formal expansion/variance estimation is outside this census.
825,Quercus michauxii,N,DBH_BREAST_HEIGHT,5.0,1,1.0,0,0,Woodland/DRC and regional/manual protocol differences are retained as flags. TPA_UNADJ availability is audited; formal expansion/variance estimation is outside this census.
826,Quercus muehlenbergii,N,DBH_BREAST_HEIGHT,5.0,1,1.0,0,0,Woodland/DRC and regional/manual protocol differences are retained as flags. TPA_UNADJ availability is audited; formal expansion/variance estimation is outside this census.
827,Quercus nigra,N,DBH_BREAST_HEIGHT,5.0,1,1.0,0,0,Woodland/DRC and regional/manual protocol differences are retained as flags. TPA_UNADJ availability is audited; formal expansion/variance estimation is outside this census.
828,Quercus texana,N,DBH_BREAST_HEIGHT,5.0,1,1.0,0,0,Woodland/DRC and regional/manual protocol differences are retained as flags. TPA_UNADJ availability is audited; formal expansion/variance estimation is outside this census.
829,Quercus oblongifolia,Y,DRC_ROOT_COLLAR,5.0,0,1.0,0,0,Woodland/DRC and regional/manual protocol differences are retained as flags. TPA_UNADJ availability is audited; formal expansion/variance estimation is outside this census.
830,Quercus palustris,N,DBH_BREAST_HEIGHT,5.0,1,1.0,0,0,Woodland/DRC and regional/manual protocol differences are retained as flags. TPA_UNADJ availability is audited; formal expansion/variance estimation is outside this census.
831,Quercus phellos,N,DBH_BREAST_HEIGHT,5.0,1,1.0,0,0,Woodland/DRC and regional/manual protocol differences are retained as flags. TPA_UNADJ availability is audited; formal expansion/variance estimation is outside this census.
832,Quercus prinus,N,DBH_BREAST_HEIGHT,5.0,1,1.0,0,0,Woodland/DRC and regional/manual protocol differences are retained as flags. TPA_UNADJ availability is audited; formal expansion/variance estimation is outside this census.
833,Quercus rubra,N,DBH_BREAST_HEIGHT,5.0,1,1.0,0,0,Woodland/DRC and regional/manual protocol differences are retained as flags. TPA_UNADJ availability is audited; formal expansion/variance estimation is outside this census.
834,Quercus shumardii,N,DBH_BREAST_HEIGHT,5.0,1,1.0,0,0,Woodland/DRC and regional/manual protocol differences are retained as flags. TPA_UNADJ availability is audited; formal expansion/variance estimation is outside this census.
835,Quercus stellata,N,DBH_BREAST_HEIGHT,5.0,1,1.0,0,0,Woodland/DRC and regional/manual protocol differences are retained as flags. TPA_UNADJ availability is audited; formal expansion/variance estimation is outside this census.
836,Quercus similis,N,DBH_BREAST_HEIGHT,5.0,1,1.0,0,0,Woodland/DRC and regional/manual protocol differences are retained as flags. TPA_UNADJ availability is audited; formal expansion/variance estimation is outside this census.
837,Quercus velutina,N,DBH_BREAST_HEIGHT,5.0,1,1.0,0,0,Woodland/DRC and regional/manual protocol differences are retained as flags. TPA_UNADJ availability is audited; formal expansion/variance estimation is outside this census.
838,Quercus virginiana,N,DBH_BREAST_HEIGHT,5.0,1,1.0,0,0,Woodland/DRC and regional/manual protocol differences are retained as flags. TPA_UNADJ availability is audited; formal expansion/variance estimation is outside this census.
839,Quercus wislizeni,N,DBH_BREAST_HEIGHT,5.0,1,1.0,0,0,Woodland/DRC and regional/manual protocol differences are retained as flags. TPA_UNADJ availability is audited; formal expansion/variance estimation is outside this census.
840,Quercus margarettiae,N,DBH_BREAST_HEIGHT,5.0,1,1.0,0,0,Woodland/DRC and regional/manual protocol differences are retained as flags. TPA_UNADJ availability is audited; formal expansion/variance estimation is outside this census.
841,Quercus minima,N,DBH_BREAST_HEIGHT,5.0,1,1.0,0,0,Woodland/DRC and regional/manual protocol differences are retained as flags. TPA_UNADJ availability is audited; formal expansion/variance estimation is outside this census.
842,Quercus incana,N,DBH_BREAST_HEIGHT,5.0,1,1.0,0,0,Woodland/DRC and regional/manual protocol differences are retained as flags. TPA_UNADJ availability is audited; formal expansion/variance estimation is outside this census.
843,Quercus hypoleucoides,Y,DRC_ROOT_COLLAR,5.0,0,1.0,0,0,Woodland/DRC and regional/manual protocol differences are retained as flags. TPA_UNADJ availability is audited; formal expansion/variance estimation is outside this census.
844,Quercus oglethorpensis,N,DBH_BREAST_HEIGHT,5.0,1,1.0,0,0,Woodland/DRC and regional/manual protocol differences are retained as flags. TPA_UNADJ availability is audited; formal expansion/variance estimation is outside this census.
845,Quercus prinoides,N,DBH_BREAST_HEIGHT,5.0,1,1.0,0,0,Woodland/DRC and regional/manual protocol differences are retained as flags. TPA_UNADJ availability is audited; formal expansion/variance estimation is outside this census.
846,Quercus grisea,Y,DRC_ROOT_COLLAR,5.0,0,1.0,0,0,Woodland/DRC and regional/manual protocol differences are retained as flags. TPA_UNADJ availability is audited; formal expansion/variance estimation is outside this census.
847,Quercus rugosa,Y,DRC_ROOT_COLLAR,5.0,0,1.0,0,0,Woodland/DRC and regional/manual protocol differences are retained as flags. TPA_UNADJ availability is audited; formal expansion/variance estimation is outside this census.
851,Quercus graciliformis,N,DBH_BREAST_HEIGHT,5.0,1,1.0,0,0,Woodland/DRC and regional/manual protocol differences are retained as flags. TPA_UNADJ availability is audited; formal expansion/variance estimation is outside this census.
853,Annona glabra,N,DBH_BREAST_HEIGHT,5.0,1,1.0,0,0,Woodland/DRC and regional/manual protocol differences are retained as flags. TPA_UNADJ availability is audited; formal expansion/variance estimation is outside this census.
854,Bursera simaruba,N,DBH_BREAST_HEIGHT,5.0,1,1.0,0,0,Woodland/DRC and regional/manual protocol differences are retained as flags. TPA_UNADJ availability is audited; formal expansion/variance estimation is outside this census.
858,Cinnamomum camphora,N,DBH_BREAST_HEIGHT,5.0,1,1.0,0,0,Woodland/DRC and regional/manual protocol differences are retained as flags. TPA_UNADJ availability is audited; formal expansion/variance estimation is outside this census.
860,Citrus spp.,N,DBH_BREAST_HEIGHT,5.0,1,1.0,0,0,Woodland/DRC and regional/manual protocol differences are retained as flags. TPA_UNADJ availability is audited; formal expansion/variance estimation is outside this census.
863,Coccoloba diversifolia,N,DBH_BREAST_HEIGHT,5.0,1,1.0,0,0,Woodland/DRC and regional/manual protocol differences are retained as flags. TPA_UNADJ availability is audited; formal expansion/variance estimation is outside this census.
867,Condalia hookeri,Y,DRC_ROOT_COLLAR,5.0,0,1.0,0,0,Woodland/DRC and regional/manual protocol differences are retained as flags. TPA_UNADJ availability is audited; formal expansion/variance estimation is outside this census.
868,Ebenopsis ebano,N,DBH_BREAST_HEIGHT,5.0,1,1.0,0,0,Woodland/DRC and regional/manual protocol differences are retained as flags. TPA_UNADJ availability is audited; formal expansion/variance estimation is outside this census.
869,Leucaena pulverulenta,N,DBH_BREAST_HEIGHT,5.0,1,1.0,0,0,Woodland/DRC and regional/manual protocol differences are retained as flags. TPA_UNADJ availability is audited; formal expansion/variance estimation is outside this census.
870,Sophora affinis,N,DBH_BREAST_HEIGHT,5.0,1,1.0,0,0,Woodland/DRC and regional/manual protocol differences are retained as flags. TPA_UNADJ availability is audited; formal expansion/variance estimation is outside this census.
876,Ficus aurea,N,DBH_BREAST_HEIGHT,5.0,1,1.0,0,0,Woodland/DRC and regional/manual protocol differences are retained as flags. TPA_UNADJ availability is audited; formal expansion/variance estimation is outside this census.
886,Metopium toxiferum,N,DBH_BREAST_HEIGHT,5.0,1,1.0,0,0,Woodland/DRC and regional/manual protocol differences are retained as flags. TPA_UNADJ availability is audited; formal expansion/variance estimation is outside this census.
887,Piscidia piscipula,N,DBH_BREAST_HEIGHT,5.0,1,1.0,0,0,Woodland/DRC and regional/manual protocol differences are retained as flags. TPA_UNADJ availability is audited; formal expansion/variance estimation is outside this census.
897,Tamarindus indica,N,DBH_BREAST_HEIGHT,5.0,1,1.0,0,0,Woodland/DRC and regional/manual protocol differences are retained as flags. TPA_UNADJ availability is audited; formal expansion/variance estimation is outside this census.
901,Robinia pseudoacacia,N,DBH_BREAST_HEIGHT,5.0,1,1.0,0,0,Woodland/DRC and regional/manual protocol differences are retained as flags. TPA_UNADJ availability is audited; formal expansion/variance estimation is outside this census.
909,Roystonea spp.,N,DBH_BREAST_HEIGHT,5.0,1,1.0,0,0,Woodland/DRC and regional/manual protocol differences are retained as flags. TPA_UNADJ availability is audited; formal expansion/variance estimation is outside this census.
912,Sabal palmetto,N,DBH_BREAST_HEIGHT,5.0,1,1.0,0,0,Woodland/DRC and regional/manual protocol differences are retained as flags. TPA_UNADJ availability is audited; formal expansion/variance estimation is outside this census.
913,Thrinax morrisii,N,DBH_BREAST_HEIGHT,5.0,1,1.0,0,0,Woodland/DRC and regional/manual protocol differences are retained as flags. TPA_UNADJ availability is audited; formal expansion/variance estimation is outside this census.
915,Areca spp.,N,DBH_BREAST_HEIGHT,5.0,1,1.0,0,0,Woodland/DRC and regional/manual protocol differences are retained as flags. TPA_UNADJ availability is audited; formal expansion/variance estimation is outside this census.
919,Sapindus saponaria var. drummondii,N,DBH_BREAST_HEIGHT,5.0,1,1.0,0,0,Woodland/DRC and regional/manual protocol differences are retained as flags. TPA_UNADJ availability is audited; formal expansion/variance estimation is outside this census.
920,Salix spp.,N,DBH_BREAST_HEIGHT,5.0,1,1.0,0,0,Woodland/DRC and regional/manual protocol differences are retained as flags. TPA_UNADJ availability is audited; formal expansion/variance estimation is outside this census.
921,Salix amygdaloides,N,DBH_BREAST_HEIGHT,5.0,1,1.0,0,0,Woodland/DRC and regional/manual protocol differences are retained as flags. TPA_UNADJ availability is audited; formal expansion/variance estimation is outside this census.
922,Salix nigra,N,DBH_BREAST_HEIGHT,5.0,1,1.0,0,0,Woodland/DRC and regional/manual protocol differences are retained as flags. TPA_UNADJ availability is audited; formal expansion/variance estimation is outside this census.
925,Salix caroliniana,N,DBH_BREAST_HEIGHT,5.0,1,1.0,0,0,Woodland/DRC and regional/manual protocol differences are retained as flags. TPA_UNADJ availability is audited; formal expansion/variance estimation is outside this census.
927,Salix alba,N,DBH_BREAST_HEIGHT,5.0,1,1.0,0,0,Woodland/DRC and regional/manual protocol differences are retained as flags. TPA_UNADJ availability is audited; formal expansion/variance estimation is outside this census.
929,Salix x sepulcralis,N,DBH_BREAST_HEIGHT,5.0,1,1.0,0,0,Woodland/DRC and regional/manual protocol differences are retained as flags. TPA_UNADJ availability is audited; formal expansion/variance estimation is outside this census.
931,Sassafras albidum,N,DBH_BREAST_HEIGHT,5.0,1,1.0,0,0,Woodland/DRC and regional/manual protocol differences are retained as flags. TPA_UNADJ availability is audited; formal expansion/variance estimation is outside this census.
934,Sorbus spp.,N,DBH_BREAST_HEIGHT,5.0,1,1.0,0,0,Woodland/DRC and regional/manual protocol differences are retained as flags. TPA_UNADJ availability is audited; formal expansion/variance estimation is outside this census.
935,Sorbus americana,N,DBH_BREAST_HEIGHT,5.0,1,1.0,0,0,Woodland/DRC and regional/manual protocol differences are retained as flags. TPA_UNADJ availability is audited; formal expansion/variance estimation is outside this census.
937,Sorbus decora,N,DBH_BREAST_HEIGHT,5.0,1,1.0,0,0,Woodland/DRC and regional/manual protocol differences are retained as flags. TPA_UNADJ availability is audited; formal expansion/variance estimation is outside this census.
940,Swietenia mahagoni,N,DBH_BREAST_HEIGHT,5.0,1,1.0,0,0,Woodland/DRC and regional/manual protocol differences are retained as flags. TPA_UNADJ availability is audited; formal expansion/variance estimation is outside this census.
951,Tilia americana,N,DBH_BREAST_HEIGHT,5.0,1,1.0,0,0,Woodland/DRC and regional/manual protocol differences are retained as flags. TPA_UNADJ availability is audited; formal expansion/variance estimation is outside this census.
952,Tilia americana var. heterophylla,N,DBH_BREAST_HEIGHT,5.0,1,1.0,0,0,Woodland/DRC and regional/manual protocol differences are retained as flags. TPA_UNADJ availability is audited; formal expansion/variance estimation is outside this census.
953,Tilia americana var. caroliniana,N,DBH_BREAST_HEIGHT,5.0,1,1.0,0,0,Woodland/DRC and regional/manual protocol differences are retained as flags. TPA_UNADJ availability is audited; formal expansion/variance estimation is outside this census.
971,Ulmus alata,N,DBH_BREAST_HEIGHT,5.0,1,1.0,0,0,Woodland/DRC and regional/manual protocol differences are retained as flags. TPA_UNADJ availability is audited; formal expansion/variance estimation is outside this census.
972,Ulmus americana,N,DBH_BREAST_HEIGHT,5.0,1,1.0,0,0,Woodland/DRC and regional/manual protocol differences are retained as flags. TPA_UNADJ availability is audited; formal expansion/variance estimation is outside this census.
973,Ulmus crassifolia,N,DBH_BREAST_HEIGHT,5.0,1,1.0,0,0,Woodland/DRC and regional/manual protocol differences are retained as flags. TPA_UNADJ availability is audited; formal expansion/variance estimation is outside this census.
974,Ulmus pumila,N,DBH_BREAST_HEIGHT,5.0,1,1.0,0,0,Woodland/DRC and regional/manual protocol differences are retained as flags. TPA_UNADJ availability is audited; formal expansion/variance estimation is outside this census.
975,Ulmus rubra,N,DBH_BREAST_HEIGHT,5.0,1,1.0,0,0,Woodland/DRC and regional/manual protocol differences are retained as flags. TPA_UNADJ availability is audited; formal expansion/variance estimation is outside this census.
976,Ulmus serotina,N,DBH_BREAST_HEIGHT,5.0,1,1.0,0,0,Woodland/DRC and regional/manual protocol differences are retained as flags. TPA_UNADJ availability is audited; formal expansion/variance estimation is outside this census.
977,Ulmus thomasii,N,DBH_BREAST_HEIGHT,5.0,1,1.0,0,0,Woodland/DRC and regional/manual protocol differences are retained as flags. TPA_UNADJ availability is audited; formal expansion/variance estimation is outside this census.
981,Umbellularia californica,N,DBH_BREAST_HEIGHT,5.0,1,1.0,0,0,Woodland/DRC and regional/manual protocol differences are retained as flags. TPA_UNADJ availability is audited; formal expansion/variance estimation is outside this census.
986,Avicennia germinans,N,DBH_BREAST_HEIGHT,5.0,1,1.0,0,0,Woodland/DRC and regional/manual protocol differences are retained as flags. TPA_UNADJ availability is audited; formal expansion/variance estimation is outside this census.
987,Conocarpus erectus,N,DBH_BREAST_HEIGHT,5.0,1,1.0,0,0,Woodland/DRC and regional/manual protocol differences are retained as flags. TPA_UNADJ availability is audited; formal expansion/variance estimation is outside this census.
988,Laguncularia racemosa,N,DBH_BREAST_HEIGHT,5.0,1,1.0,0,0,Woodland/DRC and regional/manual protocol differences are retained as flags. TPA_UNADJ availability is audited; formal expansion/variance estimation is outside this census.
989,Rhizophora mangle,N,DBH_BREAST_HEIGHT,5.0,1,1.0,0,0,Woodland/DRC and regional/manual protocol differences are retained as flags. TPA_UNADJ availability is audited; formal expansion/variance estimation is outside this census.
990,Olneya tesota,Y,DRC_ROOT_COLLAR,5.0,0,1.0,0,0,Woodland/DRC and regional/manual protocol differences are retained as flags. TPA_UNADJ availability is audited; formal expansion/variance estimation is outside this census.
991,Tamarix spp.,N,DBH_BREAST_HEIGHT,5.0,1,1.0,0,0,Woodland/DRC and regional/manual protocol differences are retained as flags. TPA_UNADJ availability is audited; formal expansion/variance estimation is outside this census.
992,Melaleuca quinquenervia,N,DBH_BREAST_HEIGHT,5.0,1,1.0,0,0,Woodland/DRC and regional/manual protocol differences are retained as flags. TPA_UNADJ availability is audited; formal expansion/variance estimation is outside this census.
993,Melia azedarach,N,DBH_BREAST_HEIGHT,5.0,1,1.0,0,0,Woodland/DRC and regional/manual protocol differences are retained as flags. TPA_UNADJ availability is audited; formal expansion/variance estimation is outside this census.
994,Triadica sebifera,N,DBH_BREAST_HEIGHT,5.0,1,1.0,0,0,Woodland/DRC and regional/manual protocol differences are retained as flags. TPA_UNADJ availability is audited; formal expansion/variance estimation is outside this census.
995,Vernicia fordii,N,DBH_BREAST_HEIGHT,5.0,1,1.0,0,0,Woodland/DRC and regional/manual protocol differences are retained as flags. TPA_UNADJ availability is audited; formal expansion/variance estimation is outside this census.
996,Cotinus obovatus,N,DBH_BREAST_HEIGHT,5.0,1,1.0,0,0,Woodland/DRC and regional/manual protocol differences are retained as flags. TPA_UNADJ availability is audited; formal expansion/variance estimation is outside this census.
997,Elaeagnus angustifolia,N,DBH_BREAST_HEIGHT,5.0,1,1.0,0,0,Woodland/DRC and regional/manual protocol differences are retained as flags. TPA_UNADJ availability is audited; formal expansion/variance estimation is outside this census.
999,Tree unknown,N,DBH_BREAST_HEIGHT,5.0,1,1.0,0,0,Woodland/DRC and regional/manual protocol differences are retained as flags. TPA_UNADJ availability is audited; formal expansion/variance estimation is outside this census.
5147,Acer ginnala,N,DBH_BREAST_HEIGHT,5.0,1,1.0,0,0,Woodland/DRC and regional/manual protocol differences are retained as flags. TPA_UNADJ availability is audited; formal expansion/variance estimation is outside this census.
5151,Acer pseudoplatanus,N,DBH_BREAST_HEIGHT,5.0,1,1.0,0,0,Woodland/DRC and regional/manual protocol differences are retained as flags. TPA_UNADJ availability is audited; formal expansion/variance estimation is outside this census.
5203,Amelanchier laevis,N,DBH_BREAST_HEIGHT,5.0,1,1.0,0,0,Woodland/DRC and regional/manual protocol differences are retained as flags. TPA_UNADJ availability is audited; formal expansion/variance estimation is outside this census.
5491,Fraxinus berlandieriana,N,DBH_BREAST_HEIGHT,5.0,1,1.0,0,0,Woodland/DRC and regional/manual protocol differences are retained as flags. TPA_UNADJ availability is audited; formal expansion/variance estimation is outside this census.
6262,Broussonetia papyrifera,N,DBH_BREAST_HEIGHT,5.0,1,1.0,0,0,Woodland/DRC and regional/manual protocol differences are retained as flags. TPA_UNADJ availability is audited; formal expansion/variance estimation is outside this census.
6511,Persea palustris,N,DBH_BREAST_HEIGHT,5.0,1,1.0,0,0,Woodland/DRC and regional/manual protocol differences are retained as flags. TPA_UNADJ availability is audited; formal expansion/variance estimation is outside this census.
6516,Phellodendron amurense,N,DBH_BREAST_HEIGHT,5.0,1,1.0,0,0,Woodland/DRC and regional/manual protocol differences are retained as flags. TPA_UNADJ availability is audited; formal expansion/variance estimation is outside this census.
6696,Prunus laurocerasus,N,DBH_BREAST_HEIGHT,5.0,1,1.0,0,0,Woodland/DRC and regional/manual protocol differences are retained as flags. TPA_UNADJ availability is audited; formal expansion/variance estimation is outside this census.
6707,Prunus serrulata,N,DBH_BREAST_HEIGHT,5.0,1,1.0,0,0,Woodland/DRC and regional/manual protocol differences are retained as flags. TPA_UNADJ availability is audited; formal expansion/variance estimation is outside this census.
6708,Prunus mexicana,N,DBH_BREAST_HEIGHT,5.0,1,1.0,0,0,Woodland/DRC and regional/manual protocol differences are retained as flags. TPA_UNADJ availability is audited; formal expansion/variance estimation is outside this census.
6768,Quercus arkansana,N,DBH_BREAST_HEIGHT,5.0,1,1.0,0,0,Woodland/DRC and regional/manual protocol differences are retained as flags. TPA_UNADJ availability is audited; formal expansion/variance estimation is outside this census.
6782,Quercus georgiana,N,DBH_BREAST_HEIGHT,5.0,1,1.0,0,0,Woodland/DRC and regional/manual protocol differences are retained as flags. TPA_UNADJ availability is audited; formal expansion/variance estimation is outside this census.
6791,Quercus myrtifolia,N,DBH_BREAST_HEIGHT,5.0,1,1.0,0,0,Woodland/DRC and regional/manual protocol differences are retained as flags. TPA_UNADJ availability is audited; formal expansion/variance estimation is outside this census.
6799,Quercus sinuata,N,DBH_BREAST_HEIGHT,5.0,1,1.0,0,0,Woodland/DRC and regional/manual protocol differences are retained as flags. TPA_UNADJ availability is audited; formal expansion/variance estimation is outside this census.
6918,Rhamnus cathartica,N,DBH_BREAST_HEIGHT,5.0,1,1.0,0,0,Woodland/DRC and regional/manual protocol differences are retained as flags. TPA_UNADJ availability is audited; formal expansion/variance estimation is outside this census.
6955,Salix fragilis,N,DBH_BREAST_HEIGHT,5.0,1,1.0,0,0,Woodland/DRC and regional/manual protocol differences are retained as flags. TPA_UNADJ availability is audited; formal expansion/variance estimation is outside this census.
7151,Ficus carica,N,DBH_BREAST_HEIGHT,5.0,1,1.0,0,0,Woodland/DRC and regional/manual protocol differences are retained as flags. TPA_UNADJ availability is audited; formal expansion/variance estimation is outside this census.
7181,Firmiana simplex,N,DBH_BREAST_HEIGHT,5.0,1,1.0,0,0,Woodland/DRC and regional/manual protocol differences are retained as flags. TPA_UNADJ availability is audited; formal expansion/variance estimation is outside this census.
7328,Halesia tetraptera,N,DBH_BREAST_HEIGHT,5.0,1,1.0,0,0,Woodland/DRC and regional/manual protocol differences are retained as flags. TPA_UNADJ availability is audited; formal expansion/variance estimation is outside this census.
7454,Ilex aquifolium,N,DBH_BREAST_HEIGHT,5.0,1,1.0,0,0,Woodland/DRC and regional/manual protocol differences are retained as flags. TPA_UNADJ availability is audited; formal expansion/variance estimation is outside this census.
7455,Ilex cassine,N,DBH_BREAST_HEIGHT,5.0,1,1.0,0,0,Woodland/DRC and regional/manual protocol differences are retained as flags. TPA_UNADJ availability is audited; formal expansion/variance estimation is outside this census.
7469,Ilex vomitoria,N,DBH_BREAST_HEIGHT,5.0,1,1.0,0,0,Woodland/DRC and regional/manual protocol differences are retained as flags. TPA_UNADJ availability is audited; formal expansion/variance estimation is outside this census.
7565,Leucaena leucocephala,N,DBH_BREAST_HEIGHT,5.0,1,1.0,0,0,Woodland/DRC and regional/manual protocol differences are retained as flags. TPA_UNADJ availability is audited; formal expansion/variance estimation is outside this census.
7577,Ligustrum japonicum,Y,DRC_ROOT_COLLAR,5.0,0,1.0,0,0,Woodland/DRC and regional/manual protocol differences are retained as flags. TPA_UNADJ availability is audited; formal expansion/variance estimation is outside this census.
7578,Ligustrum lucidum,Y,DRC_ROOT_COLLAR,5.0,0,1.0,0,0,Woodland/DRC and regional/manual protocol differences are retained as flags. TPA_UNADJ availability is audited; formal expansion/variance estimation is outside this census.
7651,Malus pumila,N,DBH_BREAST_HEIGHT,5.0,1,1.0,0,0,Woodland/DRC and regional/manual protocol differences are retained as flags. TPA_UNADJ availability is audited; formal expansion/variance estimation is outside this census.
7845,Morella cerifera,N,DBH_BREAST_HEIGHT,5.0,1,1.0,0,0,Woodland/DRC and regional/manual protocol differences are retained as flags. TPA_UNADJ availability is audited; formal expansion/variance estimation is outside this census.
8313,Populus x canadensis,N,DBH_BREAST_HEIGHT,5.0,1,1.0,0,0,Woodland/DRC and regional/manual protocol differences are retained as flags. TPA_UNADJ availability is audited; formal expansion/variance estimation is outside this census.
8345,Prunus caroliniana,N,DBH_BREAST_HEIGHT,5.0,1,1.0,0,0,Woodland/DRC and regional/manual protocol differences are retained as flags. TPA_UNADJ availability is audited; formal expansion/variance estimation is outside this census.
8355,Psidium cattleianum,N,DBH_BREAST_HEIGHT,5.0,1,1.0,0,0,Woodland/DRC and regional/manual protocol differences are retained as flags. TPA_UNADJ availability is audited; formal expansion/variance estimation is outside this census.
8420,Pyrus spp.,N,DBH_BREAST_HEIGHT,5.0,1,1.0,0,0,Woodland/DRC and regional/manual protocol differences are retained as flags. TPA_UNADJ availability is audited; formal expansion/variance estimation is outside this census.
8421,Pyrus calleryana,N,DBH_BREAST_HEIGHT,5.0,1,1.0,0,0,Woodland/DRC and regional/manual protocol differences are retained as flags. TPA_UNADJ availability is audited; formal expansion/variance estimation is outside this census.
8423,Pyrus communis,N,DBH_BREAST_HEIGHT,5.0,1,1.0,0,0,Woodland/DRC and regional/manual protocol differences are retained as flags. TPA_UNADJ availability is audited; formal expansion/variance estimation is outside this census.
8427,Quercus acutissima,N,DBH_BREAST_HEIGHT,5.0,1,1.0,0,0,Woodland/DRC and regional/manual protocol differences are retained as flags. TPA_UNADJ availability is audited; formal expansion/variance estimation is outside this census.
8441,Quercus geminata,N,DBH_BREAST_HEIGHT,5.0,1,1.0,0,0,Woodland/DRC and regional/manual protocol differences are retained as flags. TPA_UNADJ availability is audited; formal expansion/variance estimation is outside this census.
8449,Quercus hemisphaerica,N,DBH_BREAST_HEIGHT,5.0,1,1.0,0,0,Woodland/DRC and regional/manual protocol differences are retained as flags. TPA_UNADJ availability is audited; formal expansion/variance estimation is outside this census.
8487,Quercus sinuata var. breviloba,N,DBH_BREAST_HEIGHT,5.0,1,1.0,0,0,Woodland/DRC and regional/manual protocol differences are retained as flags. TPA_UNADJ availability is audited; formal expansion/variance estimation is outside this census.
8511,Quercus gravesii,N,DBH_BREAST_HEIGHT,5.0,1,1.0,0,0,Woodland/DRC and regional/manual protocol differences are retained as flags. TPA_UNADJ availability is audited; formal expansion/variance estimation is outside this census.
8513,Quercus buckleyi,N,DBH_BREAST_HEIGHT,5.0,1,1.0,0,0,Woodland/DRC and regional/manual protocol differences are retained as flags. TPA_UNADJ availability is audited; formal expansion/variance estimation is outside this census.
8514,Quercus laceyi,N,DBH_BREAST_HEIGHT,5.0,1,1.0,0,0,Woodland/DRC and regional/manual protocol differences are retained as flags. TPA_UNADJ availability is audited; formal expansion/variance estimation is outside this census.
8563,Schinus terebinthifolius,N,DBH_BREAST_HEIGHT,5.0,1,1.0,0,0,Woodland/DRC and regional/manual protocol differences are retained as flags. TPA_UNADJ availability is audited; formal expansion/variance estimation is outside this census.
8612,Sideroxylon celastrinum,N,DBH_BREAST_HEIGHT,5.0,1,1.0,0,0,Woodland/DRC and regional/manual protocol differences are retained as flags. TPA_UNADJ availability is audited; formal expansion/variance estimation is outside this census.
8651,Cordia boissieri,N,DBH_BREAST_HEIGHT,5.0,1,1.0,0,0,Woodland/DRC and regional/manual protocol differences are retained as flags. TPA_UNADJ availability is audited; formal expansion/variance estimation is outside this census.
8813,Tilia cordata,N,DBH_BREAST_HEIGHT,5.0,1,1.0,0,0,Woodland/DRC and regional/manual protocol differences are retained as flags. TPA_UNADJ availability is audited; formal expansion/variance estimation is outside this census.
8851,Ulmus parvifolia,N,DBH_BREAST_HEIGHT,5.0,1,1.0,0,0,Woodland/DRC and regional/manual protocol differences are retained as flags. TPA_UNADJ availability is audited; formal expansion/variance estimation is outside this census.
8860,Vaccinium arboreum,N,DBH_BREAST_HEIGHT,5.0,1,1.0,0,0,Woodland/DRC and regional/manual protocol differences are retained as flags. TPA_UNADJ availability is audited; formal expansion/variance estimation is outside this census.
8944,Zanthoxylum clava-herculis,N,DBH_BREAST_HEIGHT,5.0,1,1.0,0,0,Woodland/DRC and regional/manual protocol differences are retained as flags. TPA_UNADJ availability is audited; formal expansion/variance estimation is outside this census.
