layer,status,synthetic_species_id,world,orientation,target_fold,cell_50km,raw_cell_count,normalized_allocation,diagnostic_scale_aligned_mass,latent_cell_mass
A1,BROKEN_REFERENCE_ONLY,SYN040,STRONG,BA,A,50km_-2_16,3.0,0.00974025974025974,974025.974025974,625697.18837307
A1,BROKEN_REFERENCE_ONLY,SYN040,STRONG,BA,A,50km_-2_17,0.0,0.0,0.0,82148.55639967146
A1,BROKEN_REFERENCE_ONLY,SYN040,STRONG,BA,A,50km_-2_18,0.0,0.0,0.0,23481.20385935653
A1,BROKEN_REFERENCE_ONLY,SYN040,STRONG,BA,A,50km_-1_12,0.0,0.0,0.0,118856.26343279467
A1,BROKEN_REFERENCE_ONLY,SYN040,STRONG,BA,A,50km_-1_13,0.0,0.0,0.0,761659.9315920983
A1,BROKEN_REFERENCE_ONLY,SYN040,STRONG,BA,A,50km_-1_14,0.0,0.0,0.0,3232964.4650640367
A1,BROKEN_REFERENCE_ONLY,SYN040,STRONG,BA,A,50km_-1_15,9.0,0.02922077922077922,2922077.922077922,9340497.014848312
A1,BROKEN_REFERENCE_ONLY,SYN040,STRONG,BA,A,50km_-1_16,8.0,0.025974025974025976,2597402.597402598,2754120.8493959275
A1,BROKEN_REFERENCE_ONLY,SYN040,STRONG,BA,A,50km_-1_17,0.0,0.0,0.0,326962.05126062944
A1,BROKEN_REFERENCE_ONLY,SYN040,STRONG,BA,A,50km_-1_18,0.0,0.0,0.0,43413.39505768167
A1,BROKEN_REFERENCE_ONLY,SYN040,STRONG,BA,A,50km_0_12,0.0,0.0,0.0,83247.7236214343
A1,BROKEN_REFERENCE_ONLY,SYN040,STRONG,BA,A,50km_0_13,2.0,0.006493506493506494,649350.6493506494,527886.225875316
A1,BROKEN_REFERENCE_ONLY,SYN040,STRONG,BA,A,50km_0_14,2.0,0.006493506493506494,649350.6493506494,3231197.075463673
A1,BROKEN_REFERENCE_ONLY,SYN040,STRONG,BA,A,50km_0_15,12.0,0.03896103896103896,3896103.896103896,9334096.1101488
A1,BROKEN_REFERENCE_ONLY,SYN040,STRONG,BA,A,50km_0_16,67.0,0.21753246753246752,21753246.75324675,6658574.627257246
A1,BROKEN_REFERENCE_ONLY,SYN040,STRONG,BA,A,50km_0_17,3.0,0.00974025974025974,974025.974025974,1274315.0521016312
A1,BROKEN_REFERENCE_ONLY,SYN040,STRONG,BA,A,50km_0_18,0.0,0.0,0.0,105724.03411054998
A1,BROKEN_REFERENCE_ONLY,SYN040,STRONG,BA,A,50km_0_19,0.0,0.0,0.0,11654.317310226763
A1,BROKEN_REFERENCE_ONLY,SYN040,STRONG,BA,A,50km_1_13,1.0,0.003246753246753247,324675.3246753247,115427.72568173206
A1,BROKEN_REFERENCE_ONLY,SYN040,STRONG,BA,A,50km_1_14,0.0,0.0,0.0,495787.94959304325
A1,BROKEN_REFERENCE_ONLY,SYN040,STRONG,BA,A,50km_1_15,4.0,0.012987012987012988,1298701.298701299,2254273.4106806302
A1,BROKEN_REFERENCE_ONLY,SYN040,STRONG,BA,A,50km_1_16,15.0,0.048701298701298704,4870129.87012987,1855358.0162632617
A1,BROKEN_REFERENCE_ONLY,SYN040,STRONG,BA,A,50km_1_17,1.0,0.003246753246753247,324675.3246753247,252454.96710007303
A1,BROKEN_REFERENCE_ONLY,SYN040,STRONG,BA,A,50km_1_18,2.0,0.006493506493506494,649350.6493506494,37177.236189689815
A1,BROKEN_REFERENCE_ONLY,SYN040,STRONG,BA,A,50km_2_14,0.0,0.0,0.0,78801.73120436305
A1,BROKEN_REFERENCE_ONLY,SYN040,STRONG,BA,A,50km_2_15,1.0,0.003246753246753247,324675.3246753247,274302.7860274862
A1,BROKEN_REFERENCE_ONLY,SYN040,STRONG,BA,A,50km_2_16,1.0,0.003246753246753247,324675.3246753247,243232.7994991229
A1,BROKEN_REFERENCE_ONLY,SYN040,STRONG,BA,A,50km_2_17,1.0,0.003246753246753247,324675.3246753247,51389.24165398476
A1,BROKEN_REFERENCE_ONLY,SYN040,STRONG,BA,A,50km_3_15,0.0,0.0,0.0,30978.954644314377
A1,BROKEN_REFERENCE_ONLY,SYN040,STRONG,BA,A,50km_3_16,1.0,0.003246753246753247,324675.3246753247,28600.197687006214
A1,BROKEN_REFERENCE_ONLY,SYN040,PAIRED_NULL,AB,B,50km_-9_11,0.0,0.0,0.0,347314.2947158491
A1,BROKEN_REFERENCE_ONLY,SYN040,PAIRED_NULL,AB,B,50km_-9_12,4.0,0.006472491909385114,647249.1909385114,917422.0334660092
A1,BROKEN_REFERENCE_ONLY,SYN040,PAIRED_NULL,AB,B,50km_-9_13,25.0,0.040453074433656956,4045307.4433656954,3232964.465064037
A1,BROKEN_REFERENCE_ONLY,SYN040,PAIRED_NULL,AB,B,50km_-8_10,0.0,0.0,0.0,628601.6079875256
A1,BROKEN_REFERENCE_ONLY,SYN040,PAIRED_NULL,AB,B,50km_-8_11,0.0,0.0,0.0,170018.62314464233
A1,BROKEN_REFERENCE_ONLY,SYN040,PAIRED_NULL,AB,B,50km_-8_12,2.0,0.003236245954692557,323624.5954692557,415551.51077165816
A1,BROKEN_REFERENCE_ONLY,SYN040,PAIRED_NULL,AB,B,50km_-8_13,11.0,0.01779935275080906,1779935.2750809062,2445779.7892266526
A1,BROKEN_REFERENCE_ONLY,SYN040,PAIRED_NULL,AB,B,50km_-8_14,104.0,0.16828478964401294,16828478.964401294,9340497.014848312
A1,BROKEN_REFERENCE_ONLY,SYN040,PAIRED_NULL,AB,B,50km_-7_7,7.0,0.011326860841423949,1132686.0841423948,9334096.110148802
A1,BROKEN_REFERENCE_ONLY,SYN040,PAIRED_NULL,AB,B,50km_-7_8,35.0,0.05663430420711974,5663430.420711974,6658574.6272572465
A1,BROKEN_REFERENCE_ONLY,SYN040,PAIRED_NULL,AB,B,50km_-7_9,23.0,0.0372168284789644,3721682.8478964404,3231197.075463673
A1,BROKEN_REFERENCE_ONLY,SYN040,PAIRED_NULL,AB,B,50km_-7_10,7.0,0.011326860841423949,1132686.0841423948,938917.9015104446
A1,BROKEN_REFERENCE_ONLY,SYN040,PAIRED_NULL,AB,B,50km_-7_11,1.0,0.0016181229773462784,161812.29773462785,274998.2139810743
A1,BROKEN_REFERENCE_ONLY,SYN040,PAIRED_NULL,AB,B,50km_-7_12,3.0,0.0048543689320388345,485436.89320388343,330043.1770509684
A1,BROKEN_REFERENCE_ONLY,SYN040,PAIRED_NULL,AB,B,50km_-7_13,10.0,0.016181229773462782,1618122.9773462783,1482708.7461939442
A1,BROKEN_REFERENCE_ONLY,SYN040,PAIRED_NULL,AB,B,50km_-7_14,56.0,0.09061488673139159,9061488.673139159,5606331.367305142
A1,BROKEN_REFERENCE_ONLY,SYN040,PAIRED_NULL,AB,B,50km_-6_7,17.0,0.02750809061488673,2750809.061488673,2806889.3727866355
A1,BROKEN_REFERENCE_ONLY,SYN040,PAIRED_NULL,AB,B,50km_-6_8,26.0,0.042071197411003236,4207119.741100323,3147691.4149351506
A1,BROKEN_REFERENCE_ONLY,SYN040,PAIRED_NULL,AB,B,50km_-6_9,14.0,0.022653721682847898,2265372.1682847897,2588571.562020066
A1,BROKEN_REFERENCE_ONLY,SYN040,PAIRED_NULL,AB,B,50km_-6_10,7.0,0.011326860841423949,1132686.0841423948,1081209.431333396
A1,BROKEN_REFERENCE_ONLY,SYN040,PAIRED_NULL,AB,B,50km_-6_11,1.0,0.0016181229773462784,161812.29773462785,495787.9495930433
A1,BROKEN_REFERENCE_ONLY,SYN040,PAIRED_NULL,AB,B,50km_-6_12,1.0,0.0016181229773462784,161812.29773462785,527886.2258753161
A1,BROKEN_REFERENCE_ONLY,SYN040,PAIRED_NULL,AB,B,50km_-6_13,9.0,0.014563106796116505,1456310.6796116505,1274315.0521016314
A1,BROKEN_REFERENCE_ONLY,SYN040,PAIRED_NULL,AB,B,50km_-6_14,13.0,0.021035598705501618,2103559.8705501617,2754120.849395928
A1,BROKEN_REFERENCE_ONLY,SYN040,PAIRED_NULL,AB,B,50km_-6_15,60.0,0.0970873786407767,9708737.86407767,6388858.892557292
A1,BROKEN_REFERENCE_ONLY,SYN040,PAIRED_NULL,AB,B,50km_-5_6,0.0,0.0,0.0,162661.53457201738
A1,BROKEN_REFERENCE_ONLY,SYN040,PAIRED_NULL,AB,B,50km_-5_7,1.0,0.0016181229773462784,161812.29773462785,701845.1501125712
A1,BROKEN_REFERENCE_ONLY,SYN040,PAIRED_NULL,AB,B,50km_-5_8,11.0,0.01779935275080906,1779935.2750809062,1466193.128687357
A1,BROKEN_REFERENCE_ONLY,SYN040,PAIRED_NULL,AB,B,50km_-5_9,8.0,0.012944983818770227,1294498.3818770228,1625578.803298922
A1,BROKEN_REFERENCE_ONLY,SYN040,PAIRED_NULL,AB,B,50km_-5_10,3.0,0.0048543689320388345,485436.89320388343,871623.4928166446
A1,BROKEN_REFERENCE_ONLY,SYN040,PAIRED_NULL,AB,B,50km_-5_11,1.0,0.0016181229773462784,161812.29773462785,326962.05126062944
A1,BROKEN_REFERENCE_ONLY,SYN040,PAIRED_NULL,AB,B,50km_-5_12,2.0,0.003236245954692557,323624.5954692557,303767.97156217287
A1,BROKEN_REFERENCE_ONLY,SYN040,PAIRED_NULL,AB,B,50km_-5_13,4.0,0.006472491909385114,647249.1909385114,869060.6524468757
A1,BROKEN_REFERENCE_ONLY,SYN040,PAIRED_NULL,AB,B,50km_-5_14,2.0,0.003236245954692557,323624.5954692557,1704287.8854724327
A1,BROKEN_REFERENCE_ONLY,SYN040,PAIRED_NULL,AB,B,50km_-5_15,22.0,0.03559870550161812,3559870.5501618125,2570860.710027269
A1,BROKEN_REFERENCE_ONLY,SYN040,PAIRED_NULL,AB,B,50km_-5_16,28.0,0.045307443365695796,4530744.336569579,2778780.9556592493
A1,BROKEN_REFERENCE_ONLY,SYN040,PAIRED_NULL,AB,B,50km_-4_6,0.0,0.0,0.0,38785.715108853554
A1,BROKEN_REFERENCE_ONLY,SYN040,PAIRED_NULL,AB,B,50km_-4_7,1.0,0.0016181229773462784,161812.29773462785,83247.72362143431
A1,BROKEN_REFERENCE_ONLY,SYN040,PAIRED_NULL,AB,B,50km_-4_8,1.0,0.0016181229773462784,161812.29773462785,231212.19951855132
A1,BROKEN_REFERENCE_ONLY,SYN040,PAIRED_NULL,AB,B,50km_-4_9,1.0,0.0016181229773462784,161812.29773462785,490066.8733059655
A1,BROKEN_REFERENCE_ONLY,SYN040,PAIRED_NULL,AB,B,50km_-4_10,1.0,0.0016181229773462784,161812.29773462785,221023.38087665354
A1,BROKEN_REFERENCE_ONLY,SYN040,PAIRED_NULL,AB,B,50km_-4_11,0.0,0.0,0.0,155339.50508142126
A1,BROKEN_REFERENCE_ONLY,SYN040,PAIRED_NULL,AB,B,50km_-4_12,0.0,0.0,0.0,162578.02204186498
A1,BROKEN_REFERENCE_ONLY,SYN040,PAIRED_NULL,AB,B,50km_-4_13,1.0,0.0016181229773462784,161812.29773462785,230821.22655571345
A1,BROKEN_REFERENCE_ONLY,SYN040,PAIRED_NULL,AB,B,50km_-4_14,3.0,0.0048543689320388345,485436.89320388343,625697.1883730701
A1,BROKEN_REFERENCE_ONLY,SYN040,PAIRED_NULL,AB,B,50km_-4_15,6.0,0.009708737864077669,970873.7864077669,937731.3299042664
A1,BROKEN_REFERENCE_ONLY,SYN040,PAIRED_NULL,AB,B,50km_-4_16,7.0,0.011326860841423949,1132686.0841423948,1855358.016263262
A1,BROKEN_REFERENCE_ONLY,SYN040,PAIRED_NULL,AB,B,50km_-3_6,0.0,0.0,0.0,23719.54339229683
A1,BROKEN_REFERENCE_ONLY,SYN040,PAIRED_NULL,AB,B,50km_-3_7,0.0,0.0,0.0,26136.417628232157
A1,BROKEN_REFERENCE_ONLY,SYN040,PAIRED_NULL,AB,B,50km_-3_10,0.0,0.0,0.0,78801.73120436307
A1,BROKEN_REFERENCE_ONLY,SYN040,PAIRED_NULL,AB,B,50km_-3_11,0.0,0.0,0.0,47324.470730390974
A1,BROKEN_REFERENCE_ONLY,SYN040,PAIRED_NULL,AB,B,50km_-3_12,0.0,0.0,0.0,51389.24165398476
A1,BROKEN_REFERENCE_ONLY,SYN040,PAIRED_NULL,AB,B,50km_-3_13,0.0,0.0,0.0,105724.03411054998
A1,BROKEN_REFERENCE_ONLY,SYN040,PAIRED_NULL,AB,B,50km_-3_14,0.0,0.0,0.0,156492.17999291603
A1,BROKEN_REFERENCE_ONLY,SYN040,PAIRED_NULL,AB,B,50km_-3_15,1.0,0.0016181229773462784,161812.29773462785,243232.79949912292
A1,BROKEN_REFERENCE_ONLY,SYN040,PAIRED_NULL,AB,B,50km_-3_16,1.0,0.0016181229773462784,161812.29773462785,860416.1322157005
A1,BROKEN_REFERENCE_ONLY,SYN040,PAIRED_NULL,AB,B,50km_-2_11,0.0,0.0,0.0,28600.19768700622
A1,BROKEN_REFERENCE_ONLY,SYN040,PAIRED_NULL,AB,B,50km_-2_12,0.0,0.0,0.0,30441.481739947405
A1,BROKEN_REFERENCE_ONLY,SYN040,PAIRED_NULL,AB,B,50km_-2_13,0.0,0.0,0.0,40479.42031346903
A1,BROKEN_REFERENCE_ONLY,SYN040,PAIRED_NULL,AB,B,50km_-2_14,1.0,0.0016181229773462784,161812.29773462785,82148.55639967148
A1,BROKEN_REFERENCE_ONLY,SYN040,PAIRED_NULL,AB,B,50km_-2_15,0.0,0.0,0.0,143159.4943048795
A1,BROKEN_REFERENCE_ONLY,SYN040,PAIRED_NULL,AB,B,50km_-2_16,0.0,0.0,0.0,279663.8715794021
A1,BROKEN_REFERENCE_ONLY,SYN040,PAIRED_NULL,AB,B,50km_-2_17,6.0,0.009708737864077669,970873.7864077669,1006663.2039581999
A1,BROKEN_REFERENCE_ONLY,SYN040,PAIRED_NULL,AB,B,50km_-2_18,7.0,0.011326860841423949,1132686.0841423948,2565627.2059375714
A1,BROKEN_REFERENCE_ONLY,SYN040,PAIRED_NULL,AB,B,50km_-1_12,0.0,0.0,0.0,28314.177645104013
A1,BROKEN_REFERENCE_ONLY,SYN040,PAIRED_NULL,AB,B,50km_-1_13,0.0,0.0,0.0,37177.236189689815
A1,BROKEN_REFERENCE_ONLY,SYN040,PAIRED_NULL,AB,B,50km_-1_14,0.0,0.0,0.0,51885.20265018
A1,BROKEN_REFERENCE_ONLY,SYN040,PAIRED_NULL,AB,B,50km_-1_15,0.0,0.0,0.0,115427.72568173209
A1,BROKEN_REFERENCE_ONLY,SYN040,PAIRED_NULL,AB,B,50km_-1_16,1.0,0.0016181229773462784,161812.29773462785,252454.96710007306
A1,BROKEN_REFERENCE_ONLY,SYN040,PAIRED_NULL,AB,B,50km_-1_17,3.0,0.0048543689320388345,485436.89320388343,911475.1247797875
A1,BROKEN_REFERENCE_ONLY,SYN040,PAIRED_NULL,AB,B,50km_-1_18,11.0,0.01779935275080906,1779935.2750809062,2263567.797287697
A1,BROKEN_REFERENCE_ONLY,SYN040,PAIRED_NULL,AB,B,50km_0_12,0.0,0.0,0.0,24892.2436249111
A1,BROKEN_REFERENCE_ONLY,SYN040,PAIRED_NULL,AB,B,50km_0_13,1.0,0.0016181229773462784,161812.29773462785,30978.95464431438
A1,BROKEN_REFERENCE_ONLY,SYN040,PAIRED_NULL,AB,B,50km_0_14,1.0,0.0016181229773462784,161812.29773462785,57797.08741957357
A1,BROKEN_REFERENCE_ONLY,SYN040,PAIRED_NULL,AB,B,50km_0_15,0.0,0.0,0.0,118856.26343279469
A1,BROKEN_REFERENCE_ONLY,SYN040,PAIRED_NULL,AB,B,50km_0_16,5.0,0.008090614886731391,809061.4886731391,274302.7860274863
A1,BROKEN_REFERENCE_ONLY,SYN040,PAIRED_NULL,AB,B,50km_0_17,2.0,0.003236245954692557,323624.5954692557,761659.9315920983
A1,BROKEN_REFERENCE_ONLY,SYN040,PAIRED_NULL,AB,B,50km_0_18,7.0,0.011326860841423949,1132686.0841423948,1057975.3122498088
A1,BROKEN_REFERENCE_ONLY,SYN040,PAIRED_NULL,AB,B,50km_0_19,16.0,0.025889967637540454,2588996.7637540456,2254273.4106806307
A1,BROKEN_REFERENCE_ONLY,SYN040,PAIRED_NULL,AB,B,50km_1_13,0.0,0.0,0.0,38475.30340470962
A1,BROKEN_REFERENCE_ONLY,SYN040,PAIRED_NULL,AB,B,50km_1_14,0.0,0.0,0.0,72471.5499320178
A1,BROKEN_REFERENCE_ONLY,SYN040,PAIRED_NULL,AB,B,50km_1_15,1.0,0.0016181229773462784,161812.29773462785,111380.57791298596
A1,BROKEN_REFERENCE_ONLY,SYN040,PAIRED_NULL,AB,B,50km_1_16,4.0,0.006472491909385114,647249.1909385114,166316.5793088758
A1,BROKEN_REFERENCE_ONLY,SYN040,PAIRED_NULL,AB,B,50km_1_17,3.0,0.0048543689320388345,485436.89320388343,236168.12202133637
A1,BROKEN_REFERENCE_ONLY,SYN040,PAIRED_NULL,AB,B,50km_1_18,6.0,0.009708737864077669,970873.7864077669,309633.487364881
A1,BROKEN_REFERENCE_ONLY,SYN040,PAIRED_NULL,AB,B,50km_2_14,1.0,0.0016181229773462784,161812.29773462785,42921.31720109771
A1,BROKEN_REFERENCE_ONLY,SYN040,PAIRED_NULL,AB,B,50km_2_15,0.0,0.0,0.0,42733.04924132048
A1,BROKEN_REFERENCE_ONLY,SYN040,PAIRED_NULL,AB,B,50km_2_16,1.0,0.0016181229773462784,161812.29773462785,43413.39505768168
A1,BROKEN_REFERENCE_ONLY,SYN040,PAIRED_NULL,AB,B,50km_2_17,0.0,0.0,0.0,56462.06873027457
A1,BROKEN_REFERENCE_ONLY,SYN040,PAIRED_NULL,AB,B,50km_3_15,0.0,0.0,0.0,11654.317310226765
A1,BROKEN_REFERENCE_ONLY,SYN040,PAIRED_NULL,AB,B,50km_3_16,0.0,0.0,0.0,23481.203859356534
A1,BROKEN_REFERENCE_ONLY,SYN040,PAIRED_NULL,BA,A,50km_-9_11,1.0,0.002777777777777778,277777.7777777778,347314.2947158491
A1,BROKEN_REFERENCE_ONLY,SYN040,PAIRED_NULL,BA,A,50km_-9_12,2.0,0.005555555555555556,555555.5555555556,917422.0334660092
A1,BROKEN_REFERENCE_ONLY,SYN040,PAIRED_NULL,BA,A,50km_-9_13,20.0,0.05555555555555555,5555555.555555555,3232964.465064037
A1,BROKEN_REFERENCE_ONLY,SYN040,PAIRED_NULL,BA,A,50km_-8_10,0.0,0.0,0.0,628601.6079875256
A1,BROKEN_REFERENCE_ONLY,SYN040,PAIRED_NULL,BA,A,50km_-8_11,0.0,0.0,0.0,170018.62314464233
A1,BROKEN_REFERENCE_ONLY,SYN040,PAIRED_NULL,BA,A,50km_-8_12,3.0,0.008333333333333333,833333.3333333334,415551.51077165816
A1,BROKEN_REFERENCE_ONLY,SYN040,PAIRED_NULL,BA,A,50km_-8_13,11.0,0.030555555555555555,3055555.5555555555,2445779.7892266526
A1,BROKEN_REFERENCE_ONLY,SYN040,PAIRED_NULL,BA,A,50km_-8_14,45.0,0.125,12500000.0,9340497.014848312
A1,BROKEN_REFERENCE_ONLY,SYN040,PAIRED_NULL,BA,A,50km_-7_7,8.0,0.022222222222222223,2222222.2222222225,9334096.110148802
A1,BROKEN_REFERENCE_ONLY,SYN040,PAIRED_NULL,BA,A,50km_-7_8,7.0,0.019444444444444445,1944444.4444444445,6658574.6272572465
A1,BROKEN_REFERENCE_ONLY,SYN040,PAIRED_NULL,BA,A,50km_-7_9,20.0,0.05555555555555555,5555555.555555555,3231197.075463673
A1,BROKEN_REFERENCE_ONLY,SYN040,PAIRED_NULL,BA,A,50km_-7_10,4.0,0.011111111111111112,1111111.1111111112,938917.9015104446
A1,BROKEN_REFERENCE_ONLY,SYN040,PAIRED_NULL,BA,A,50km_-7_11,1.0,0.002777777777777778,277777.7777777778,274998.2139810743
A1,BROKEN_REFERENCE_ONLY,SYN040,PAIRED_NULL,BA,A,50km_-7_12,2.0,0.005555555555555556,555555.5555555556,330043.1770509684
A1,BROKEN_REFERENCE_ONLY,SYN040,PAIRED_NULL,BA,A,50km_-7_13,5.0,0.013888888888888888,1388888.8888888888,1482708.7461939442
A1,BROKEN_REFERENCE_ONLY,SYN040,PAIRED_NULL,BA,A,50km_-7_14,31.0,0.08611111111111111,8611111.111111112,5606331.367305142
A1,BROKEN_REFERENCE_ONLY,SYN040,PAIRED_NULL,BA,A,50km_-6_7,3.0,0.008333333333333333,833333.3333333334,2806889.3727866355
A1,BROKEN_REFERENCE_ONLY,SYN040,PAIRED_NULL,BA,A,50km_-6_8,15.0,0.041666666666666664,4166666.6666666665,3147691.4149351506
A1,BROKEN_REFERENCE_ONLY,SYN040,PAIRED_NULL,BA,A,50km_-6_9,9.0,0.025,2500000.0,2588571.562020066
A1,BROKEN_REFERENCE_ONLY,SYN040,PAIRED_NULL,BA,A,50km_-6_10,6.0,0.016666666666666666,1666666.6666666667,1081209.431333396
A1,BROKEN_REFERENCE_ONLY,SYN040,PAIRED_NULL,BA,A,50km_-6_11,1.0,0.002777777777777778,277777.7777777778,495787.9495930433
A1,BROKEN_REFERENCE_ONLY,SYN040,PAIRED_NULL,BA,A,50km_-6_12,1.0,0.002777777777777778,277777.7777777778,527886.2258753161
A1,BROKEN_REFERENCE_ONLY,SYN040,PAIRED_NULL,BA,A,50km_-6_13,2.0,0.005555555555555556,555555.5555555556,1274315.0521016314
A1,BROKEN_REFERENCE_ONLY,SYN040,PAIRED_NULL,BA,A,50km_-6_14,10.0,0.027777777777777776,2777777.7777777775,2754120.849395928
A1,BROKEN_REFERENCE_ONLY,SYN040,PAIRED_NULL,BA,A,50km_-6_15,35.0,0.09722222222222222,9722222.222222222,6388858.892557292
A1,BROKEN_REFERENCE_ONLY,SYN040,PAIRED_NULL,BA,A,50km_-5_6,0.0,0.0,0.0,162661.53457201738
A1,BROKEN_REFERENCE_ONLY,SYN040,PAIRED_NULL,BA,A,50km_-5_7,3.0,0.008333333333333333,833333.3333333334,701845.1501125712
A1,BROKEN_REFERENCE_ONLY,SYN040,PAIRED_NULL,BA,A,50km_-5_8,7.0,0.019444444444444445,1944444.4444444445,1466193.128687357
A1,BROKEN_REFERENCE_ONLY,SYN040,PAIRED_NULL,BA,A,50km_-5_9,7.0,0.019444444444444445,1944444.4444444445,1625578.803298922
A1,BROKEN_REFERENCE_ONLY,SYN040,PAIRED_NULL,BA,A,50km_-5_10,1.0,0.002777777777777778,277777.7777777778,871623.4928166446
A1,BROKEN_REFERENCE_ONLY,SYN040,PAIRED_NULL,BA,A,50km_-5_11,3.0,0.008333333333333333,833333.3333333334,326962.05126062944
A1,BROKEN_REFERENCE_ONLY,SYN040,PAIRED_NULL,BA,A,50km_-5_12,0.0,0.0,0.0,303767.97156217287
A1,BROKEN_REFERENCE_ONLY,SYN040,PAIRED_NULL,BA,A,50km_-5_13,0.0,0.0,0.0,869060.6524468757
A1,BROKEN_REFERENCE_ONLY,SYN040,PAIRED_NULL,BA,A,50km_-5_14,2.0,0.005555555555555556,555555.5555555556,1704287.8854724327
A1,BROKEN_REFERENCE_ONLY,SYN040,PAIRED_NULL,BA,A,50km_-5_15,18.0,0.05,5000000.0,2570860.710027269
A1,BROKEN_REFERENCE_ONLY,SYN040,PAIRED_NULL,BA,A,50km_-5_16,16.0,0.044444444444444446,4444444.444444445,2778780.9556592493
A1,BROKEN_REFERENCE_ONLY,SYN040,PAIRED_NULL,BA,A,50km_-4_6,0.0,0.0,0.0,38785.715108853554
A1,BROKEN_REFERENCE_ONLY,SYN040,PAIRED_NULL,BA,A,50km_-4_7,0.0,0.0,0.0,83247.72362143431
A1,BROKEN_REFERENCE_ONLY,SYN040,PAIRED_NULL,BA,A,50km_-4_8,1.0,0.002777777777777778,277777.7777777778,231212.19951855132
A1,BROKEN_REFERENCE_ONLY,SYN040,PAIRED_NULL,BA,A,50km_-4_9,0.0,0.0,0.0,490066.8733059655
A1,BROKEN_REFERENCE_ONLY,SYN040,PAIRED_NULL,BA,A,50km_-4_10,0.0,0.0,0.0,221023.38087665354
A1,BROKEN_REFERENCE_ONLY,SYN040,PAIRED_NULL,BA,A,50km_-4_11,0.0,0.0,0.0,155339.50508142126
A1,BROKEN_REFERENCE_ONLY,SYN040,PAIRED_NULL,BA,A,50km_-4_12,0.0,0.0,0.0,162578.02204186498
A1,BROKEN_REFERENCE_ONLY,SYN040,PAIRED_NULL,BA,A,50km_-4_13,1.0,0.002777777777777778,277777.7777777778,230821.22655571345
A1,BROKEN_REFERENCE_ONLY,SYN040,PAIRED_NULL,BA,A,50km_-4_14,2.0,0.005555555555555556,555555.5555555556,625697.1883730701
A1,BROKEN_REFERENCE_ONLY,SYN040,PAIRED_NULL,BA,A,50km_-4_15,6.0,0.016666666666666666,1666666.6666666667,937731.3299042664
A1,BROKEN_REFERENCE_ONLY,SYN040,PAIRED_NULL,BA,A,50km_-4_16,5.0,0.013888888888888888,1388888.8888888888,1855358.016263262
A1,BROKEN_REFERENCE_ONLY,SYN040,PAIRED_NULL,BA,A,50km_-3_6,0.0,0.0,0.0,23719.54339229683
A1,BROKEN_REFERENCE_ONLY,SYN040,PAIRED_NULL,BA,A,50km_-3_7,0.0,0.0,0.0,26136.417628232157
A1,BROKEN_REFERENCE_ONLY,SYN040,PAIRED_NULL,BA,A,50km_-3_10,0.0,0.0,0.0,78801.73120436307
A1,BROKEN_REFERENCE_ONLY,SYN040,PAIRED_NULL,BA,A,50km_-3_11,0.0,0.0,0.0,47324.470730390974
A1,BROKEN_REFERENCE_ONLY,SYN040,PAIRED_NULL,BA,A,50km_-3_12,1.0,0.002777777777777778,277777.7777777778,51389.24165398476
A1,BROKEN_REFERENCE_ONLY,SYN040,PAIRED_NULL,BA,A,50km_-3_13,0.0,0.0,0.0,105724.03411054998
A1,BROKEN_REFERENCE_ONLY,SYN040,PAIRED_NULL,BA,A,50km_-3_14,1.0,0.002777777777777778,277777.7777777778,156492.17999291603
A1,BROKEN_REFERENCE_ONLY,SYN040,PAIRED_NULL,BA,A,50km_-3_15,1.0,0.002777777777777778,277777.7777777778,243232.79949912292
A1,BROKEN_REFERENCE_ONLY,SYN040,PAIRED_NULL,BA,A,50km_-3_16,1.0,0.002777777777777778,277777.7777777778,860416.1322157005
A1,BROKEN_REFERENCE_ONLY,SYN040,PAIRED_NULL,BA,A,50km_-2_11,0.0,0.0,0.0,28600.19768700622
A1,BROKEN_REFERENCE_ONLY,SYN040,PAIRED_NULL,BA,A,50km_-2_12,0.0,0.0,0.0,30441.481739947405
A1,BROKEN_REFERENCE_ONLY,SYN040,PAIRED_NULL,BA,A,50km_-2_13,0.0,0.0,0.0,40479.42031346903
A1,BROKEN_REFERENCE_ONLY,SYN040,PAIRED_NULL,BA,A,50km_-2_14,1.0,0.002777777777777778,277777.7777777778,82148.55639967148
A1,BROKEN_REFERENCE_ONLY,SYN040,PAIRED_NULL,BA,A,50km_-2_15,0.0,0.0,0.0,143159.4943048795
A1,BROKEN_REFERENCE_ONLY,SYN040,PAIRED_NULL,BA,A,50km_-2_16,0.0,0.0,0.0,279663.8715794021
A1,BROKEN_REFERENCE_ONLY,SYN040,PAIRED_NULL,BA,A,50km_-2_17,2.0,0.005555555555555556,555555.5555555556,1006663.2039581999
A1,BROKEN_REFERENCE_ONLY,SYN040,PAIRED_NULL,BA,A,50km_-2_18,2.0,0.005555555555555556,555555.5555555556,2565627.2059375714
A1,BROKEN_REFERENCE_ONLY,SYN040,PAIRED_NULL,BA,A,50km_-1_12,0.0,0.0,0.0,28314.177645104013
A1,BROKEN_REFERENCE_ONLY,SYN040,PAIRED_NULL,BA,A,50km_-1_13,0.0,0.0,0.0,37177.236189689815
A1,BROKEN_REFERENCE_ONLY,SYN040,PAIRED_NULL,BA,A,50km_-1_14,0.0,0.0,0.0,51885.20265018
