candidate_id,frame_id,state_fips,state_abbr,state_name,fold,selected_panels,component_evalid,estn_unit_cn,estn_unit,stratum_cn,stratumcd,parent_stratum_area_acres,parent_p1pointcnt,parent_p2pointcnt,full_evaluation_expns_comparator,fold_selected_plot_count_n_h,ti_fold_expns_acres_per_plot,fold_to_full_expns_ratio,full_evaluation_expns_reused_as_final_fold_weight,synthetic_constant_recovered_area_acres,calibration_relative_error_represented_stratum,calibration_status,variance_df_n_minus_1,within_stratum_variance_estimable_flag,adj_factor_macr,adj_factor_subp,adj_factor_micr,adjustment_treatment,variance_inputs_treatment,estimator_role
T1_OR_A1-2_B3-4-5,T1,41,OR,Oregon,B,3-4-5,412201,1841410503290487,3,1841361505290487,177,309507.34826001606,1391702,41,7548.959713658929,19,16289.860434737688,2.157894736842105,0,309507.34826001606,0.0,PASS,18,1,1.0395258139613894,1.0326568146672932,1.0379746835443038,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PARENT_AREA_W_H_AND_FOLD_N_NH_PLUS_FIA_POSTSTRAT_RANDOM_N_TERM_REQUIRED,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T1_OR_A1-2_B3-4-5,T1,41,OR,Oregon,B,3-4-5,412201,1841410503290487,3,1841361547290487,178,728623.3294271047,3276260,127,5737.191570292162,81,8995.349746013639,1.5679012345679015,0,728623.3294271047,0.0,PASS,80,1,1.0187193367986316,1.0187212898070357,1.0180360721442885,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PARENT_AREA_W_H_AND_FOLD_N_NH_PLUS_FIA_POSTSTRAT_RANDOM_N_TERM_REQUIRED,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T1_OR_A1-2_B3-4-5,T1,41,OR,Oregon,B,3-4-5,412201,1841410503290487,3,1841361675290487,179,335052.73193977424,1506567,54,6204.68022110693,32,10470.397873117945,1.6875000000000002,0,335052.73193977424,0.0,PASS,31,1,1.0046511627906978,1.0046511627906978,1.0046511627906978,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PARENT_AREA_W_H_AND_FOLD_N_NH_PLUS_FIA_POSTSTRAT_RANDOM_N_TERM_REQUIRED,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T1_OR_A1-2_B3-4-5,T1,41,OR,Oregon,B,3-4-5,412201,1841410503290487,3,1841361730290487,180,8000819.505976486,35975742,1276,6270.234722552105,763,10486.001973756862,1.6723460026212318,0,8000819.505976486,0.0,PASS,762,1,1.0015698587127158,1.0015698587127158,1.0015698587127158,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PARENT_AREA_W_H_AND_FOLD_N_NH_PLUS_FIA_POSTSTRAT_RANDOM_N_TERM_REQUIRED,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T1_OR_A1-2_B3-4-5,T1,41,OR,Oregon,B,3-4-5,412201,1841410503290487,3,1841363007290487,181,898438.9167168679,4039837,119,7549.906863166958,71,12654.069249533351,1.676056338028169,0,898438.9167168679,0.0,PASS,70,1,1.0042194092827004,1.0042194092827004,1.0042194092827004,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PARENT_AREA_W_H_AND_FOLD_N_NH_PLUS_FIA_POSTSTRAT_RANDOM_N_TERM_REQUIRED,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T1_OR_A1-2_B3-4-5,T1,41,OR,Oregon,B,3-4-5,412201,1841410503290487,3,1841363127290487,182,165055.44806300552,742173,21,7859.783241095502,9,18339.494229222837,2.3333333333333335,0,165055.44806300552,0.0,PASS,8,1,1.024390243902439,1.024390243902439,1.024390243902439,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PARENT_AREA_W_H_AND_FOLD_N_NH_PLUS_FIA_POSTSTRAT_RANDOM_N_TERM_REQUIRED,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T1_OR_A1-2_B3-4-5,T1,41,OR,Oregon,B,3-4-5,412201,1841410503290487,3,1841363149290487,183,137000.33857620374,616023,13,10538.487582784903,6,22833.389762700623,2.1666666666666665,0,137000.33857620374,0.0,PASS,5,1,1.0,1.0,1.0,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PARENT_AREA_W_H_AND_FOLD_N_NH_PLUS_FIA_POSTSTRAT_RANDOM_N_TERM_REQUIRED,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T1_OR_A1-2_B3-4-5,T1,41,OR,Oregon,B,3-4-5,412201,1841410503290487,3,1841363163290487,184,98731.30111952208,443946,12,8227.608426626839,7,14104.471588503153,1.7142857142857144,0,98731.30111952208,0.0,PASS,6,1,1.0,1.0,1.0,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PARENT_AREA_W_H_AND_FOLD_N_NH_PLUS_FIA_POSTSTRAT_RANDOM_N_TERM_REQUIRED,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T1_OR_A1-2_B3-4-5,T1,41,OR,Oregon,B,3-4-5,412201,1841410503290487,3,1841363176290487,185,115782.75854775883,520618,13,8906.366042135294,8,14472.844818469854,1.625,0,115782.75854775883,0.0,PASS,7,1,1.0848657966766222,1.0833333333333333,1.0833333333333333,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PARENT_AREA_W_H_AND_FOLD_N_NH_PLUS_FIA_POSTSTRAT_RANDOM_N_TERM_REQUIRED,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T1_OR_A1-2_B3-4-5,T1,41,OR,Oregon,B,3-4-5,412201,1841410503290487,3,1841363190290487,186,118942.54448187281,534826,22,5406.479294630582,12,9911.878706822734,1.8333333333333333,0,118942.54448187281,0.0,PASS,11,1,1.0398686097651508,1.0377837731280137,1.035294117647059,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PARENT_AREA_W_H_AND_FOLD_N_NH_PLUS_FIA_POSTSTRAT_RANDOM_N_TERM_REQUIRED,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T1_OR_A1-2_B3-4-5,T1,41,OR,Oregon,B,3-4-5,412201,1841410503290487,3,1841363213290487,187,159536.49763078618,717357,26,6136.019139645622,11,14503.317966435106,2.3636363636363638,0,159536.49763078618,0.0,PASS,10,1,1.0,1.0,1.0,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PARENT_AREA_W_H_AND_FOLD_N_NH_PLUS_FIA_POSTSTRAT_RANDOM_N_TERM_REQUIRED,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T1_OR_A1-2_B3-4-5,T1,41,OR,Oregon,B,3-4-5,412201,1841410503290487,3,1841363240290487,188,214242.29316872466,963342,39,5493.392132531401,25,8569.691726748986,1.56,0,214242.29316872466,0.0,PASS,24,1,1.0148667571025711,1.0148317134494111,1.0196078431372548,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PARENT_AREA_W_H_AND_FOLD_N_NH_PLUS_FIA_POSTSTRAT_RANDOM_N_TERM_REQUIRED,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T1_OR_A1-2_B3-4-5,T1,41,OR,Oregon,B,3-4-5,412201,1841410503290487,3,1841363280290487,189,235963.37512248164,1061011,30,7865.445837416055,20,11798.168756124081,1.4999999999999998,0,235963.37512248164,0.0,PASS,19,1,1.0,1.0,1.0,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PARENT_AREA_W_H_AND_FOLD_N_NH_PLUS_FIA_POSTSTRAT_RANDOM_N_TERM_REQUIRED,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T1_OR_A1-2_B3-4-5,T1,41,OR,Oregon,B,3-4-5,412201,1841410503290487,3,1841363311290487,190,406685.8885833681,1828666,67,6069.938635572658,33,12323.814805556609,2.0303030303030303,0,406685.8885833681,0.0,PASS,32,1,1.01619872333286,1.0167298495980366,1.0151515151515151,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PARENT_AREA_W_H_AND_FOLD_N_NH_PLUS_FIA_POSTSTRAT_RANDOM_N_TERM_REQUIRED,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T1_OR_A1-2_B3-4-5,T1,41,OR,Oregon,B,3-4-5,412201,1841410503290487,3,1841363379290487,191,356263.41772807576,1601941,63,5654.974884572631,37,9628.741019677724,1.7027027027027029,0,356263.41772807576,0.0,PASS,36,1,1.0301098324359579,1.0280516959874897,1.0317365774100982,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PARENT_AREA_W_H_AND_FOLD_N_NH_PLUS_FIA_POSTSTRAT_RANDOM_N_TERM_REQUIRED,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T1_OR_A1-2_B3-4-5,T1,41,OR,Oregon,B,3-4-5,412201,1841410503290487,3,1841363443290487,192,437547.62099306675,1967436,68,6434.523838133335,41,10671.893194952847,1.6585365853658536,0,437547.6209930667,1.3303160186623378e-16,PASS,40,1,1.0208351094738317,1.0209114953057965,1.0191886239364842,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PARENT_AREA_W_H_AND_FOLD_N_NH_PLUS_FIA_POSTSTRAT_RANDOM_N_TERM_REQUIRED,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T1_OR_A1-2_B3-4-5,T1,41,OR,Oregon,B,3-4-5,412201,1841410503290487,3,1841363512290487,193,908686.4263080916,4085915,151,6017.7909027025935,93,9770.821788259049,1.6236559139784945,0,908686.4263080915,1.2811385584345022e-16,PASS,92,1,1.0324769946347845,1.031730171321323,1.0324786324786326,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PARENT_AREA_W_H_AND_FOLD_N_NH_PLUS_FIA_POSTSTRAT_RANDOM_N_TERM_REQUIRED,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T1_OR_A1-2_B3-4-5,T1,41,OR,Oregon,B,3-4-5,412201,1841410503290487,3,1841363664290487,194,409852.3463627822,1842904,73,5614.415703599756,39,10509.03452212262,1.8717948717948718,0,409852.3463627822,0.0,PASS,38,1,1.0108630948506967,1.0103806228373702,1.0103806228373702,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PARENT_AREA_W_H_AND_FOLD_N_NH_PLUS_FIA_POSTSTRAT_RANDOM_N_TERM_REQUIRED,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T1_OR_A1-2_B3-4-5,T1,41,OR,Oregon,B,3-4-5,412201,1841410503290487,3,1841363738290487,195,550943.1932924599,2477320,90,6121.591036582888,49,11243.738638621631,1.836734693877551,0,550943.1932924599,0.0,PASS,48,1,1.0084033613445378,1.0084033613445378,1.0084033613445378,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PARENT_AREA_W_H_AND_FOLD_N_NH_PLUS_FIA_POSTSTRAT_RANDOM_N_TERM_REQUIRED,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T1_OR_A1-2_B3-4-5,T1,41,OR,Oregon,B,3-4-5,412201,1841410503290487,3,1841363829290487,196,546562.2372735895,2457621,91,6006.178431577906,54,10121.52291247388,1.6851851851851853,0,546562.2372735895,0.0,PASS,53,1,1.021034901003766,1.0209636714535764,1.0224719101123596,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PARENT_AREA_W_H_AND_FOLD_N_NH_PLUS_FIA_POSTSTRAT_RANDOM_N_TERM_REQUIRED,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T1_OR_A1-2_B3-4-5,T1,41,OR,Oregon,B,3-4-5,412201,1841410503290487,3,1841363921290487,197,127241.20806094543,572141,20,6362.060403047271,12,10603.434005078785,1.6666666666666665,0,127241.20806094541,1.143647993454828e-16,PASS,11,1,1.0,1.0,1.0,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PARENT_AREA_W_H_AND_FOLD_N_NH_PLUS_FIA_POSTSTRAT_RANDOM_N_TERM_REQUIRED,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T1_PA_A2-4_B1-3-5,T1,42,PA,Pennsylvania,A,2-4,422201,1665682035290487,1,1665127631290487,4,137238.0564555264,617092,80,1715.47570569408,34,4036.4134251625414,2.3529411764705883,0,137238.0564555264,0.0,PASS,33,1,0.0,1.0,1.0,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PARENT_AREA_W_H_AND_FOLD_N_NH_PLUS_FIA_POSTSTRAT_RANDOM_N_TERM_REQUIRED,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T1_PA_A2-4_B1-3-5,T1,42,PA,Pennsylvania,A,2-4,422201,1665682035290487,1,1665127632290487,5,329692.7404688416,1482466,164,2010.321588224644,66,4995.3445525582065,2.484848484848485,0,329692.7404688416,0.0,PASS,65,1,0.0,1.004594180704441,1.004594180704441,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PARENT_AREA_W_H_AND_FOLD_N_NH_PLUS_FIA_POSTSTRAT_RANDOM_N_TERM_REQUIRED,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T1_PA_A2-4_B1-3-5,T1,42,PA,Pennsylvania,A,2-4,422201,1665682035290487,1,1665127633290487,123,39750.40307563196,178738,17,2338.259004448939,6,6625.067179271994,2.8333333333333335,0,39750.40307563196,0.0,PASS,5,1,0.0,1.0,1.0,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PARENT_AREA_W_H_AND_FOLD_N_NH_PLUS_FIA_POSTSTRAT_RANDOM_N_TERM_REQUIRED,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T1_PA_A2-4_B1-3-5,T1,42,PA,Pennsylvania,A,2-4,422201,1665682043290487,2,1665127634290487,12345,36329.100000000006,163354,6,6054.85,5,7265.8200000000015,1.2000000000000002,0,36329.100000000006,0.0,PASS,4,1,0.0,1.0,1.0,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PARENT_AREA_W_H_AND_FOLD_N_NH_PLUS_FIA_POSTSTRAT_RANDOM_N_TERM_REQUIRED,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T1_PA_A2-4_B1-3-5,T1,42,PA,Pennsylvania,A,2-4,422201,1665682044290487,3,1665127635290487,12345,69519.9,312597,7,9931.414285714285,1,69519.9,7.0,0,69519.9,0.0,PASS,0,0,0.0,1.037037037037037,1.037037037037037,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PARENT_AREA_W_H_AND_FOLD_N_NH_PLUS_FIA_POSTSTRAT_RANDOM_N_TERM_REQUIRED,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T1_PA_A2-4_B1-3-5,T1,42,PA,Pennsylvania,A,2-4,422201,1665682031290487,4,1665127636290487,12345,47563.3,213870,9,5284.811111111111,6,7927.216666666667,1.5,0,47563.3,0.0,PASS,5,1,0.0,1.0,1.0,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PARENT_AREA_W_H_AND_FOLD_N_NH_PLUS_FIA_POSTSTRAT_RANDOM_N_TERM_REQUIRED,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T1_PA_A2-4_B1-3-5,T1,42,PA,Pennsylvania,A,2-4,422201,1665682047290487,5,1665127637290487,12345,15353.3,69036,4,3838.325,2,7676.65,2.0,0,15353.3,0.0,PASS,1,1,0.0,1.0,1.0,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PARENT_AREA_W_H_AND_FOLD_N_NH_PLUS_FIA_POSTSTRAT_RANDOM_N_TERM_REQUIRED,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T1_PA_A2-4_B1-3-5,T1,42,PA,Pennsylvania,A,2-4,422201,1665682025290487,6,1665127638290487,12345,85422.8,384102,15,5694.8533333333335,2,42711.4,7.5,0,85422.8,0.0,PASS,1,1,0.0,1.0,1.0,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PARENT_AREA_W_H_AND_FOLD_N_NH_PLUS_FIA_POSTSTRAT_RANDOM_N_TERM_REQUIRED,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T1_PA_A2-4_B1-3-5,T1,42,PA,Pennsylvania,A,2-4,422201,1665682037290487,7,1665127639290487,12345,59402.600000000006,267104,7,8486.085714285715,4,14850.650000000001,1.75,0,59402.600000000006,0.0,PASS,3,1,0.0,1.0,1.0,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PARENT_AREA_W_H_AND_FOLD_N_NH_PLUS_FIA_POSTSTRAT_RANDOM_N_TERM_REQUIRED,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T1_PA_A2-4_B1-3-5,T1,42,PA,Pennsylvania,A,2-4,422201,1665682045290487,8,1665127641290487,5,306467.32746878697,1378033,48,6384.735988933062,16,19154.207966799186,3.0,0,306467.32746878697,0.0,PASS,15,1,0.0,1.0,1.0,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PARENT_AREA_W_H_AND_FOLD_N_NH_PLUS_FIA_POSTSTRAT_RANDOM_N_TERM_REQUIRED,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T1_PA_A2-4_B1-3-5,T1,42,PA,Pennsylvania,A,2-4,422201,1665682045290487,8,1665127640290487,1234,67188.57253121304,302114,11,6108.052048292095,5,13437.714506242608,2.1999999999999997,0,67188.57253121304,0.0,PASS,4,1,0.0,1.0,1.0,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PARENT_AREA_W_H_AND_FOLD_N_NH_PLUS_FIA_POSTSTRAT_RANDOM_N_TERM_REQUIRED,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T1_PA_A2-4_B1-3-5,T1,42,PA,Pennsylvania,A,2-4,422201,1665682026290487,9,1665127642290487,12345,19615.199999999997,88201,3,6538.4,2,9807.599999999999,1.4999999999999998,0,19615.199999999997,0.0,PASS,1,1,0.0,1.0,1.0,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PARENT_AREA_W_H_AND_FOLD_N_NH_PLUS_FIA_POSTSTRAT_RANDOM_N_TERM_REQUIRED,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T1_PA_A2-4_B1-3-5,T1,42,PA,Pennsylvania,A,2-4,422201,1665682048290487,10,1665127646290487,3,44535.01070854187,200252,15,2969.000713902791,4,11133.752677135468,3.7500000000000004,0,44535.01070854187,0.0,PASS,3,1,0.0,1.0,1.0,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PARENT_AREA_W_H_AND_FOLD_N_NH_PLUS_FIA_POSTSTRAT_RANDOM_N_TERM_REQUIRED,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T1_PA_A2-4_B1-3-5,T1,42,PA,Pennsylvania,A,2-4,422201,1665682048290487,10,1665127644290487,4,313561.59598064364,1409932,51,6148.266587855758,27,11613.392443727542,1.8888888888888886,0,313561.59598064364,0.0,PASS,26,1,0.0,1.0149253731343284,1.0149253731343284,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PARENT_AREA_W_H_AND_FOLD_N_NH_PLUS_FIA_POSTSTRAT_RANDOM_N_TERM_REQUIRED,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T1_PA_A2-4_B1-3-5,T1,42,PA,Pennsylvania,A,2-4,422201,1665682048290487,10,1665127645290487,5,1095152.9020321763,4924363,176,6222.459670637365,69,15871.781188872119,2.550724637681159,0,1095152.9020321763,0.0,PASS,68,1,0.0,1.0094625760046456,1.008595988538682,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PARENT_AREA_W_H_AND_FOLD_N_NH_PLUS_FIA_POSTSTRAT_RANDOM_N_TERM_REQUIRED,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T1_PA_A2-4_B1-3-5,T1,42,PA,Pennsylvania,A,2-4,422201,1665682048290487,10,1665127643290487,12,44338.191278638245,199367,11,4030.744661694386,5,8867.638255727648,2.1999999999999997,0,44338.191278638245,0.0,PASS,4,1,0.0,1.0,1.0,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PARENT_AREA_W_H_AND_FOLD_N_NH_PLUS_FIA_POSTSTRAT_RANDOM_N_TERM_REQUIRED,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T1_PA_A2-4_B1-3-5,T1,42,PA,Pennsylvania,A,2-4,422201,1665682032290487,11,1665127647290487,12345,97647.2,439071,16,6102.95,7,13949.6,2.285714285714286,0,97647.2,0.0,PASS,6,1,0.0,1.0,1.0,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PARENT_AREA_W_H_AND_FOLD_N_NH_PLUS_FIA_POSTSTRAT_RANDOM_N_TERM_REQUIRED,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T1_PA_A2-4_B1-3-5,T1,42,PA,Pennsylvania,A,2-4,422201,1665682027290487,12,1665127649290487,12345,170492.1,766620,23,7412.7,9,18943.566666666666,2.5555555555555554,0,170492.09999999998,1.707048623175719e-16,PASS,8,1,0.0,1.0,1.0,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PARENT_AREA_W_H_AND_FOLD_N_NH_PLUS_FIA_POSTSTRAT_RANDOM_N_TERM_REQUIRED,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T1_PA_A2-4_B1-3-5,T1,42,PA,Pennsylvania,A,2-4,422201,1665682036290487,13,1665127650290487,12345,68774.40000000001,309245,9,7641.6,6,11462.400000000001,1.5000000000000002,0,68774.40000000001,0.0,PASS,5,1,0.0,1.0,1.0,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PARENT_AREA_W_H_AND_FOLD_N_NH_PLUS_FIA_POSTSTRAT_RANDOM_N_TERM_REQUIRED,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T1_PA_A2-4_B1-3-5,T1,42,PA,Pennsylvania,A,2-4,422201,1665682028290487,14,1665127651290487,1,921179.6207876805,4142091,156,5904.997569151798,60,15352.993679794676,2.6,0,921179.6207876805,0.0,PASS,59,1,0.0,1.0048309178743962,1.0048309178743962,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PARENT_AREA_W_H_AND_FOLD_N_NH_PLUS_FIA_POSTSTRAT_RANDOM_N_TERM_REQUIRED,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T1_PA_A2-4_B1-3-5,T1,42,PA,Pennsylvania,A,2-4,422201,1665682028290487,14,1665127652290487,2,205036.9128503459,921950,30,6834.563761678197,10,20503.69128503459,3.0,0,205036.9128503459,0.0,PASS,9,1,0.0,1.0,1.0,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PARENT_AREA_W_H_AND_FOLD_N_NH_PLUS_FIA_POSTSTRAT_RANDOM_N_TERM_REQUIRED,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T1_PA_A2-4_B1-3-5,T1,42,PA,Pennsylvania,A,2-4,422201,1665682028290487,14,1665127655290487,3,99474.53839688218,447288,10,9947.453839688218,6,16579.089732813696,1.6666666666666665,0,99474.53839688218,0.0,PASS,5,1,0.0,1.0,1.0,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PARENT_AREA_W_H_AND_FOLD_N_NH_PLUS_FIA_POSTSTRAT_RANDOM_N_TERM_REQUIRED,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T1_PA_A2-4_B1-3-5,T1,42,PA,Pennsylvania,A,2-4,422201,1665682028290487,14,1665127653290487,4,326536.7679541641,1468275,53,6161.071093474795,22,14842.580361552915,2.409090909090909,0,326536.7679541641,0.0,PASS,21,1,0.0,1.0675644413621599,1.065326633165829,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PARENT_AREA_W_H_AND_FOLD_N_NH_PLUS_FIA_POSTSTRAT_RANDOM_N_TERM_REQUIRED,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T1_PA_A2-4_B1-3-5,T1,42,PA,Pennsylvania,A,2-4,422201,1665682028290487,14,1665127654290487,5,810280.6600109272,3643433,86,9421.868139661945,31,26138.085806804105,2.774193548387097,0,810280.6600109272,0.0,PASS,30,1,0.0,1.056010580145444,1.0552147239263803,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PARENT_AREA_W_H_AND_FOLD_N_NH_PLUS_FIA_POSTSTRAT_RANDOM_N_TERM_REQUIRED,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T1_PA_A2-4_B1-3-5,T1,42,PA,Pennsylvania,A,2-4,422201,1665682038290487,15,1665127656290487,1,1676890.6734281783,7540151,273,6142.456679224097,111,15107.123184037642,2.459459459459459,0,1676890.6734281783,0.0,PASS,110,1,0.0,1.0036764705882353,1.0036764705882353,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PARENT_AREA_W_H_AND_FOLD_N_NH_PLUS_FIA_POSTSTRAT_RANDOM_N_TERM_REQUIRED,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T1_PA_A2-4_B1-3-5,T1,42,PA,Pennsylvania,A,2-4,422201,1665682038290487,15,1665127657290487,2,823440.46807275,3702606,117,7037.952718570513,50,16468.809361455,2.3400000000000003,0,823440.4680727501,1.4137673133724303e-16,PASS,49,1,0.0,1.0064516129032257,1.0064516129032257,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PARENT_AREA_W_H_AND_FOLD_N_NH_PLUS_FIA_POSTSTRAT_RANDOM_N_TERM_REQUIRED,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T1_PA_A2-4_B1-3-5,T1,42,PA,Pennsylvania,A,2-4,422201,1665682038290487,15,1665127660290487,3,350779.8224395627,1577284,35,10022.280641130363,20,17538.991121978135,1.75,0,350779.8224395627,0.0,PASS,19,1,0.0,1.0294117647058822,1.0294117647058822,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PARENT_AREA_W_H_AND_FOLD_N_NH_PLUS_FIA_POSTSTRAT_RANDOM_N_TERM_REQUIRED,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
