candidate_id,frame_id,state_fips,state_abbr,state_name,fold,panel,panel_combination_weight,component_evalid,estn_unit_cn,estn_unit,stratum_cn,stratumcd,parent_stratum_area_acres,parent_p1pointcnt,parent_p2pointcnt,full_evaluation_expns_comparator,panel_plot_count_n_hp,ma_panel_expns_acres_per_plot,full_evaluation_expns_reused_as_final_panel_weight,weighted_synthetic_constant_recovered_area_acres,calibration_relative_error_represented_stratum_panel,calibration_status,variance_df_n_minus_1,within_stratum_panel_variance_estimable_flag,adj_factor_macr,adj_factor_subp,adj_factor_micr,adjustment_treatment,variance_inputs_treatment,estimator_role
T2_ID_A1-4_B2-3-5,T2,16,ID,Idaho,A,4,0.5,162301,1882839654290487,25,1882650957290487,13,138148.0,138148,22,6279.454545454545,4,34537.0,0,69074.0,0.0,PASS,3,1,0.0,1.0114942528735633,1.0114942528735633,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PANEL_VARIANCE_THEN_EQUAL_WEIGHT_SQUARED_COMBINATION_AUDIT_ONLY,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T2_ID_A1-4_B2-3-5,T2,16,ID,Idaho,A,4,0.5,162301,1882839654290487,25,1882650958290487,46,215970.0,215970,32,6749.0625,7,30852.85714285714,0,107985.0,0.0,PASS,6,1,0.0,1.0,1.0,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PANEL_VARIANCE_THEN_EQUAL_WEIGHT_SQUARED_COMBINATION_AUDIT_ONLY,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T2_ID_A1-4_B2-3-5,T2,16,ID,Idaho,A,4,0.5,162301,1882839637290487,27,1882650960290487,3456,386244.0,386244,62,6229.741935483871,11,35113.09090909091,0,193122.0,0.0,PASS,10,1,0.0,1.0,1.0,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PANEL_VARIANCE_THEN_EQUAL_WEIGHT_SQUARED_COMBINATION_AUDIT_ONLY,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T2_ID_A1-4_B2-3-5,T2,16,ID,Idaho,A,4,0.5,162301,1882839642290487,29,1882650963290487,5,233890.99999999997,233891,44,5315.704545454545,6,38981.83333333333,0,116945.49999999999,0.0,PASS,5,1,0.0,1.0,1.0,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PANEL_VARIANCE_THEN_EQUAL_WEIGHT_SQUARED_COMBINATION_AUDIT_ONLY,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T2_ID_A1-4_B2-3-5,T2,16,ID,Idaho,A,4,0.5,162301,1882839642290487,29,1882650964290487,6,502145.0,502145,82,6123.719512195122,18,27896.944444444445,0,251072.5,0.0,PASS,17,1,0.0,1.0,1.0,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PANEL_VARIANCE_THEN_EQUAL_WEIGHT_SQUARED_COMBINATION_AUDIT_ONLY,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T2_ID_A1-4_B2-3-5,T2,16,ID,Idaho,A,4,0.5,162301,1882839642290487,29,1882650961290487,12,269846.0,269846,45,5996.577777777778,11,24531.454545454544,0,134923.0,0.0,PASS,10,1,0.0,1.0,1.0,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PANEL_VARIANCE_THEN_EQUAL_WEIGHT_SQUARED_COMBINATION_AUDIT_ONLY,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T2_ID_A1-4_B2-3-5,T2,16,ID,Idaho,A,4,0.5,162301,1882839642290487,29,1882650962290487,34,145233.0,145233,22,6601.5,4,36308.25,0,72616.5,0.0,PASS,3,1,0.0,1.0,1.0,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PANEL_VARIANCE_THEN_EQUAL_WEIGHT_SQUARED_COMBINATION_AUDIT_ONLY,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T2_ID_A1-4_B2-3-5,T2,16,ID,Idaho,A,4,0.5,162301,1882839655290487,31,1882650966290487,3,140509.91491410267,140510,30,4683.663830470089,2,70254.95745705134,0,70254.95745705134,0.0,PASS,1,1,0.0,1.0,1.0,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PANEL_VARIANCE_THEN_EQUAL_WEIGHT_SQUARED_COMBINATION_AUDIT_ONLY,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T2_ID_A1-4_B2-3-5,T2,16,ID,Idaho,A,4,0.5,162301,1882839655290487,31,1882650968290487,5,730413.5576974548,730414,115,6351.422240847433,28,26086.198489194816,0,365206.7788487274,0.0,PASS,27,1,0.0,1.0021786492374727,1.0021786492374727,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PANEL_VARIANCE_THEN_EQUAL_WEIGHT_SQUARED_COMBINATION_AUDIT_ONLY,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T2_ID_A1-4_B2-3-5,T2,16,ID,Idaho,A,4,0.5,162301,1882839655290487,31,1882650965290487,12,69011.95820975058,69012,14,4929.425586410755,3,23003.98606991686,0,34505.97910487529,0.0,PASS,2,1,0.0,1.0,1.0,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PANEL_VARIANCE_THEN_EQUAL_WEIGHT_SQUARED_COMBINATION_AUDIT_ONLY,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T2_ID_A1-4_B2-3-5,T2,16,ID,Idaho,A,4,0.5,162301,1882839655290487,31,1882650967290487,46,711453.5691786918,711454,119,5978.601421669679,22,32338.79859903145,0,355726.7845893459,0.0,PASS,21,1,0.0,1.0,1.0,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PANEL_VARIANCE_THEN_EQUAL_WEIGHT_SQUARED_COMBINATION_AUDIT_ONLY,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T2_ID_A1-4_B2-3-5,T2,16,ID,Idaho,A,4,0.5,162301,1882839676290487,33,1882650970290487,5,651379.5765788492,651379,111,5868.284473683327,23,28320.85115560214,0,325689.7882894246,0.0,PASS,22,1,0.0,1.0,1.0,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PANEL_VARIANCE_THEN_EQUAL_WEIGHT_SQUARED_COMBINATION_AUDIT_ONLY,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T2_ID_A1-4_B2-3-5,T2,16,ID,Idaho,A,4,0.5,162301,1882839676290487,33,1882650971290487,6,304522.26955266343,304522,47,6479.197224524753,8,38065.28369408293,0,152261.13477633172,0.0,PASS,7,1,0.0,1.0,1.0,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PANEL_VARIANCE_THEN_EQUAL_WEIGHT_SQUARED_COMBINATION_AUDIT_ONLY,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T2_ID_A1-4_B2-3-5,T2,16,ID,Idaho,A,4,0.5,162301,1882839676290487,33,1882650969290487,13,173830.15386848728,173830,28,6208.219781017403,6,28971.692311414547,0,86915.07693424364,0.0,PASS,5,1,0.0,1.009009009009009,1.009009009009009,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PANEL_VARIANCE_THEN_EQUAL_WEIGHT_SQUARED_COMBINATION_AUDIT_ONLY,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T2_ID_A1-4_B2-3-5,T2,16,ID,Idaho,A,4,0.5,162301,1882839672290487,35,1882650973290487,2,339257.78694896126,339258,56,6058.174766945737,12,28271.48224574677,0,169628.89347448063,0.0,PASS,11,1,0.0,1.0,1.0,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PANEL_VARIANCE_THEN_EQUAL_WEIGHT_SQUARED_COMBINATION_AUDIT_ONLY,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T2_ID_A1-4_B2-3-5,T2,16,ID,Idaho,A,4,0.5,162301,1882839672290487,35,1882650976290487,5,125123.92142322903,125124,28,4468.711479401037,6,20853.986903871504,0,62561.96071161451,0.0,PASS,5,1,0.0,1.0211191509656834,1.018181818181818,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PANEL_VARIANCE_THEN_EQUAL_WEIGHT_SQUARED_COMBINATION_AUDIT_ONLY,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T2_ID_A1-4_B2-3-5,T2,16,ID,Idaho,A,4,0.5,162301,1882839672290487,35,1882650972290487,13,934103.4133909076,934104,153,6105.251067914429,30,31136.780446363588,0,467051.7066954538,0.0,PASS,29,1,0.0,1.0119044138953075,1.0130527946041286,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PANEL_VARIANCE_THEN_EQUAL_WEIGHT_SQUARED_COMBINATION_AUDIT_ONLY,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T2_ID_A1-4_B2-3-5,T2,16,ID,Idaho,A,4,0.5,162301,1882839672290487,35,1882650974290487,468,80788.9492652189,80789,10,8078.89492652189,5,16157.789853043778,0,40394.47463260945,0.0,PASS,4,1,0.0,1.0,1.0,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PANEL_VARIANCE_THEN_EQUAL_WEIGHT_SQUARED_COMBINATION_AUDIT_ONLY,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T2_ID_A1-4_B2-3-5,T2,16,ID,Idaho,A,4,0.5,162301,1882839672290487,35,1882650975290487,469,113103.92897168326,113104,12,9425.327414306937,3,37701.30965722775,0,56551.96448584163,0.0,PASS,2,1,0.0,1.0,1.0,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PANEL_VARIANCE_THEN_EQUAL_WEIGHT_SQUARED_COMBINATION_AUDIT_ONLY,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T2_ID_A1-4_B2-3-5,T2,16,ID,Idaho,A,4,0.5,162301,1882839656290487,37,1882650977290487,1,454246.8562297478,454247,71,6397.843045489406,14,32446.20401641056,0,227123.4281148739,0.0,PASS,13,1,0.0,1.017921146953405,1.017921146953405,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PANEL_VARIANCE_THEN_EQUAL_WEIGHT_SQUARED_COMBINATION_AUDIT_ONLY,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T2_ID_A1-4_B2-3-5,T2,16,ID,Idaho,A,4,0.5,162301,1882839656290487,37,1882650978290487,3,358839.88642628945,358840,53,6770.56389483565,11,32621.807856935404,0,179419.94321314472,0.0,PASS,10,1,0.0,1.004739336492891,1.004739336492891,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PANEL_VARIANCE_THEN_EQUAL_WEIGHT_SQUARED_COMBINATION_AUDIT_ONLY,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T2_ID_A1-4_B2-3-5,T2,16,ID,Idaho,A,4,0.5,162301,1882839656290487,37,1882650979290487,46,176894.9440123132,176895,29,6099.825655597007,7,25270.706287473316,0,88447.4720061566,0.0,PASS,6,1,0.0,1.0,1.0,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PANEL_VARIANCE_THEN_EQUAL_WEIGHT_SQUARED_COMBINATION_AUDIT_ONLY,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T2_ID_A1-4_B2-3-5,T2,16,ID,Idaho,A,4,0.5,162301,1882839656290487,37,1882650980290487,58,1019924.6771913199,1019925,173,5895.518365267745,31,32900.796038429675,0,509962.33859565994,0.0,PASS,30,1,0.0,1.0,1.0,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PANEL_VARIANCE_THEN_EQUAL_WEIGHT_SQUARED_COMBINATION_AUDIT_ONLY,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T2_ID_A1-4_B2-3-5,T2,16,ID,Idaho,A,4,0.5,162301,1882839656290487,37,1882650981290487,59,1149626.6361403295,1149627,173,6645.240671331385,41,28039.674052203158,0,574813.3180701648,0.0,PASS,40,1,0.0,1.0228877701610677,1.0229874988680614,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PANEL_VARIANCE_THEN_EQUAL_WEIGHT_SQUARED_COMBINATION_AUDIT_ONLY,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T2_ID_A1-4_B2-3-5,T2,16,ID,Idaho,A,4,0.5,162301,1882839661290487,39,1882650984290487,5,1278102.0,1278102,201,6358.7164179104475,35,36517.2,0,639051.0,0.0,PASS,34,1,0.0,1.0012453300124533,1.0012453300124533,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PANEL_VARIANCE_THEN_EQUAL_WEIGHT_SQUARED_COMBINATION_AUDIT_ONLY,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T2_ID_A1-4_B2-3-5,T2,16,ID,Idaho,A,4,0.5,162301,1882839661290487,39,1882650985290487,6,447012.0,447012,83,5385.686746987952,19,23526.947368421053,0,223506.0,0.0,PASS,18,1,0.0,1.0030211480362539,1.0030211480362539,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PANEL_VARIANCE_THEN_EQUAL_WEIGHT_SQUARED_COMBINATION_AUDIT_ONLY,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T2_ID_A1-4_B2-3-5,T2,16,ID,Idaho,A,4,0.5,162301,1882839661290487,39,1882650982290487,12,103441.0,103441,20,5172.05,4,25860.25,0,51720.5,0.0,PASS,3,1,0.0,1.0389610389610389,1.0389610389610389,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PANEL_VARIANCE_THEN_EQUAL_WEIGHT_SQUARED_COMBINATION_AUDIT_ONLY,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T2_ID_A1-4_B2-3-5,T2,16,ID,Idaho,A,4,0.5,162301,1882839661290487,39,1882650983290487,34,155761.0,155761,25,6230.44,4,38940.25,0,77880.5,0.0,PASS,3,1,0.0,1.0101010101010102,1.0101010101010102,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PANEL_VARIANCE_THEN_EQUAL_WEIGHT_SQUARED_COMBINATION_AUDIT_ONLY,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T2_ID_A1-4_B2-3-5,T2,16,ID,Idaho,A,4,0.5,162301,1882839662290487,41,1882650991290487,135,151867.0,151867,22,6903.045454545455,5,30373.4,0,75933.5,0.0,PASS,4,1,0.0,1.0,1.0,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PANEL_VARIANCE_THEN_EQUAL_WEIGHT_SQUARED_COMBINATION_AUDIT_ONLY,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T2_ID_A1-4_B2-3-5,T2,16,ID,Idaho,A,4,0.5,162301,1882839662290487,41,1882650992290487,246,275880.0,275880,44,6270.0,7,39411.42857142857,0,137940.0,0.0,PASS,6,1,0.0,1.0,1.0,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PANEL_VARIANCE_THEN_EQUAL_WEIGHT_SQUARED_COMBINATION_AUDIT_ONLY,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T2_ID_A1-4_B2-3-5,T2,16,ID,Idaho,A,4,0.5,162301,1882839643290487,43,1882650995290487,5,316584.2609551474,316584,59,5365.834931443176,11,28780.387359558852,0,158292.1304775737,0.0,PASS,10,1,0.0,1.0,1.0,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PANEL_VARIANCE_THEN_EQUAL_WEIGHT_SQUARED_COMBINATION_AUDIT_ONLY,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T2_ID_A1-4_B2-3-5,T2,16,ID,Idaho,A,4,0.5,162301,1882839643290487,43,1882650996290487,6,344896.28429227794,344896,58,5946.487660211688,15,22993.085619485195,0,172448.14214613897,0.0,PASS,14,1,0.0,1.0,1.0,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PANEL_VARIANCE_THEN_EQUAL_WEIGHT_SQUARED_COMBINATION_AUDIT_ONLY,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T2_ID_A1-4_B2-3-5,T2,16,ID,Idaho,A,4,0.5,162301,1882839643290487,43,1882650993290487,12,454107.37431316526,454107,62,7324.312488922021,13,34931.3364856281,0,227053.68715658263,0.0,PASS,12,1,0.0,1.0,1.0,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PANEL_VARIANCE_THEN_EQUAL_WEIGHT_SQUARED_COMBINATION_AUDIT_ONLY,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T2_ID_A1-4_B2-3-5,T2,16,ID,Idaho,A,4,0.5,162301,1882839643290487,43,1882650994290487,34,97587.08043940934,97587,20,4879.354021970467,3,32529.026813136446,0,48793.54021970467,0.0,PASS,2,1,0.0,1.0,1.0,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PANEL_VARIANCE_THEN_EQUAL_WEIGHT_SQUARED_COMBINATION_AUDIT_ONLY,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T2_ID_A1-4_B2-3-5,T2,16,ID,Idaho,A,4,0.5,162301,1882839657290487,45,1882650997290487,135,155549.0,155549,23,6763.0,5,31109.8,0,77774.5,0.0,PASS,4,1,0.0,1.0,1.0,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PANEL_VARIANCE_THEN_EQUAL_WEIGHT_SQUARED_COMBINATION_AUDIT_ONLY,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T2_ID_A1-4_B2-3-5,T2,16,ID,Idaho,A,4,0.5,162301,1882839657290487,45,1882650998290487,246,206528.0,206528,31,6662.193548387097,5,41305.6,0,103264.0,0.0,PASS,4,1,0.0,1.024793388429752,1.024793388429752,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PANEL_VARIANCE_THEN_EQUAL_WEIGHT_SQUARED_COMBINATION_AUDIT_ONLY,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T2_ID_A1-4_B2-3-5,T2,16,ID,Idaho,A,4,0.5,162301,1882839658290487,47,1882650999290487,5,276187.0,276187,46,6004.065217391304,7,39455.28571428572,0,138093.5,0.0,PASS,6,1,0.0,1.0,1.0,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PANEL_VARIANCE_THEN_EQUAL_WEIGHT_SQUARED_COMBINATION_AUDIT_ONLY,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T2_ID_A1-4_B2-3-5,T2,16,ID,Idaho,A,4,0.5,162301,1882839658290487,47,1882651000290487,6,193471.0,193471,32,6045.96875,7,27638.714285714286,0,96735.5,0.0,PASS,6,1,0.0,1.0,1.0,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PANEL_VARIANCE_THEN_EQUAL_WEIGHT_SQUARED_COMBINATION_AUDIT_ONLY,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T2_ID_A1-4_B2-3-5,T2,16,ID,Idaho,A,4,0.5,162301,1882839644290487,49,1882651001290487,1,2752833.5058902204,2752833,444,6200.075463716713,84,32771.82745107405,0,1376416.7529451102,0.0,PASS,83,1,0.0,1.0058039828215748,1.0056625141562854,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PANEL_VARIANCE_THEN_EQUAL_WEIGHT_SQUARED_COMBINATION_AUDIT_ONLY,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T2_ID_A1-4_B2-3-5,T2,16,ID,Idaho,A,4,0.5,162301,1882839644290487,49,1882651002290487,2,166499.03059764823,166499,26,6403.808869140317,7,23785.575799664035,0,83249.51529882412,0.0,PASS,6,1,0.0,1.0,1.0,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PANEL_VARIANCE_THEN_EQUAL_WEIGHT_SQUARED_COMBINATION_AUDIT_ONLY,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T2_ID_A1-4_B2-3-5,T2,16,ID,Idaho,A,4,0.5,162301,1882839644290487,49,1882651003290487,3,694220.127577339,694220,118,5883.2214201469405,19,36537.90145143889,0,347110.0637886695,0.0,PASS,18,1,0.0,1.011052491677603,1.0107066381156318,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PANEL_VARIANCE_THEN_EQUAL_WEIGHT_SQUARED_COMBINATION_AUDIT_ONLY,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T2_ID_A1-4_B2-3-5,T2,16,ID,Idaho,A,4,0.5,162301,1882839644290487,49,1882651004290487,4,98989.01819128405,98989,22,4499.500826876548,6,16498.169698547343,0,49494.509095642024,1.4700534962622897e-16,PASS,5,1,0.0,1.0,1.0,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PANEL_VARIANCE_THEN_EQUAL_WEIGHT_SQUARED_COMBINATION_AUDIT_ONLY,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T2_ID_A1-4_B2-3-5,T2,16,ID,Idaho,A,4,0.5,162301,1882839644290487,49,1882651005290487,5,1175831.21608336,1175831,192,6124.120917100833,45,26129.58257963022,0,587915.60804168,0.0,PASS,44,1,0.0,1.0055207751563846,1.0052356020942408,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PANEL_VARIANCE_THEN_EQUAL_WEIGHT_SQUARED_COMBINATION_AUDIT_ONLY,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T2_ID_A1-4_B2-3-5,T2,16,ID,Idaho,A,4,0.5,162301,1882839644290487,49,1882651006290487,6,553190.1016601484,553190,87,6358.506915633889,16,34574.38135375927,0,276595.0508300742,0.0,PASS,15,1,0.0,1.0,1.0,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PANEL_VARIANCE_THEN_EQUAL_WEIGHT_SQUARED_COMBINATION_AUDIT_ONLY,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T2_ID_A1-4_B2-3-5,T2,16,ID,Idaho,A,4,0.5,162301,1882839677290487,51,1882651008290487,6,336916.0,336916,50,6738.32,7,48130.857142857145,0,168458.0,0.0,PASS,6,1,0.0,1.0,1.0,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PANEL_VARIANCE_THEN_EQUAL_WEIGHT_SQUARED_COMBINATION_AUDIT_ONLY,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T2_ID_A1-4_B2-3-5,T2,16,ID,Idaho,A,4,0.5,162301,1882839677290487,51,1882651007290487,35,370635.0,370635,63,5883.0952380952385,13,28510.384615384617,0,185317.5,0.0,PASS,12,1,0.0,1.0,1.0,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PANEL_VARIANCE_THEN_EQUAL_WEIGHT_SQUARED_COMBINATION_AUDIT_ONLY,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T2_ID_A1-4_B2-3-5,T2,16,ID,Idaho,A,4,0.5,162301,1882839673290487,53,1882651010290487,5,151565.0,151565,23,6589.782608695652,4,37891.25,0,75782.5,0.0,PASS,3,1,0.0,1.0,1.0,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PANEL_VARIANCE_THEN_EQUAL_WEIGHT_SQUARED_COMBINATION_AUDIT_ONLY,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T2_ID_A1-4_B2-3-5,T2,16,ID,Idaho,A,4,0.5,162301,1882839673290487,53,1882651009290487,46,233630.0,233630,40,5840.75,8,29203.75,0,116815.0,0.0,PASS,7,1,0.0,1.0,1.0,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PANEL_VARIANCE_THEN_EQUAL_WEIGHT_SQUARED_COMBINATION_AUDIT_ONLY,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T2_ID_A1-4_B2-3-5,T2,16,ID,Idaho,A,4,0.5,162301,1882839638290487,55,1882651011290487,1,276079.0,276079,45,6135.0888888888885,7,39439.857142857145,0,138039.5,0.0,PASS,6,1,0.0,1.0,1.0,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PANEL_VARIANCE_THEN_EQUAL_WEIGHT_SQUARED_COMBINATION_AUDIT_ONLY,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T2_ID_A1-4_B2-3-5,T2,16,ID,Idaho,A,4,0.5,162301,1882839638290487,55,1882651013290487,5,59442.0,59442,11,5403.818181818182,2,29721.0,0,29721.0,0.0,PASS,1,1,0.0,1.0,1.0,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PANEL_VARIANCE_THEN_EQUAL_WEIGHT_SQUARED_COMBINATION_AUDIT_ONLY,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T2_ID_A1-4_B2-3-5,T2,16,ID,Idaho,A,4,0.5,162301,1882839638290487,55,1882651014290487,6,188707.0,188707,32,5897.09375,4,47176.75,0,94353.5,0.0,PASS,3,1,0.0,1.0,1.0,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PANEL_VARIANCE_THEN_EQUAL_WEIGHT_SQUARED_COMBINATION_AUDIT_ONLY,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T2_ID_A1-4_B2-3-5,T2,16,ID,Idaho,A,4,0.5,162301,1882839638290487,55,1882651012290487,24,317810.0,317810,46,6908.913043478261,11,28891.81818181818,0,158905.0,0.0,PASS,10,1,0.0,1.010989010989011,1.010989010989011,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PANEL_VARIANCE_THEN_EQUAL_WEIGHT_SQUARED_COMBINATION_AUDIT_ONLY,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T2_ID_A1-4_B2-3-5,T2,16,ID,Idaho,A,4,0.5,162301,1882839639290487,57,1882651016290487,2,163154.0,163154,24,6798.083333333333,4,40788.5,0,81577.0,0.0,PASS,3,1,0.0,1.032258064516129,1.032258064516129,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PANEL_VARIANCE_THEN_EQUAL_WEIGHT_SQUARED_COMBINATION_AUDIT_ONLY,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
