synthetic_species_id,world,support_seed,abundance_seed,true_support_cells,support_index_sha256,latent_abundance_sha256,positive_abundance_values_sha256,observed_abundance_A_sha256,observed_abundance_B_sha256,manifest_regime_rows_expected,manifest_regime_rows_exactly_matched,support_shared_with_pair,positive_abundance_histogram_shared_with_pair,split_assignments_sha256,observed_abundance_reconstruction_basis,identity_gate
SYN041,PAIRED_NULL,3669149931,499453673,62,3fb677c70dee3a459e24597ff223db81df777e5d9eafa5ce8d5076a591cc2b1a,ce9b68ae51b10cbd5bb840ae991bfb1bc7ec97be915dc36ece24c436013317d2,e4fdd3ee05531c6eba4aaa5c224579a14ffcd466f61f6393e78cc3445b791469,1db98b9438425987d8d054b8b922a2cd704e9427cfd55092e810e4ff56b6c8ca,49633d2af88dd5675d4caafa3b25bcd3e97941d384df913bb7b16765e23c74d3,3,3,YES,YES,247ca84cdd33586aba416b68db7087222cd13038285007deb5682708e889f02d,D10A_PUBLISHED_LAYOUT_ORDER_PLUS_FROZEN_CODE_AND_SEEDS,PASS
SYN042,STRONG,900659545,1056626759,126,672b4a283c6dfb00d487601619109c97eb50f4920efbae4ade08c123e0011191,989fb9e612c9b7b91f85e9a45c2d77b4be7d34840ca76850d57cd9e80da30dae,45ebf168b0e8d28301035e530ed1684b435da209bb1e7dfef3d7efef8beadd75,a11a69bef6d3b06175ac51638a2c1828cfe31abf00ecc7032c3d8433a588d65c,1f69f12617e55898b8bffa88bdc8a775ce3d193981b2c1c722c4d64977d3d577,3,3,YES,YES,247ca84cdd33586aba416b68db7087222cd13038285007deb5682708e889f02d,D10A_PUBLISHED_LAYOUT_ORDER_PLUS_FROZEN_CODE_AND_SEEDS,PASS
SYN042,PAIRED_NULL,900659545,1056626759,126,672b4a283c6dfb00d487601619109c97eb50f4920efbae4ade08c123e0011191,0f47e497b78846a9ed2cb116d6160eb3c65c74a3ab2e37a0694a092e8b2da47b,9a02367d85660827bffafe112bfbfa7152c727803d7a5f7ef91d2d0dc12ed58c,ad9728de6b56bf92f87d1167163fd62c12602361a35ce0370eb0c323b61fb19c,e2f10d75bce0998f5b5e6fd1671d93120325466b706e1f8894d5bf4f6fe051c7,3,3,YES,YES,247ca84cdd33586aba416b68db7087222cd13038285007deb5682708e889f02d,D10A_PUBLISHED_LAYOUT_ORDER_PLUS_FROZEN_CODE_AND_SEEDS,PASS
SYN043,STRONG,2259580159,1734513772,110,432c64b7f619807539d6d7813f5e864578fbaaa97758843d6760d280c72cdb96,5fb98957a470a341f12455edab5b7471d7da05a3a41b18ca3b7e51f80aac46ff,85e472a4444bbf68d8f6c4ea9341497c4909b6d049a21b86eaf0965bf68c4695,c1955094923a49a8364e8026314d0490ff5dd3e5495e30ac8bd6f8938b5c6a44,48ab68f082cb81c625fdc4e4a520fe1ae43ba4251190c881d281ed411cc93ac0,3,3,YES,YES,247ca84cdd33586aba416b68db7087222cd13038285007deb5682708e889f02d,D10A_PUBLISHED_LAYOUT_ORDER_PLUS_FROZEN_CODE_AND_SEEDS,PASS
SYN043,PAIRED_NULL,2259580159,1734513772,110,432c64b7f619807539d6d7813f5e864578fbaaa97758843d6760d280c72cdb96,48328545a7c1e13756941d2b30115aa41fa7b431edfbc00b0d2acb03da2f4b4a,13619c9f42bf4e119541b6bdb0406c986e7c367cb74b378d714e779f9bd4007f,7ae78539708399c1536a4d437cd73a21a4e33a3f9a8c86e7335e28834bb41c15,118f19cbe819fb5c2da17362c5d60dd34d2c0ba2cc435ccfc1f0cb13dc21112f,3,3,YES,YES,247ca84cdd33586aba416b68db7087222cd13038285007deb5682708e889f02d,D10A_PUBLISHED_LAYOUT_ORDER_PLUS_FROZEN_CODE_AND_SEEDS,PASS
SYN044,STRONG,3915819349,3675134640,119,2b74101b1729979a9d0be20fab1875bfc173c4fb48ebe14ed75380e53eac3268,2ac6f2a422fc6f32d6bd71459e4f22ad0d74fcd5b3ce84953c3cd5ae0e983d27,9c58048c9daaa8563ac0480431c78d86165b84509086ad9d89dd69c545cb9978,641d2ef04153b602deba7db7d64f1142915ec6ec0f62a401bdc93a2a973a4651,e638930a3559c443b906a17693fd5ad112d9a3d656f50eaebe438b720dd298ff,3,3,YES,YES,247ca84cdd33586aba416b68db7087222cd13038285007deb5682708e889f02d,D10A_PUBLISHED_LAYOUT_ORDER_PLUS_FROZEN_CODE_AND_SEEDS,PASS
SYN044,PAIRED_NULL,3915819349,3675134640,119,2b74101b1729979a9d0be20fab1875bfc173c4fb48ebe14ed75380e53eac3268,acec4b2b636afbf05e6bf8744c8928ef9549152b72257e4ac087cec9e71c8573,ad6b8645dd1a9d7df6b35936edad026a1d3c48a2329585c6919cf8b7b7ce1b0d,bd9ccc2b90bfbb0eeec19c3b551c5b94e21b20aaad366297b33fb9f0ea07d83a,c15f0e38314cd0cd97f4460526440ce10745df4827535f92b685cdb961223e62,3,3,YES,YES,247ca84cdd33586aba416b68db7087222cd13038285007deb5682708e889f02d,D10A_PUBLISHED_LAYOUT_ORDER_PLUS_FROZEN_CODE_AND_SEEDS,PASS
SYN045,STRONG,2073216861,1261719545,79,eb9a5a5637772bcccd3390a850dfb2ce4708b9c1faa6b0a1a4198950eeebb867,23ec9080f520eb01093e5331f0ae1e460294f37b777f4dd950dde48f3fafcf0d,20a22bd01c350eaca21081d6e62f3e7c4bf1c40ea940673747810612948a904b,16702e741211c27781d44eeb0ac6624c371ce65d66a92e44ccdff0bd0aba2e8b,427c373fcc83446abb2fe5c7e563b694f18faede7e5c84c97e43148853273c0b,3,3,YES,YES,247ca84cdd33586aba416b68db7087222cd13038285007deb5682708e889f02d,D10A_PUBLISHED_LAYOUT_ORDER_PLUS_FROZEN_CODE_AND_SEEDS,PASS
SYN045,PAIRED_NULL,2073216861,1261719545,79,eb9a5a5637772bcccd3390a850dfb2ce4708b9c1faa6b0a1a4198950eeebb867,39cda89a00bf727faf4ae6936bb36a3c68f64dc67d4db2c7921d3fd20eebe62b,631f726b0747c9e5a533a5dc342ac5de907e14c2bbffb0d54483126ff4368f5d,ee55b097a1e0ed4b875be843f58df4e0fcc3e0d636ad5b307ba558d13d622d96,3aa7a93ee60e740250c553162f10cc84cb7b71736d3d05f3905ebd2edba09c3e,3,3,YES,YES,247ca84cdd33586aba416b68db7087222cd13038285007deb5682708e889f02d,D10A_PUBLISHED_LAYOUT_ORDER_PLUS_FROZEN_CODE_AND_SEEDS,PASS
SYN046,STRONG,1363137132,1442196864,101,65a8075b58798fc89a60c020b570e2d006f1e2c54fd12e08395e95821575da34,602535388ff74a8c80f4088bdfd4408b258f3bd631931777c3f5ca6df8e2220c,8bc0f32c4166e0c723c5536df8766b48940ab2e4d7d5f1ff3df2930228e3239e,431fdca5e6be08eabd6b7cd369e23a4254a12bb7c160a8dda5ace76c5de9c07a,d0579637a675582d3ca46b34eba7f52d9b19e1576687ac4c0ffd3300ee54c0da,3,3,YES,YES,247ca84cdd33586aba416b68db7087222cd13038285007deb5682708e889f02d,D10A_PUBLISHED_LAYOUT_ORDER_PLUS_FROZEN_CODE_AND_SEEDS,PASS
SYN046,PAIRED_NULL,1363137132,1442196864,101,65a8075b58798fc89a60c020b570e2d006f1e2c54fd12e08395e95821575da34,588e5e4b62bf7c6aad5e4d7ad40a99c1a115cfad64dae36922a2ba2adb8ff97f,b8141dd3af47f955c53b726d9e9280d1b1f9cb1a23533bac8caa222cc2a1ca01,633aa6311b42bde10a922e60852329d2c572bf9d851bf57e9750a6c0c3584e9d,3ff8e242485d7d98fcb59175d1b8c926ef7a060b07eba963a197a184de3f6b28,3,3,YES,YES,247ca84cdd33586aba416b68db7087222cd13038285007deb5682708e889f02d,D10A_PUBLISHED_LAYOUT_ORDER_PLUS_FROZEN_CODE_AND_SEEDS,PASS
SYN047,STRONG,4280186675,1982697048,156,0bf0cc90bdd9f668563a1bd9da02da4f34ce104400258ec34dcefa00f6222e18,f8b47f9517bc95c533c6becdb5fd55e857446ff802c77a69c08b55dad3ade961,576ff54104b631cd8e801302ee5ed8dd8c20c3952e7f443bac1696b874421207,90da97cd229b3b6b5d48e2a965ef8cf620929e5fffbe44f49e5ffaded767f9ab,7a1796e24571bbaa19b589b56406121deb9efafb3b4ab759ddc72cdc1e6264ca,3,3,YES,YES,247ca84cdd33586aba416b68db7087222cd13038285007deb5682708e889f02d,D10A_PUBLISHED_LAYOUT_ORDER_PLUS_FROZEN_CODE_AND_SEEDS,PASS
SYN047,PAIRED_NULL,4280186675,1982697048,156,0bf0cc90bdd9f668563a1bd9da02da4f34ce104400258ec34dcefa00f6222e18,a4e1c2638745cc03a911972d28c072cf5600a99e0924a613a6b98d0617101d5a,845d3f0d6375b19c0c267f8d718f724ec4441727e7197475bf82904c9165e26d,93d5cd2b65b76e91e5e337a061f044a03d6a0320132ad046629e5631e1acb79f,b545ff4739a1223358ef2a810e7625d97dff26be60438d4bbcd1bff57f5456c3,3,3,YES,YES,247ca84cdd33586aba416b68db7087222cd13038285007deb5682708e889f02d,D10A_PUBLISHED_LAYOUT_ORDER_PLUS_FROZEN_CODE_AND_SEEDS,PASS
SYN048,STRONG,2416895235,546185982,130,3ced4f2a5b53af8ff591b3e8aa3ff91ebdab82d2ed426705ee87007a8f15330b,dc2df574050768d23ff83c52b10c85540aca780478909d4fea473b9a1dd574fe,f475f0878793b99c70ef47be7cf196bbbb6954a8047690f337d80386d477f3d5,b48fc517e9e4242e815f64b2e6955017897270f444a5abb024a0453aa2893b7f,6ad17ffc6b34d33f24dea156f732753dbfea5c39976f1cf008b2ea22d4a239fc,3,3,YES,YES,247ca84cdd33586aba416b68db7087222cd13038285007deb5682708e889f02d,D10A_PUBLISHED_LAYOUT_ORDER_PLUS_FROZEN_CODE_AND_SEEDS,PASS
SYN048,PAIRED_NULL,2416895235,546185982,130,3ced4f2a5b53af8ff591b3e8aa3ff91ebdab82d2ed426705ee87007a8f15330b,4d45c62007a8dba21a58b9ef46f07169035a1ff6b19d2393c23c6ebaeb53383b,f475f0878793b99c70ef47be7cf196bbbb6954a8047690f337d80386d477f3d5,578e06c7cd3112735abc13e2662f0db67fc23d810f4b57974dc516002d6366ec,0a89014452b99f5a4ccd7e6754102acfbfca9eff483116de218406236a7d55b1,3,3,YES,YES,247ca84cdd33586aba416b68db7087222cd13038285007deb5682708e889f02d,D10A_PUBLISHED_LAYOUT_ORDER_PLUS_FROZEN_CODE_AND_SEEDS,PASS
SYN049,STRONG,472078454,3437256827,100,847c3e1853659708cea370b1fcb552994d3ae9b4ca496aca28b178ea1a246837,64e8c9f9a08793d6369ecfddb783c1808310eb6eeeb47415246bf85b0ce40088,30b5dca57a182993a5fd4ba1cd5432cf1051d874bd73f7b843ae58c2def2fc3b,c349b30731630f2add64f875ed356207d10dc79d790eccd0bb02b794173ffa7e,76c4e33645791652eb85da414068d6fe455def22297252fc85b1233178c627bb,3,3,YES,YES,247ca84cdd33586aba416b68db7087222cd13038285007deb5682708e889f02d,D10A_PUBLISHED_LAYOUT_ORDER_PLUS_FROZEN_CODE_AND_SEEDS,PASS
SYN049,PAIRED_NULL,472078454,3437256827,100,847c3e1853659708cea370b1fcb552994d3ae9b4ca496aca28b178ea1a246837,fdbc2839f3f8dbda4656823348014f40b3acb7de4b275bfca02c5906eb8f5d9d,3ebef41e4483369fd2b21912a2a98690d5ea1b19753cd4a436fe13f0834c3004,158a24ac626986bf6824b7bff37ddc442523bff5c829157494d2083b5d3b1bb3,3b20a85c96d1e0874746806be3cd27b8f174f43208b0e2d0d8b8558625d79b8f,3,3,YES,YES,247ca84cdd33586aba416b68db7087222cd13038285007deb5682708e889f02d,D10A_PUBLISHED_LAYOUT_ORDER_PLUS_FROZEN_CODE_AND_SEEDS,PASS
SYN050,STRONG,2522896983,1221006482,144,3d71feeea0259e037a9123f8dd87062eb264c2fa42f05013c22beccbc56b2735,6a93596c2bcddcc859b0ec33a4e01df7cca559dc712c370d450d7a51f5c225c1,d45736a4aefaf218b7d35367b1d3b6d8a95258e4003a1add5daae475036537fc,db5fc94b5dd087c6d70c475d7e63ab30093130ed2d2424629db9de63b58d8d9b,e24444d78ded24cc1c50981f42c3521fedf7c4473bc08c63ef3c3355e6baf732,3,3,YES,YES,247ca84cdd33586aba416b68db7087222cd13038285007deb5682708e889f02d,D10A_PUBLISHED_LAYOUT_ORDER_PLUS_FROZEN_CODE_AND_SEEDS,PASS
SYN050,PAIRED_NULL,2522896983,1221006482,144,3d71feeea0259e037a9123f8dd87062eb264c2fa42f05013c22beccbc56b2735,a88ee7798f80772b1eda20ec598a52551f928020c5a0b8fa87b88ddfdccfe239,d45736a4aefaf218b7d35367b1d3b6d8a95258e4003a1add5daae475036537fc,ad9ca29309c01a3ea87d125f15aef8305e96f022d394686328b9c3cfd70d706f,a74e6751cfb165740671c1861da854214360a11c66e553b0dbaaf981f5270441,3,3,YES,YES,247ca84cdd33586aba416b68db7087222cd13038285007deb5682708e889f02d,D10A_PUBLISHED_LAYOUT_ORDER_PLUS_FROZEN_CODE_AND_SEEDS,PASS
SYN051,STRONG,3657629026,2866200712,154,e69b8a72f7e877be5e03380dc7484217d6cc9bae951c8aa296325e5619df541a,19cc3099bcf8e96b383f02bae7ec510d322503c50903da616276ed918beb3481,51f8abc8a6a9531fc6bc5b4d200dc58611963cc2b83d57cd6401a40c2f7fd347,2961c253c1bfdd5159355a0b26518a431c13242922c43828587c0797920cc1ed,d8d6cc1e716b3697fcd0d1a851c622a0de1e949893f7218b45d93ab78754b745,3,3,YES,YES,247ca84cdd33586aba416b68db7087222cd13038285007deb5682708e889f02d,D10A_PUBLISHED_LAYOUT_ORDER_PLUS_FROZEN_CODE_AND_SEEDS,PASS
SYN051,PAIRED_NULL,3657629026,2866200712,154,e69b8a72f7e877be5e03380dc7484217d6cc9bae951c8aa296325e5619df541a,58ed44dd82c99cab814f898011b9eb9ef442e6f96823db9465a6057c2816e1fb,9d0cd303d41c3da5bacba9a15668b3ff6e9a7bbf5dd35a9fda75ec6c52551f70,662389c42caf6b3b70f461ed30f12c24ccf24ffbe3d1935c0fd7d685f651308d,9fc90758e3d7093f6826120ddce55475a1a76c026557d2178c0512cea4171c1e,3,3,YES,YES,247ca84cdd33586aba416b68db7087222cd13038285007deb5682708e889f02d,D10A_PUBLISHED_LAYOUT_ORDER_PLUS_FROZEN_CODE_AND_SEEDS,PASS
SYN052,STRONG,1360802531,2972556843,75,a99b80d8952728e38e0177cd957e42a72743a104885f81570664d4533e83a47c,565073e681f40059c334ba7c567a82c5e8d72fd67e167e88f6ceb20c62eee715,3aee99348bc130be2646faab7182c48686ff969eac8e7c4847bf4c4d7172960a,fa09c2f0166aed0e028db3fba334df24d27d181d130ed9dca8dc8dfcbe6263db,423dc47ffd6b08c371a4f8b081d35548b3b60937ece93531176a92c72f52a84d,3,3,YES,YES,247ca84cdd33586aba416b68db7087222cd13038285007deb5682708e889f02d,D10A_PUBLISHED_LAYOUT_ORDER_PLUS_FROZEN_CODE_AND_SEEDS,PASS
SYN052,PAIRED_NULL,1360802531,2972556843,75,a99b80d8952728e38e0177cd957e42a72743a104885f81570664d4533e83a47c,b946853b1dab08d41dca8d67bff5e471ac0cc8430fb2a251f51ae25865312cd6,ac8a1d4b04b7b61307f3b4659da45557f876cd77e70a40fd201dfb995077f2a3,11f9b9a3f9aed188dfb0d6635a64e62e40f8bd5ef48e373e8b8ba983cedbf6ef,b2a8453591ba4fd74e926e0a9c1b8eddc24932eb5ab197101b4058712ef6bdd0,3,3,YES,YES,247ca84cdd33586aba416b68db7087222cd13038285007deb5682708e889f02d,D10A_PUBLISHED_LAYOUT_ORDER_PLUS_FROZEN_CODE_AND_SEEDS,PASS
SYN053,STRONG,707353233,3249157216,176,dcd997d3ff296d6302571ad36d82da6bad723320b329ff420223583dd0b045a2,7971b81a9dc67a1d2f077c030b4522a97ce42793408ff4cfb81a9d575779b6a8,b3d4fa7f681d1b810016664183eb1ca0597016df153e2044378f0de754a89b11,8865505ed9b9ecddbeb708196cc47c68347ef2d73447d4c552b971d4ae07466a,cc03cb6f090019b3c184d734208710d1c5388302ec6128ae96285224a5f52699,3,3,YES,YES,247ca84cdd33586aba416b68db7087222cd13038285007deb5682708e889f02d,D10A_PUBLISHED_LAYOUT_ORDER_PLUS_FROZEN_CODE_AND_SEEDS,PASS
SYN053,PAIRED_NULL,707353233,3249157216,176,dcd997d3ff296d6302571ad36d82da6bad723320b329ff420223583dd0b045a2,afa0ab6794807c22cce5123b7507db60f386f117f2e41c5ba630c569f2dca30c,b3d4fa7f681d1b810016664183eb1ca0597016df153e2044378f0de754a89b11,5d01e6618d5c734fa9f6417969331e68c47e07a07f36bd8a0f49c65788d1b397,e3f3e8455e31a0a5615d6994193f9dd9b2161882c9d72bbd943abcb6c9aa374a,3,3,YES,YES,247ca84cdd33586aba416b68db7087222cd13038285007deb5682708e889f02d,D10A_PUBLISHED_LAYOUT_ORDER_PLUS_FROZEN_CODE_AND_SEEDS,PASS
SYN054,STRONG,1684937638,1497426798,118,62b0909f57e2b52fd11b5e53faa27f9bf4ed4b6ff77a5875d49cac2101c6c1d9,2daf8b8d72792e9014c2cd0d1ddfeda667d134568b5a567619520ec50a29975d,887f9878883ad257c59945895ad3dd7c42d25145e573b344d3b7eb6908a79133,f4cf39fb5f74640e0e04ca8408cb55501656fd0cc7faa08c4cf72b073c799208,7a620e336f43b515c743fefc63a24fb214a48dc975f7763d4fd7607d00a9bc88,3,3,YES,YES,247ca84cdd33586aba416b68db7087222cd13038285007deb5682708e889f02d,D10A_PUBLISHED_LAYOUT_ORDER_PLUS_FROZEN_CODE_AND_SEEDS,PASS
SYN054,PAIRED_NULL,1684937638,1497426798,118,62b0909f57e2b52fd11b5e53faa27f9bf4ed4b6ff77a5875d49cac2101c6c1d9,c51d3addf3e57044546fd62169502520086da38303a390e5aec6e04e615c97ea,887f9878883ad257c59945895ad3dd7c42d25145e573b344d3b7eb6908a79133,5265d3a6e386ae7a7738930008df5b76030c7ef60313147d61f142664fe1bf32,cf60472e6cc3bf9a7b7204e65488eb55ac6f57eb8d61b75b951f620298649d59,3,3,YES,YES,247ca84cdd33586aba416b68db7087222cd13038285007deb5682708e889f02d,D10A_PUBLISHED_LAYOUT_ORDER_PLUS_FROZEN_CODE_AND_SEEDS,PASS
SYN055,STRONG,492492480,602000536,98,0da1cb9f36b4e4e2ac41abac7355f216c85aafcc8bbadbd0720f5a0aa638d899,a0f66386d656f4263e5f7829e3fed03c829b36d9817d08063312fa69c1b7363e,e1a3b5ca24ec8f8f3d7126d6b6e692c5081fc53b52558467e82ea846a189f354,96cee94eb80dce7ce3dc41f475db3afcde8a4917b83194fd48124f0b9bfb13b9,c2e511a16d7f7075440a055f92836032a69d612dd8a52c1ea1efba12e0ceef20,3,3,YES,YES,247ca84cdd33586aba416b68db7087222cd13038285007deb5682708e889f02d,D10A_PUBLISHED_LAYOUT_ORDER_PLUS_FROZEN_CODE_AND_SEEDS,PASS
SYN055,PAIRED_NULL,492492480,602000536,98,0da1cb9f36b4e4e2ac41abac7355f216c85aafcc8bbadbd0720f5a0aa638d899,34a4367c2da6e99781c28bc77fe4dcf5af1929721aa173b0a2a0d962a59e1554,4d78c49e5bf884dc0a99d4b3a371d00cb65b264fc6f44bba5c632a5dd9129c03,68f9c2fd41e1642b1eed9e629e3830490f2c72bca940daa3dbee3ecd30e1c481,9c1d3ab5a383ed9531f47d70c21f28a97901e2fd75cf40007497fb86e8881774,3,3,YES,YES,247ca84cdd33586aba416b68db7087222cd13038285007deb5682708e889f02d,D10A_PUBLISHED_LAYOUT_ORDER_PLUS_FROZEN_CODE_AND_SEEDS,PASS
SYN056,STRONG,2897736785,386079651,159,32a4ac7931bb3a55ae4d1fbc0f4bc0f208687eae6db4ed6d26096f486c8b62c3,5ac85813c9719db82c4be938fecbe73407c759f8921106f43cb88d6c67bf6330,fe1fb83a92380e8fd0fd9060c9a4e9897203e001b7a5f9f9a0114e5dd3ff2d62,dff73ed29af44efc510e72dfcd7b22b5fa1540ec0c18fa1af7811275805a3c16,156e0b446da51968813c298c8b14465175c6399232759650164f88f244ba2b08,3,3,YES,YES,247ca84cdd33586aba416b68db7087222cd13038285007deb5682708e889f02d,D10A_PUBLISHED_LAYOUT_ORDER_PLUS_FROZEN_CODE_AND_SEEDS,PASS
SYN056,PAIRED_NULL,2897736785,386079651,159,32a4ac7931bb3a55ae4d1fbc0f4bc0f208687eae6db4ed6d26096f486c8b62c3,f4b5b8924fdc578e0139c18ed912585a6fb836c68d748cd80d9ad93639508e33,fe1fb83a92380e8fd0fd9060c9a4e9897203e001b7a5f9f9a0114e5dd3ff2d62,e614c5826286d6de5ec11b7c7458c7a1881ecb9d1aab60416a0cbe0652dd63f4,ee2d5ae589f291cfbe63d89407a6cd96fb3939823d0530c4bb1435ae48883ca9,3,3,YES,YES,247ca84cdd33586aba416b68db7087222cd13038285007deb5682708e889f02d,D10A_PUBLISHED_LAYOUT_ORDER_PLUS_FROZEN_CODE_AND_SEEDS,PASS
SYN057,STRONG,2197763249,2823779751,175,1da42ae5b70bf135d708a5250173cb9a91474cbcdffb4fbd1875ebd4ae9dab21,696e92d1ab4c14c96d1ab352a6f547f401eab63542d89c9bf06a700e3cdda845,7a26f12a29530dccd9e738094bd693a7950b6e9204f016439e745222ce548328,056be08cd5d0dd3c3b86c2669d4b6ede7b8fa127a2c92993bf024a21f00669e3,c8b4e21f9d7845a3c2fd19bae51d9cb797a4be3da1d23945dafc24dcc4cfa130,3,3,YES,YES,247ca84cdd33586aba416b68db7087222cd13038285007deb5682708e889f02d,D10A_PUBLISHED_LAYOUT_ORDER_PLUS_FROZEN_CODE_AND_SEEDS,PASS
SYN057,PAIRED_NULL,2197763249,2823779751,175,1da42ae5b70bf135d708a5250173cb9a91474cbcdffb4fbd1875ebd4ae9dab21,c004eca3bb2ef4ffa0defaa0e2df1a4a26927d79666b1787b3eeefb8f60170f4,7a26f12a29530dccd9e738094bd693a7950b6e9204f016439e745222ce548328,bae474be750dcb97642d47a0d0dd8729ab3a3d60264c5bf0ff980f0cf010de2b,7f156926726c88b2da2c59c3ecf809cfef612c82b9a18db8bbe87b37ff4fabc1,3,3,YES,YES,247ca84cdd33586aba416b68db7087222cd13038285007deb5682708e889f02d,D10A_PUBLISHED_LAYOUT_ORDER_PLUS_FROZEN_CODE_AND_SEEDS,PASS
SYN058,STRONG,4255000273,2548229248,70,af34f6ee641b95c1f0622f5a6539d3cf3d2e435d54685300b1f0b1be97d901e6,77c0f8bb72b4e8622ad0df25c817c9925193aa2758be6429a0cf22a706a5e910,db65b3c9a80a4afc0d593c0cede4785bd1ddd9e66b9b13d65f2d87e4f6f70844,21c0f5d2a5f1cf4113f0b36e58c4f722d4b406576fc838de399b07fefd91cfca,153189d9ed8469426ff7ef3516d7abf01393e9c13bf20b7a078056061fdb19ce,3,3,YES,YES,247ca84cdd33586aba416b68db7087222cd13038285007deb5682708e889f02d,D10A_PUBLISHED_LAYOUT_ORDER_PLUS_FROZEN_CODE_AND_SEEDS,PASS
SYN058,PAIRED_NULL,4255000273,2548229248,70,af34f6ee641b95c1f0622f5a6539d3cf3d2e435d54685300b1f0b1be97d901e6,1ef791cda472907e714b6185da01343d5d361490108b2dce6e0203d7c98c570d,db65b3c9a80a4afc0d593c0cede4785bd1ddd9e66b9b13d65f2d87e4f6f70844,6295449e465866df45f2e32d2f296e9ba3497884d71fbdac73a45967f3bd16e2,8b44fd27caa55b5675fbe19d6fa3c985b93660ef7befa023df3a04e21e145722,3,3,YES,YES,247ca84cdd33586aba416b68db7087222cd13038285007deb5682708e889f02d,D10A_PUBLISHED_LAYOUT_ORDER_PLUS_FROZEN_CODE_AND_SEEDS,PASS
SYN059,STRONG,1359197259,800156271,143,d57f7773540ae3e74cbe0148508a3a8a468a67e13301fd153772ede479c15609,4b57001e6bf1b2203aefe4ddb60539a3a3d5e6a41e53900fb4ab1e62fb6f8f2c,769b76838d2046fba2f18ae4ca2f0be9d288ef9e0ac254ed00e8928508db5e55,e36c5f70611d8c56b56966e2212652a48f7c5cd9210fb3a189de186a51a36893,5e13017232c04079c3746d4b7082a0423d758049f0074b90b600efb90f80ea09,3,3,YES,YES,247ca84cdd33586aba416b68db7087222cd13038285007deb5682708e889f02d,D10A_PUBLISHED_LAYOUT_ORDER_PLUS_FROZEN_CODE_AND_SEEDS,PASS
SYN059,PAIRED_NULL,1359197259,800156271,143,d57f7773540ae3e74cbe0148508a3a8a468a67e13301fd153772ede479c15609,f396e8c6a51ad10d877f1415c3980a1a439515993ed5dfe56ec8710439093914,79c6b1271bd07bcc53061f9a61fb2152d917cf92766aa5b50d79378d17ff0606,014f86281e656d4b24616bf79849b116866f08ffa39852a4e5ca00ae330acf33,ca5141217921b8e02a914e90231db657c7a15d9daa52764609db8147c7741cb1,3,3,YES,YES,247ca84cdd33586aba416b68db7087222cd13038285007deb5682708e889f02d,D10A_PUBLISHED_LAYOUT_ORDER_PLUS_FROZEN_CODE_AND_SEEDS,PASS
SYN060,STRONG,4221346597,3933603352,140,a78da088f8bc0daadb4f7cf38c38d047b89559beb0129e26b9a33708f6430199,fb681d5482ada1d7bb5e97c22d9fecf115a16fa0657c4461b205e14db71967f8,bd0c3160787912d125dfe1e7786d9cd6576d8f5db9389f72ea1775dccc70291d,8f4c194bbc3c543cca6e7be8788d7797c8c38ce8ad1185ca289b36504e90cdbe,fdd88b70a328ca60700c8fec2a44b97b404cf35f41d322d7f42535da5db5f321,3,3,YES,YES,247ca84cdd33586aba416b68db7087222cd13038285007deb5682708e889f02d,D10A_PUBLISHED_LAYOUT_ORDER_PLUS_FROZEN_CODE_AND_SEEDS,PASS
SYN060,PAIRED_NULL,4221346597,3933603352,140,a78da088f8bc0daadb4f7cf38c38d047b89559beb0129e26b9a33708f6430199,d0edad8adc5a07fa0fc90f0bfcc2335dcbe0827c67ac47061c02e952cd6c3201,529e6f90ac0ff61717e95b91f24f79f769b201e8e21f5f0b9c9ca134134f79cc,0ff11b958030bde011aa723145b8af43c65de1f76ca600f5aa582cb32c32a356,15b0bac1df4741758b7229827c9be00077ee316faa6f58a9bdac6f59e5adc090,3,3,YES,YES,247ca84cdd33586aba416b68db7087222cd13038285007deb5682708e889f02d,D10A_PUBLISHED_LAYOUT_ORDER_PLUS_FROZEN_CODE_AND_SEEDS,PASS
SYN061,STRONG,3082557033,1484336099,103,e73c356fea0ac9e87b4d014cb1168f4fe5ff2ccbe95d5d557ef188a71a1795ed,9f8e2b6d980be490103f6ec3f69ae6f594b6f259c8da77878d1c47a77c594513,9c79b32cb62f6a10fcc9c3f2f76fe8d74bea823424447912fe79b66bd97b1848,c46b411b994b9aef3f80e82872a69cb7067e48d08d92b2db4bd789d609b9b450,b6e6f717995296452037cc91a228b0baa03b697d5308a5a2d8e5dafd4e246bca,3,3,YES,YES,247ca84cdd33586aba416b68db7087222cd13038285007deb5682708e889f02d,D10A_PUBLISHED_LAYOUT_ORDER_PLUS_FROZEN_CODE_AND_SEEDS,PASS
SYN061,PAIRED_NULL,3082557033,1484336099,103,e73c356fea0ac9e87b4d014cb1168f4fe5ff2ccbe95d5d557ef188a71a1795ed,5c1e2e186cb5f6aafcb6ac30f4fe96a5080b10e9ba88ca99f8290b956c0de63a,f97e8162398e7b9ce42db50b6e2075a086f1e0aa3c128a927b12af1cecf8ae2c,ced8c5d4dfc55787ec9bf6e0c3d606f98ec4366d2f5553ec69c66b2911b66246,6c77f9115d7e202994c441843c624b9fed09f3a4a15dd97d713e20a41cf76112,3,3,YES,YES,247ca84cdd33586aba416b68db7087222cd13038285007deb5682708e889f02d,D10A_PUBLISHED_LAYOUT_ORDER_PLUS_FROZEN_CODE_AND_SEEDS,PASS
