state_fips,state_abbr,candidate_id,repair_class,fold,selected_panels,component_evalid,effective_design_block_id,design_resolution,estimation_unit_or_merged_domain,source_estimation_units,source_parent_poststratum_count,source_parent_poststratum_ids,fold_sample_count,full_evaluation_sample_count_comparator,population_area_acres,fold_specific_ti_expansion_acres_per_plot,fold_weight_construction,full_evaluation_expns_reused_as_final_fold_weight,synthetic_constant_recovered_area_acres,calibration_relative_error,calibration_status,population_area_discarded_acres,variance_df_n_minus_1,within_block_variance_estimable_n_ge_2
32,NV,T2_NV_A2-5_B1-3-4,R0,A,2-5,322301,STRATUM:1882703838290487,PARENT_POSTSTRATUM,1882844151290487,17,1,1882703838290487,5,15,122622.0,24524.4,effective block population area / actual fold sample count,NO,122622.0,0.0,PASS,0.0,4,1
32,NV,T2_NV_A2-5_B1-3-4,R0,A,2-5,322301,STRATUM:1882703835290487,PARENT_POSTSTRATUM,1882844151290487,17,1,1882703835290487,42,97,580027.0,13810.166666666666,effective block population area / actual fold sample count,NO,580027.0,0.0,PASS,0.0,41,1
32,NV,T2_NV_A2-5_B1-3-4,R0,A,2-5,322301,STRATUM:1882703836290487,PARENT_POSTSTRATUM,1882844151290487,17,1,1882703836290487,68,173,975868.0000000001,14351.000000000002,effective block population area / actual fold sample count,NO,975868.0000000001,0.0,PASS,0.0,67,1
32,NV,T2_NV_A2-5_B1-3-4,R0,A,2-5,322301,STRATUM:1882703856290487,PARENT_POSTSTRATUM,1882844152290487,27,1,1882703856290487,181,478,2849282.0,15741.889502762431,effective block population area / actual fold sample count,NO,2849282.0,0.0,PASS,0.0,180,1
32,NV,T2_NV_A2-5_B1-3-4,R0,A,2-5,322301,STRATUM:1882703857290487,PARENT_POSTSTRATUM,1882844152290487,27,1,1882703857290487,69,159,923063.0,13377.72463768116,effective block population area / actual fold sample count,NO,923063.0,0.0,PASS,0.0,68,1
32,NV,T2_NV_A2-5_B1-3-4,R0,A,2-5,322301,STRATUM:1882703855290487,PARENT_POSTSTRATUM,1882844152290487,27,1,1882703855290487,9,17,110870.0,12318.888888888889,effective block population area / actual fold sample count,NO,110870.0,0.0,PASS,0.0,8,1
32,NV,T2_NV_A2-5_B1-3-4,R0,A,2-5,322301,STRATUM:1882703858290487,PARENT_POSTSTRATUM,1882844153290487,29,1,1882703858290487,15,30,168829.0,11255.266666666666,effective block population area / actual fold sample count,NO,168829.0,0.0,PASS,0.0,14,1
32,NV,T2_NV_A2-5_B1-3-4,R0,A,2-5,322301,STRATUM:1882703870290487,PARENT_POSTSTRATUM,1882844154290487,510,1,1882703870290487,8,18,99622.0,12452.75,effective block population area / actual fold sample count,NO,99622.0,0.0,PASS,0.0,7,1
32,NV,T2_NV_A2-5_B1-3-4,R0,A,2-5,322301,STRATUM:1882703873290487,PARENT_POSTSTRATUM,1882844155290487,5,1,1882703873290487,11,24,168836.0,15348.727272727272,effective block population area / actual fold sample count,NO,168836.0,0.0,PASS,0.0,10,1
32,NV,T2_NV_A2-5_B1-3-4,R0,A,2-5,322301,STRATUM:1882703874290487,PARENT_POSTSTRATUM,1882844155290487,5,1,1882703874290487,10,26,153674.0,15367.4,effective block population area / actual fold sample count,NO,153674.0,0.0,PASS,0.0,9,1
32,NV,T2_NV_A2-5_B1-3-4,R0,A,2-5,322301,STRATUM:1882703871290487,PARENT_POSTSTRATUM,1882844155290487,5,1,1882703871290487,4,15,94396.0,23599.0,effective block population area / actual fold sample count,NO,94396.0,0.0,PASS,0.0,3,1
32,NV,T2_NV_A2-5_B1-3-4,R0,A,2-5,322301,STRATUM:1882703872290487,PARENT_POSTSTRATUM,1882844155290487,5,1,1882703872290487,5,12,55189.0,11037.8,effective block population area / actual fold sample count,NO,55189.0,0.0,PASS,0.0,4,1
32,NV,T2_NV_A2-5_B1-3-4,R0,A,2-5,322301,STRATUM:1882703839290487,PARENT_POSTSTRATUM,1882844156290487,19,1,1882703839290487,5,11,52639.99999999999,10527.999999999998,effective block population area / actual fold sample count,NO,52639.99999999999,0.0,PASS,0.0,4,1
32,NV,T2_NV_A2-5_B1-3-4,R0,A,2-5,322301,STRATUM:1882703841290487,PARENT_POSTSTRATUM,1882844156290487,19,1,1882703841290487,51,118,734661.0,14405.117647058823,effective block population area / actual fold sample count,NO,734661.0,0.0,PASS,0.0,50,1
32,NV,T2_NV_A2-5_B1-3-4,R0,A,2-5,322301,STRATUM:1882703842290487,PARENT_POSTSTRATUM,1882844156290487,19,1,1882703842290487,23,68,392766.0,17076.782608695652,effective block population area / actual fold sample count,NO,392766.0,0.0,PASS,0.0,22,1
32,NV,T2_NV_A2-5_B1-3-4,R0,A,2-5,322301,STRATUM:1882703840290487,PARENT_POSTSTRATUM,1882844156290487,19,1,1882703840290487,9,22,110421.0,12269.0,effective block population area / actual fold sample count,NO,110421.0,0.0,PASS,0.0,8,1
32,NV,T2_NV_A2-5_B1-3-4,R0,A,2-5,322301,STRATUM:1882703824290487,PARENT_POSTSTRATUM,1882844157290487,11,1,1882703824290487,5,21,126205.04717659984,25241.009435319967,effective block population area / actual fold sample count,NO,126205.04717659984,0.0,PASS,0.0,4,1
32,NV,T2_NV_A2-5_B1-3-4,R0,A,2-5,322301,STRATUM:1882703826290487,PARENT_POSTSTRATUM,1882844157290487,11,1,1882703826290487,110,280,1703316.636715323,15484.696697412028,effective block population area / actual fold sample count,NO,1703316.636715323,0.0,PASS,0.0,109,1
32,NV,T2_NV_A2-5_B1-3-4,R0,A,2-5,322301,STRATUM:1882703827290487,PARENT_POSTSTRATUM,1882844157290487,11,1,1882703827290487,42,96,558071.2086121172,13287.409728859933,effective block population area / actual fold sample count,NO,558071.2086121172,0.0,PASS,0.0,41,1
32,NV,T2_NV_A2-5_B1-3-4,R0,A,2-5,322301,STRATUM:1882703825290487,PARENT_POSTSTRATUM,1882844157290487,11,1,1882703825290487,22,59,287569.1074959601,13071.323067998186,effective block population area / actual fold sample count,NO,287569.1074959601,0.0,PASS,0.0,21,1
32,NV,T2_NV_A2-5_B1-3-4,R0,A,2-5,322301,STRATUM:1882703860290487,PARENT_POSTSTRATUM,1882844158290487,31,1,1882703860290487,4,10,52637.9874457079,13159.496861426975,effective block population area / actual fold sample count,NO,52637.9874457079,0.0,PASS,0.0,3,1
32,NV,T2_NV_A2-5_B1-3-4,R0,A,2-5,322301,STRATUM:1882703861290487,PARENT_POSTSTRATUM,1882844158290487,31,1,1882703861290487,196,498,3051360.2722429177,15568.1646543006,effective block population area / actual fold sample count,NO,3051360.2722429177,0.0,PASS,0.0,195,1
32,NV,T2_NV_A2-5_B1-3-4,R0,A,2-5,322301,STRATUM:1882703862290487,PARENT_POSTSTRATUM,1882844158290487,31,1,1882703862290487,60,155,834291.8010193118,13904.863350321863,effective block population area / actual fold sample count,NO,834291.8010193118,0.0,PASS,0.0,59,1
32,NV,T2_NV_A2-5_B1-3-4,R0,A,2-5,322301,STRATUM:1882703859290487,PARENT_POSTSTRATUM,1882844158290487,31,1,1882703859290487,12,39,254537.93929206269,21211.494941005225,effective block population area / actual fold sample count,NO,254537.9392920627,1.1433985258810198e-16,PASS,0.0,11,1
32,NV,T2_NV_A2-5_B1-3-4,R0,A,2-5,322301,STRATUM:1882703831290487,PARENT_POSTSTRATUM,1882844159290487,15,1,1882703831290487,12,26,124069.0,10339.083333333334,effective block population area / actual fold sample count,NO,124069.0,0.0,PASS,0.0,11,1
32,NV,T2_NV_A2-5_B1-3-4,R0,A,2-5,322301,STRATUM:1882703832290487,PARENT_POSTSTRATUM,1882844159290487,15,1,1882703832290487,22,52,290273.0,13194.227272727272,effective block population area / actual fold sample count,NO,290273.0,0.0,PASS,0.0,21,1
32,NV,T2_NV_A2-5_B1-3-4,R0,A,2-5,322301,STRATUM:1882703833290487,PARENT_POSTSTRATUM,1882844159290487,15,1,1882703833290487,163,428,2588649.0,15881.282208588957,effective block population area / actual fold sample count,NO,2588649.0,0.0,PASS,0.0,162,1
32,NV,T2_NV_A2-5_B1-3-4,R0,A,2-5,322301,STRATUM:1882703834290487,PARENT_POSTSTRATUM,1882844159290487,15,1,1882703834290487,39,96,529457.0,13575.820512820514,effective block population area / actual fold sample count,NO,529457.0,0.0,PASS,0.0,38,1
32,NV,T2_NV_A2-5_B1-3-4,R0,A,2-5,322301,STRATUM:1882703847290487,PARENT_POSTSTRATUM,1882844160290487,21,1,1882703847290487,20,52,247789.1015408421,12389.455077042105,effective block population area / actual fold sample count,NO,247789.1015408421,0.0,PASS,0.0,19,1
32,NV,T2_NV_A2-5_B1-3-4,R0,A,2-5,322301,STRATUM:1882703846290487,PARENT_POSTSTRATUM,1882844160290487,21,1,1882703846290487,6,15,100685.04125945739,16780.840209909566,effective block population area / actual fold sample count,NO,100685.04125945739,0.0,PASS,0.0,5,1
32,NV,T2_NV_A2-5_B1-3-4,R0,A,2-5,322301,STRATUM:1882703848290487,PARENT_POSTSTRATUM,1882844160290487,21,1,1882703848290487,17,50,301711.1236374053,17747.713155141486,effective block population area / actual fold sample count,NO,301711.1236374053,0.0,PASS,0.0,16,1
32,NV,T2_NV_A2-5_B1-3-4,R0,A,2-5,322301,STRATUM:1882703849290487,PARENT_POSTSTRATUM,1882844160290487,21,1,1882703849290487,105,270,1611094.6602062297,15343.758668630759,effective block population area / actual fold sample count,NO,1611094.6602062297,0.0,PASS,0.0,104,1
32,NV,T2_NV_A2-5_B1-3-4,R0,A,2-5,322301,STRATUM:1882703850290487,PARENT_POSTSTRATUM,1882844160290487,21,1,1882703850290487,11,28,179010.0733560656,16273.6430323696,effective block population area / actual fold sample count,NO,179010.0733560656,0.0,PASS,0.0,10,1
32,NV,T2_NV_A2-5_B1-3-4,R0,A,2-5,322301,STRATUM:1882703853290487,PARENT_POSTSTRATUM,1882844161290487,23,1,1882703853290487,503,1281,7653858.0,15216.41749502982,effective block population area / actual fold sample count,NO,7653858.0,0.0,PASS,0.0,502,1
32,NV,T2_NV_A2-5_B1-3-4,R0,A,2-5,322301,STRATUM:1882703854290487,PARENT_POSTSTRATUM,1882844161290487,23,1,1882703854290487,14,37,288277.0,20591.214285714286,effective block population area / actual fold sample count,NO,288277.0,0.0,PASS,0.0,13,1
32,NV,T2_NV_A2-5_B1-3-4,R0,A,2-5,322301,STRATUM:1882703851290487,PARENT_POSTSTRATUM,1882844161290487,23,1,1882703851290487,48,109,634473.0,13218.1875,effective block population area / actual fold sample count,NO,634473.0,0.0,PASS,0.0,47,1
32,NV,T2_NV_A2-5_B1-3-4,R0,A,2-5,322301,STRATUM:1882703852290487,PARENT_POSTSTRATUM,1882844161290487,23,1,1882703852290487,73,196,1199552.0,16432.219178082192,effective block population area / actual fold sample count,NO,1199552.0,0.0,PASS,0.0,72,1
32,NV,T2_NV_A2-5_B1-3-4,R0,A,2-5,322301,STRATUM:1882703883290487,PARENT_POSTSTRATUM,1882844162290487,9,1,1882703883290487,147,362,2073464.902703936,14105.203419754667,effective block population area / actual fold sample count,NO,2073464.902703936,0.0,PASS,0.0,146,1
32,NV,T2_NV_A2-5_B1-3-4,R0,A,2-5,322301,STRATUM:1882703881290487,PARENT_POSTSTRATUM,1882844162290487,9,1,1882703881290487,8,23,160331.06980175432,20041.38372521929,effective block population area / actual fold sample count,NO,160331.06980175432,0.0,PASS,0.0,7,1
32,NV,T2_NV_A2-5_B1-3-4,R0,A,2-5,322301,STRATUM:1882703882290487,PARENT_POSTSTRATUM,1882844162290487,9,1,1882703882290487,4,13,63153.027494309834,15788.256873577458,effective block population area / actual fold sample count,NO,63153.027494309834,0.0,PASS,0.0,3,1
32,NV,T2_NV_A2-5_B1-3-4,R0,A,2-5,322301,STRATUM:1882703844290487,PARENT_POSTSTRATUM,1882844163290487,1,1,1882703844290487,164,416,2478265.0,15111.371951219513,effective block population area / actual fold sample count,NO,2478265.0,0.0,PASS,0.0,163,1
32,NV,T2_NV_A2-5_B1-3-4,R0,A,2-5,322301,STRATUM:1882703845290487,PARENT_POSTSTRATUM,1882844163290487,1,1,1882703845290487,30,83,539019.0,17967.3,effective block population area / actual fold sample count,NO,539019.0,0.0,PASS,0.0,29,1
32,NV,T2_NV_A2-5_B1-3-4,R0,A,2-5,322301,STRATUM:1882703843290487,PARENT_POSTSTRATUM,1882844163290487,1,1,1882703843290487,9,28,197665.0,21962.777777777777,effective block population area / actual fold sample count,NO,197665.0,0.0,PASS,0.0,8,1
32,NV,T2_NV_A2-5_B1-3-4,R0,A,2-5,322301,STRATUM:1882703875290487,PARENT_POSTSTRATUM,1882844164290487,7,1,1882703875290487,19,49,327696.0,17247.157894736843,effective block population area / actual fold sample count,NO,327696.0,0.0,PASS,0.0,18,1
32,NV,T2_NV_A2-5_B1-3-4,R0,A,2-5,322301,STRATUM:1882703877290487,PARENT_POSTSTRATUM,1882844164290487,7,1,1882703877290487,43,97,581946.0,13533.627906976744,effective block population area / actual fold sample count,NO,581946.0,0.0,PASS,0.0,42,1
32,NV,T2_NV_A2-5_B1-3-4,R0,A,2-5,322301,STRATUM:1882703878290487,PARENT_POSTSTRATUM,1882844164290487,7,1,1882703878290487,480,1224,7104496.0,14801.033333333333,effective block population area / actual fold sample count,NO,7104496.0,0.0,PASS,0.0,479,1
32,NV,T2_NV_A2-5_B1-3-4,R0,A,2-5,322301,STRATUM:1882703876290487,PARENT_POSTSTRATUM,1882844164290487,7,1,1882703876290487,7,23,165984.0,23712.0,effective block population area / actual fold sample count,NO,165984.0,0.0,PASS,0.0,6,1
32,NV,T2_NV_A2-5_B1-3-4,R0,A,2-5,322301,STRATUM:1882703879290487,PARENT_POSTSTRATUM,1882844164290487,7,1,1882703879290487,178,446,2719939.0,15280.556179775282,effective block population area / actual fold sample count,NO,2719939.0,0.0,PASS,0.0,177,1
32,NV,T2_NV_A2-5_B1-3-4,R0,A,2-5,322301,STRATUM:1882703880290487,PARENT_POSTSTRATUM,1882844164290487,7,1,1882703880290487,5,14,109773.0,21954.6,effective block population area / actual fold sample count,NO,109773.0,0.0,PASS,0.0,4,1
32,NV,T2_NV_A2-5_B1-3-4,R0,A,2-5,322301,STRATUM:1882703865290487,PARENT_POSTSTRATUM,1882844165290487,33,1,1882703865290487,228,576,3527463.619526812,15471.33166459128,effective block population area / actual fold sample count,NO,3527463.619526812,0.0,PASS,0.0,227,1
32,NV,T2_NV_A2-5_B1-3-4,R0,A,2-5,322301,STRATUM:1882703866290487,PARENT_POSTSTRATUM,1882844165290487,33,1,1882703866290487,19,50,274738.04825211695,14459.897276427208,effective block population area / actual fold sample count,NO,274738.04825211695,0.0,PASS,0.0,18,1
32,NV,T2_NV_A2-5_B1-3-4,R0,A,2-5,322301,STRATUM:1882703863290487,PARENT_POSTSTRATUM,1882844165290487,33,1,1882703863290487,50,126,768928.1350464944,15378.562700929888,effective block population area / actual fold sample count,NO,768928.1350464944,0.0,PASS,0.0,49,1
32,NV,T2_NV_A2-5_B1-3-4,R0,A,2-5,322301,STRATUM:1882703864290487,PARENT_POSTSTRATUM,1882844165290487,33,1,1882703864290487,88,202,1122673.1971745768,12757.649967892918,effective block population area / actual fold sample count,NO,1122673.1971745768,0.0,PASS,0.0,87,1
32,NV,T2_NV_A2-5_B1-3-4,R0,B,1-3-4,322301,STRATUM:1882703869290487,PARENT_POSTSTRATUM,1882844149290487,3,1,1882703869290487,413,675,3939113.9999999995,9537.806295399514,effective block population area / actual fold sample count,NO,3939113.9999999995,0.0,PASS,0.0,412,1
32,NV,T2_NV_A2-5_B1-3-4,R0,B,1-3-4,322301,STRATUM:1882703867290487,PARENT_POSTSTRATUM,1882844149290487,3,1,1882703867290487,25,50,296855.0,11874.2,effective block population area / actual fold sample count,NO,296855.0,0.0,PASS,0.0,24,1
32,NV,T2_NV_A2-5_B1-3-4,R0,B,1-3-4,322301,STRATUM:1882703868290487,PARENT_POSTSTRATUM,1882844149290487,3,1,1882703868290487,53,89,578249.0,10910.358490566037,effective block population area / actual fold sample count,NO,578249.0,0.0,PASS,0.0,52,1
32,NV,T2_NV_A2-5_B1-3-4,R0,B,1-3-4,322301,STRATUM:1882703830290487,PARENT_POSTSTRATUM,1882844150290487,13,1,1882703830290487,496,817,4958570.0,9997.116935483871,effective block population area / actual fold sample count,NO,4958570.0,0.0,PASS,0.0,495,1
32,NV,T2_NV_A2-5_B1-3-4,R0,B,1-3-4,322301,STRATUM:1882703828290487,PARENT_POSTSTRATUM,1882844150290487,13,1,1882703828290487,9,12,69851.0,7761.222222222223,effective block population area / actual fold sample count,NO,69851.0,0.0,PASS,0.0,8,1
32,NV,T2_NV_A2-5_B1-3-4,R0,B,1-3-4,322301,STRATUM:1882703829290487,PARENT_POSTSTRATUM,1882844150290487,13,1,1882703829290487,123,208,1152594.0,9370.682926829268,effective block population area / actual fold sample count,NO,1152594.0,0.0,PASS,0.0,122,1
32,NV,T2_NV_A2-5_B1-3-4,R0,B,1-3-4,322301,STRATUM:1882703837290487,PARENT_POSTSTRATUM,1882844151290487,17,1,1882703837290487,431,722,4350939.0,10094.986078886312,effective block population area / actual fold sample count,NO,4350939.0,0.0,PASS,0.0,430,1
32,NV,T2_NV_A2-5_B1-3-4,R0,B,1-3-4,322301,STRATUM:1882703838290487,PARENT_POSTSTRATUM,1882844151290487,17,1,1882703838290487,10,15,122622.0,12262.2,effective block population area / actual fold sample count,NO,122622.0,0.0,PASS,0.0,9,1
32,NV,T2_NV_A2-5_B1-3-4,R0,B,1-3-4,322301,STRATUM:1882703835290487,PARENT_POSTSTRATUM,1882844151290487,17,1,1882703835290487,55,97,580027.0,10545.945454545454,effective block population area / actual fold sample count,NO,580027.0,0.0,PASS,0.0,54,1
32,NV,T2_NV_A2-5_B1-3-4,R0,B,1-3-4,322301,STRATUM:1882703836290487,PARENT_POSTSTRATUM,1882844151290487,17,1,1882703836290487,105,173,975868.0000000001,9293.980952380953,effective block population area / actual fold sample count,NO,975868.0,1.1929412771700147e-16,PASS,0.0,104,1
32,NV,T2_NV_A2-5_B1-3-4,R0,B,1-3-4,322301,STRATUM:1882703856290487,PARENT_POSTSTRATUM,1882844152290487,27,1,1882703856290487,297,478,2849282.0,9593.542087542088,effective block population area / actual fold sample count,NO,2849282.0,0.0,PASS,0.0,296,1
32,NV,T2_NV_A2-5_B1-3-4,R0,B,1-3-4,322301,STRATUM:1882703857290487,PARENT_POSTSTRATUM,1882844152290487,27,1,1882703857290487,90,159,923063.0,10256.255555555555,effective block population area / actual fold sample count,NO,923063.0,0.0,PASS,0.0,89,1
32,NV,T2_NV_A2-5_B1-3-4,R0,B,1-3-4,322301,STRATUM:1882703855290487,PARENT_POSTSTRATUM,1882844152290487,27,1,1882703855290487,8,17,110870.0,13858.75,effective block population area / actual fold sample count,NO,110870.0,0.0,PASS,0.0,7,1
32,NV,T2_NV_A2-5_B1-3-4,R0,B,1-3-4,322301,STRATUM:1882703858290487,PARENT_POSTSTRATUM,1882844153290487,29,1,1882703858290487,15,30,168829.0,11255.266666666666,effective block population area / actual fold sample count,NO,168829.0,0.0,PASS,0.0,14,1
32,NV,T2_NV_A2-5_B1-3-4,R0,B,1-3-4,322301,STRATUM:1882703870290487,PARENT_POSTSTRATUM,1882844154290487,510,1,1882703870290487,10,18,99622.0,9962.2,effective block population area / actual fold sample count,NO,99622.0,0.0,PASS,0.0,9,1
32,NV,T2_NV_A2-5_B1-3-4,R0,B,1-3-4,322301,STRATUM:1882703873290487,PARENT_POSTSTRATUM,1882844155290487,5,1,1882703873290487,13,24,168836.0,12987.384615384615,effective block population area / actual fold sample count,NO,168836.0,0.0,PASS,0.0,12,1
32,NV,T2_NV_A2-5_B1-3-4,R0,B,1-3-4,322301,STRATUM:1882703874290487,PARENT_POSTSTRATUM,1882844155290487,5,1,1882703874290487,16,26,153674.0,9604.625,effective block population area / actual fold sample count,NO,153674.0,0.0,PASS,0.0,15,1
32,NV,T2_NV_A2-5_B1-3-4,R0,B,1-3-4,322301,STRATUM:1882703871290487,PARENT_POSTSTRATUM,1882844155290487,5,1,1882703871290487,11,15,94396.0,8581.454545454546,effective block population area / actual fold sample count,NO,94396.0,0.0,PASS,0.0,10,1
32,NV,T2_NV_A2-5_B1-3-4,R0,B,1-3-4,322301,STRATUM:1882703872290487,PARENT_POSTSTRATUM,1882844155290487,5,1,1882703872290487,7,12,55189.0,7884.142857142857,effective block population area / actual fold sample count,NO,55189.0,0.0,PASS,0.0,6,1
32,NV,T2_NV_A2-5_B1-3-4,R0,B,1-3-4,322301,STRATUM:1882703839290487,PARENT_POSTSTRATUM,1882844156290487,19,1,1882703839290487,6,11,52639.99999999999,8773.333333333332,effective block population area / actual fold sample count,NO,52639.99999999999,0.0,PASS,0.0,5,1
32,NV,T2_NV_A2-5_B1-3-4,R0,B,1-3-4,322301,STRATUM:1882703841290487,PARENT_POSTSTRATUM,1882844156290487,19,1,1882703841290487,67,118,734661.0,10965.089552238805,effective block population area / actual fold sample count,NO,734661.0,0.0,PASS,0.0,66,1
32,NV,T2_NV_A2-5_B1-3-4,R0,B,1-3-4,322301,STRATUM:1882703842290487,PARENT_POSTSTRATUM,1882844156290487,19,1,1882703842290487,45,68,392766.0,8728.133333333333,effective block population area / actual fold sample count,NO,392766.0,0.0,PASS,0.0,44,1
32,NV,T2_NV_A2-5_B1-3-4,R0,B,1-3-4,322301,STRATUM:1882703840290487,PARENT_POSTSTRATUM,1882844156290487,19,1,1882703840290487,13,22,110421.0,8493.923076923076,effective block population area / actual fold sample count,NO,110420.99999999999,1.317857584007286e-16,PASS,0.0,12,1
32,NV,T2_NV_A2-5_B1-3-4,R0,B,1-3-4,322301,STRATUM:1882703824290487,PARENT_POSTSTRATUM,1882844157290487,11,1,1882703824290487,16,21,126205.04717659984,7887.81544853749,effective block population area / actual fold sample count,NO,126205.04717659984,0.0,PASS,0.0,15,1
32,NV,T2_NV_A2-5_B1-3-4,R0,B,1-3-4,322301,STRATUM:1882703826290487,PARENT_POSTSTRATUM,1882844157290487,11,1,1882703826290487,170,280,1703316.636715323,10019.509627737194,effective block population area / actual fold sample count,NO,1703316.636715323,0.0,PASS,0.0,169,1
32,NV,T2_NV_A2-5_B1-3-4,R0,B,1-3-4,322301,STRATUM:1882703827290487,PARENT_POSTSTRATUM,1882844157290487,11,1,1882703827290487,54,96,558071.2086121172,10334.652011335504,effective block population area / actual fold sample count,NO,558071.2086121172,0.0,PASS,0.0,53,1
32,NV,T2_NV_A2-5_B1-3-4,R0,B,1-3-4,322301,STRATUM:1882703825290487,PARENT_POSTSTRATUM,1882844157290487,11,1,1882703825290487,37,59,287569.1074959601,7772.138040431353,effective block population area / actual fold sample count,NO,287569.1074959601,0.0,PASS,0.0,36,1
32,NV,T2_NV_A2-5_B1-3-4,R0,B,1-3-4,322301,STRATUM:1882703860290487,PARENT_POSTSTRATUM,1882844158290487,31,1,1882703860290487,6,10,52637.9874457079,8772.997907617982,effective block population area / actual fold sample count,NO,52637.9874457079,0.0,PASS,0.0,5,1
32,NV,T2_NV_A2-5_B1-3-4,R0,B,1-3-4,322301,STRATUM:1882703861290487,PARENT_POSTSTRATUM,1882844158290487,31,1,1882703861290487,302,498,3051360.2722429177,10103.841961069264,effective block population area / actual fold sample count,NO,3051360.2722429177,0.0,PASS,0.0,301,1
32,NV,T2_NV_A2-5_B1-3-4,R0,B,1-3-4,322301,STRATUM:1882703862290487,PARENT_POSTSTRATUM,1882844158290487,31,1,1882703862290487,95,155,834291.8010193118,8782.018958098019,effective block population area / actual fold sample count,NO,834291.8010193118,0.0,PASS,0.0,94,1
32,NV,T2_NV_A2-5_B1-3-4,R0,B,1-3-4,322301,STRATUM:1882703859290487,PARENT_POSTSTRATUM,1882844158290487,31,1,1882703859290487,27,39,254537.93929206269,9427.33108489121,effective block population area / actual fold sample count,NO,254537.93929206266,1.14339852588102e-16,PASS,0.0,26,1
32,NV,T2_NV_A2-5_B1-3-4,R0,B,1-3-4,322301,STRATUM:1882703831290487,PARENT_POSTSTRATUM,1882844159290487,15,1,1882703831290487,14,26,124069.0,8862.07142857143,effective block population area / actual fold sample count,NO,124069.00000000001,1.172888894757502e-16,PASS,0.0,13,1
32,NV,T2_NV_A2-5_B1-3-4,R0,B,1-3-4,322301,STRATUM:1882703832290487,PARENT_POSTSTRATUM,1882844159290487,15,1,1882703832290487,30,52,290273.0,9675.766666666666,effective block population area / actual fold sample count,NO,290273.0,0.0,PASS,0.0,29,1
32,NV,T2_NV_A2-5_B1-3-4,R0,B,1-3-4,322301,STRATUM:1882703833290487,PARENT_POSTSTRATUM,1882844159290487,15,1,1882703833290487,265,428,2588649.0,9768.48679245283,effective block population area / actual fold sample count,NO,2588649.0,0.0,PASS,0.0,264,1
32,NV,T2_NV_A2-5_B1-3-4,R0,B,1-3-4,322301,STRATUM:1882703834290487,PARENT_POSTSTRATUM,1882844159290487,15,1,1882703834290487,57,96,529457.0,9288.719298245614,effective block population area / actual fold sample count,NO,529457.0,0.0,PASS,0.0,56,1
32,NV,T2_NV_A2-5_B1-3-4,R0,B,1-3-4,322301,STRATUM:1882703847290487,PARENT_POSTSTRATUM,1882844160290487,21,1,1882703847290487,32,52,247789.1015408421,7743.409423151315,effective block population area / actual fold sample count,NO,247789.1015408421,0.0,PASS,0.0,31,1
32,NV,T2_NV_A2-5_B1-3-4,R0,B,1-3-4,322301,STRATUM:1882703846290487,PARENT_POSTSTRATUM,1882844160290487,21,1,1882703846290487,9,15,100685.04125945739,11187.226806606377,effective block population area / actual fold sample count,NO,100685.04125945739,0.0,PASS,0.0,8,1
32,NV,T2_NV_A2-5_B1-3-4,R0,B,1-3-4,322301,STRATUM:1882703848290487,PARENT_POSTSTRATUM,1882844160290487,21,1,1882703848290487,33,50,301711.1236374053,9142.761322345614,effective block population area / actual fold sample count,NO,301711.1236374052,1.929251404844491e-16,PASS,0.0,32,1
32,NV,T2_NV_A2-5_B1-3-4,R0,B,1-3-4,322301,STRATUM:1882703849290487,PARENT_POSTSTRATUM,1882844160290487,21,1,1882703849290487,165,270,1611094.6602062297,9764.210061855938,effective block population area / actual fold sample count,NO,1611094.6602062297,0.0,PASS,0.0,164,1
32,NV,T2_NV_A2-5_B1-3-4,R0,B,1-3-4,322301,STRATUM:1882703850290487,PARENT_POSTSTRATUM,1882844160290487,21,1,1882703850290487,17,28,179010.0733560656,10530.004315062683,effective block population area / actual fold sample count,NO,179010.0733560656,0.0,PASS,0.0,16,1
32,NV,T2_NV_A2-5_B1-3-4,R0,B,1-3-4,322301,STRATUM:1882703853290487,PARENT_POSTSTRATUM,1882844161290487,23,1,1882703853290487,778,1281,7653858.0,9837.863753213367,effective block population area / actual fold sample count,NO,7653858.0,0.0,PASS,0.0,777,1
32,NV,T2_NV_A2-5_B1-3-4,R0,B,1-3-4,322301,STRATUM:1882703854290487,PARENT_POSTSTRATUM,1882844161290487,23,1,1882703854290487,23,37,288277.0,12533.782608695652,effective block population area / actual fold sample count,NO,288277.0,0.0,PASS,0.0,22,1
32,NV,T2_NV_A2-5_B1-3-4,R0,B,1-3-4,322301,STRATUM:1882703851290487,PARENT_POSTSTRATUM,1882844161290487,23,1,1882703851290487,61,109,634473.0,10401.196721311475,effective block population area / actual fold sample count,NO,634473.0,0.0,PASS,0.0,60,1
32,NV,T2_NV_A2-5_B1-3-4,R0,B,1-3-4,322301,STRATUM:1882703852290487,PARENT_POSTSTRATUM,1882844161290487,23,1,1882703852290487,123,196,1199552.0,9752.455284552845,effective block population area / actual fold sample count,NO,1199552.0,0.0,PASS,0.0,122,1
32,NV,T2_NV_A2-5_B1-3-4,R0,B,1-3-4,322301,STRATUM:1882703883290487,PARENT_POSTSTRATUM,1882844162290487,9,1,1882703883290487,215,362,2073464.902703936,9644.022803274122,effective block population area / actual fold sample count,NO,2073464.9027039362,1.1229061237074377e-16,PASS,0.0,214,1
